Time,Z-Coordinate,PID Output
1579619390.5216582,22.5,nan
1579619390.5396464,29.5,nan
1579619390.5546384,10.5,nan
1579619390.5676327,19.5,nan
1579619390.5806248,22.5,nan
1579619390.5896192,32.5,nan
1579619390.6036112,32.5,nan
1579619390.617604,48.5,nan
1579619390.6295974,30.5,nan
1579619390.6405911,39.5,nan
1579619390.656582,39.5,nan
1579619390.6685772,5.5,nan
1579619390.6825688,5.5,nan
1579619390.6955612,55.5,nan
1579619390.7075548,11.5,nan
1579619390.7165494,11.5,nan
1579619390.7295423,11.5,nan
1579619390.7525306,58.5,nan
1579619390.7665222,8.5,nan
1579619390.7835138,18.5,nan
1579619390.7965055,42.5,nan
1579619390.8114974,49.5,nan
1579619390.8274891,52.5,nan
1579619390.8434806,57.5,nan
1579619390.8574727,116.5,nan
1579619390.8804593,108.5,nan
1579619390.8934524,77.5,nan
1579619390.9084444,88.5,nan
1579619390.9254355,64.5,nan
1579619390.9384289,nan,nan
1579619390.9504213,123.5,nan
1579619390.963414,70.5,nan
1579619390.9794054,135.5,nan
1579619390.993398,75.5,nan
1579619391.0053923,92.5,nan
1579619391.0193849,92.5,nan
1579619391.0323763,71.5,nan
1579619391.0473688,70.5,nan
1579619391.0613604,67.5,nan
1579619391.0753536,50.5,nan
1579619391.0883455,48.5,nan
1579619391.1013389,97.5,nan
1579619391.1163304,97.5,nan
1579619391.132323,34.5,nan
1579619391.1493123,35.5,nan
1579619391.1633048,70.5,nan
1579619391.175298,37.5,nan
1579619391.188291,6.5,nan
1579619391.202284,17.5,nan
1579619391.2172842,8.5,nan
1579619391.22727,7.5,nan
1579619391.2412617,7.5,nan
1579619391.2552543,14.5,nan
1579619391.2682478,6.5,nan
1579619391.2812402,33.5,nan
1579619391.2952354,39.5,nan
1579619391.3102245,39.5,nan
1579619391.3282154,65.5,nan
1579619391.3432062,72.5,nan
1579619391.3581982,72.5,nan
1579619391.3751888,110.5,nan
1579619391.390181,99.5,nan
1579619391.4051733,116.5,nan
1579619391.4191647,125.5,nan
1579619391.435156,132.5,nan
1579619391.4481494,135.5,nan
1579619391.4601424,143.5,nan
1579619391.480132,152.5,nan
1579619391.4941247,154.5,nan
1579619391.509116,160.5,nan
1579619391.5261068,165.5,nan
1579619391.5480945,161.5,nan
1579619391.5730805,167.5,nan
1579619391.5890725,178.5,nan
1579619391.6020648,178.5,nan
1579619391.6170568,178.5,nan
1579619391.6310496,186.5,nan
1579619391.645041,186.5,nan
1579619391.6590335,197.5,nan
1579619391.671027,189.5,nan
1579619391.6820219,189.5,nan
1579619391.6911721,187.5,nan
1579619391.7151518,187.5,nan
1579619391.7231479,192.5,nan
1579619391.7351403,192.5,nan
1579619391.7461348,191.5,nan
1579619391.7571287,192.5,nan
1579619391.7711217,192.5,nan
1579619391.783115,192.5,nan
1579619391.7966464,187.5,nan
1579619391.8076406,191.5,nan
1579619391.8196337,191.5,nan
1579619391.8326266,190.5,nan
1579619391.845621,187.5,nan
1579619391.8566139,191.5,nan
1579619391.8676083,188.5,nan
1579619391.8806007,188.5,nan
1579619391.8925939,150.5,nan
1579619391.9115841,178.5,nan
1579619391.9265754,174.5,nan
1579619391.9355702,169.5,nan
1579619391.9465644,169.5,nan
1579619391.9575586,165.5,nan
1579619391.970551,163.5,nan
1579619391.9805458,153.5,nan
1579619391.994538,153.5,nan
1579619392.0075314,152.5,nan
1579619392.020526,146.5,nan
1579619392.031518,173.5,nan
1579619392.047509,173.5,nan
1579619392.0605028,170.5,nan
1579619392.0764956,127.5,nan
1579619392.0904856,126.5,nan
1579619392.1114752,167.5,nan
1579619392.1254666,127.5,nan
1579619392.139459,126.5,nan
1579619392.1514518,125.5,nan
1579619392.1634457,118.5,nan
1579619392.1795104,108.5,nan
1579619392.1885054,110.5,nan
1579619392.202498,110.5,nan
1579619392.214491,106.5,nan
1579619392.2274837,118.5,nan
1579619392.2364793,144.5,nan
1579619392.2504814,144.5,nan
1579619392.2634647,106.5,nan
1579619392.2764573,85.5,nan
1579619392.2884502,103.5,nan
1579619392.300444,103.5,nan
1579619392.3144362,100.5,nan
1579619392.3274298,94.5,nan
1579619392.3404224,99.5,nan
1579619392.3504164,140.5,nan
1579619392.3634098,140.5,nan
1579619392.3774016,98.5,nan
1579619392.3903952,73.5,nan
1579619392.404387,99.5,nan
1579619392.4143822,93.5,nan
1579619392.4263754,93.5,nan
1579619392.4383686,94.5,nan
1579619392.4493632,113.5,nan
1579619392.459357,109.5,nan
1579619392.4703517,109.5,nan
1579619392.481345,106.5,nan
1579619392.4913404,132.5,nan
1579619392.5153272,132.5,nan
1579619392.5263214,135.5,nan
1579619392.5383148,135.5,nan
1579619392.5513084,92.5,nan
1579619392.5633008,95.5,nan
1579619392.571298,88.5,nan
1579619392.5832899,88.5,nan
1579619392.5942833,90.5,nan
1579619392.6052783,136.5,nan
1579619392.6172717,136.5,nan
1579619392.6272664,91.5,nan
1579619392.6462553,133.5,nan
1579619392.6572485,96.5,nan
1579619392.6692429,98.5,nan
1579619392.6832356,98.5,nan
1579619392.6972265,117.5,nan
1579619392.7112193,130.5,nan
1579619392.7252126,92.5,nan
1579619392.7392042,90.5,nan
1579619392.751197,94.5,nan
1579619392.7641902,94.5,nan
1579619392.777183,96.5,nan
1579619392.7907166,140.5,nan
1579619392.8037014,116.5,nan
1579619392.8186927,135.5,nan
1579619392.8286884,108.5,nan
1579619392.8476768,108.5,nan
1579619392.8586705,102.5,nan
1579619392.8696654,85.5,nan
1579619392.8826654,135.5,nan
1579619392.8926525,123.5,nan
1579619392.904646,123.5,nan
1579619392.9176395,131.5,nan
1579619392.9306314,92.5,nan
1579619392.9396265,147.5,nan
1579619392.95162,147.5,nan
1579619392.9636137,108.5,nan
1579619392.9736078,94.5,nan
1579619392.986601,94.5,nan
1579619392.9985943,87.5,nan
1579619393.012587,130.5,nan
1579619393.0235803,111.5,nan
1579619393.0355742,111.5,nan
1579619393.0465686,145.5,nan
1579619393.0595624,84.5,nan
1579619393.0705554,108.5,nan
1579619393.0835476,108.5,nan
1579619393.0955415,129.5,nan
1579619393.1085343,131.5,nan
1579619393.1175294,82.5,nan
1579619393.1315217,82.5,nan
1579619393.1445143,107.5,nan
1579619393.1565077,73.5,nan
1579619393.169501,78.5,nan
1579619393.1804953,79.5,nan
1579619393.1944869,79.5,nan
1579619393.206481,84.5,nan
1579619393.220473,104.5,nan
1579619393.233467,102.5,nan
1579619393.2454588,94.5,nan
1579619393.2594519,94.5,nan
1579619393.272445,75.5,nan
1579619393.2854393,137.5,nan
1579619393.2974308,73.5,nan
1579619393.308426,75.5,nan
1579619393.320418,75.5,nan
1579619393.3314123,121.5,nan
1579619393.3414068,104.5,nan
1579619393.3543997,104.5,nan
1579619393.366393,129.5,nan
1579619393.377388,79.5,nan
1579619393.3873816,85.5,nan
1579619393.3993745,85.5,nan
1579619393.4143662,78.5,nan
1579619393.42736,68.5,nan
1579619393.4373543,87.5,nan
1579619393.4553442,87.5,nan
1579619393.468338,99.5,nan
1579619393.4843283,125.5,nan
1579619393.498321,111.5,nan
1579619393.5123138,130.5,nan
1579619393.527305,126.5,nan
1579619393.540299,77.5,nan
1579619393.5522912,110.5,nan
1579619393.5632854,110.5,nan
1579619393.5752783,106.5,nan
1579619393.589271,112.5,nan
1579619393.599266,86.5,nan
1579619393.6142573,86.5,nan
1579619393.6262512,128.5,nan
1579619393.6382442,79.5,nan
1579619393.6492386,108.5,nan
1579619393.6592326,115.5,nan
1579619393.671227,115.5,nan
1579619393.6832197,97.5,nan
1579619393.692215,127.5,nan
1579619393.7132032,127.5,nan
1579619393.7231975,98.5,nan
1579619393.7351918,98.5,nan
1579619393.7491834,93.5,nan
1579619393.761177,127.5,nan
1579619393.7731707,127.5,nan
1579619393.787163,82.5,nan
1579619393.81115,69.5,nan
1579619393.821144,62.5,nan
1579619393.8341374,62.5,nan
1579619393.8471305,58.5,nan
1579619393.8591237,48.5,nan
1579619393.8701177,44.5,nan
1579619393.8831098,44.5,nan
1579619393.89645,31.5,nan
1579619393.9074442,17.5,nan
1579619393.9164395,10.5,nan
1579619393.9284327,10.5,nan
1579619393.9404256,32.5,nan
1579619393.9504204,36.5,nan
1579619393.962414,36.5,nan
1579619393.9734082,48.5,nan
1579619393.9814036,76.5,nan
1579619393.993397,76.5,nan
1579619394.004391,nan,nan
1579619394.013386,nan,nan
1579619394.0253797,nan,nan
1579619394.0463684,nan,nan
1579619394.0583618,nan,nan
1579619394.0703552,nan,nan
1579619394.0833483,nan,nan
1579619394.0923445,nan,nan
1579619394.1063373,nan,nan
1579619394.119328,nan,nan
1579619394.1323268,nan,nan
1579619394.1443155,nan,nan
1579619394.1553085,nan,nan
1579619394.1683016,nan,nan
1579619394.1812947,nan,nan
1579619394.1892908,nan,nan
1579619394.2012844,nan,nan
1579619394.2122784,nan,nan
1579619394.2212725,nan,nan
1579619394.2332664,nan,nan
1579619394.2452598,nan,nan
1579619394.254255,nan,nan
1579619394.266248,nan,nan
1579619394.2772427,nan,nan
1579619394.2862372,nan,nan
1579619394.2972312,nan,nan
1579619394.3122234,nan,nan
1579619394.323217,nan,nan
1579619394.3322127,nan,nan
1579619394.3442054,nan,nan
1579619394.3551996,nan,nan
1579619394.3641944,nan,nan
1579619394.375189,nan,nan
1579619394.3841834,nan,nan
1579619394.394183,nan,nan
1579619394.4061763,nan,nan
1579619394.41617,nan,nan
1579619394.4261653,nan,nan
1579619394.4371598,nan,nan
1579619394.4481525,nan,nan
1579619394.4581468,nan,nan
1579619394.469142,nan,nan
1579619394.4801354,nan,nan
1579619394.4911523,nan,nan
1579619394.5031314,nan,nan
1579619394.5141294,nan,nan
1579619394.523121,nan,nan
1579619394.5351145,nan,nan
1579619394.5431108,nan,nan
1579619394.5541043,nan,nan
1579619394.5660977,nan,nan
1579619394.5750916,nan,nan
1579619394.5860865,nan,nan
1579619394.5969658,nan,nan
1579619394.6129565,nan,nan
1579619394.6219518,nan,nan
1579619394.6339443,nan,nan
1579619394.6459384,nan,nan
1579619394.654933,nan,nan
1579619394.6659276,nan,nan
1579619394.6769214,nan,nan
