framenumber,X Coord,Y Coord,Diameter
1.0,277.0,122.0,117.59382629394531
2.0,275.0,118.0,117.02175903320312
3.0,275.0,118.0,117.02175903320312
4.0,275.0,118.0,117.02175903320312
5.0,274.0,116.0,118.05115509033203
6.0,274.0,116.0,118.05115509033203
7.0,274.0,116.0,118.05115509033203
8.0,274.0,116.0,118.05115509033203
9.0,270.0,120.0,119.36686706542969
10.0,270.0,120.0,119.36686706542969
11.0,270.0,120.0,119.36686706542969
12.0,270.0,120.0,119.36686706542969
13.0,272.0,120.0,120.62733459472656
14.0,272.0,120.0,120.62733459472656
15.0,272.0,120.0,120.62733459472656
16.0,272.0,120.0,120.62733459472656
17.0,272.0,120.0,120.62733459472656
18.0,269.0,121.0,118.73558044433594
19.0,269.0,121.0,118.73558044433594
20.0,269.0,121.0,118.73558044433594
21.0,269.0,121.0,118.73558044433594
22.0,267.0,122.0,118.57777404785156
23.0,267.0,122.0,118.57777404785156
24.0,267.0,122.0,118.57777404785156
25.0,267.0,122.0,118.57777404785156
26.0,268.0,125.0,117.49700164794922
27.0,268.0,125.0,117.49700164794922
28.0,268.0,125.0,117.49700164794922
29.0,268.0,125.0,117.49700164794922
30.0,268.0,125.0,117.49700164794922
31.0,265.0,124.0,119.69278717041016
32.0,265.0,124.0,119.69278717041016
33.0,265.0,124.0,119.69278717041016
34.0,265.0,124.0,119.69278717041016
35.0,265.0,124.0,119.69278717041016
36.0,265.0,124.0,119.69278717041016
37.0,263.0,127.0,121.52581787109375
38.0,263.0,127.0,121.52581787109375
39.0,263.0,127.0,121.52581787109375
40.0,263.0,127.0,121.52581787109375
41.0,263.0,127.0,121.52581787109375
42.0,259.0,127.0,118.59901428222656
43.0,259.0,127.0,118.59901428222656
44.0,259.0,127.0,118.59901428222656
45.0,259.0,127.0,118.59901428222656
46.0,257.0,133.0,118.05290222167969
47.0,257.0,133.0,118.05290222167969
48.0,257.0,133.0,118.05290222167969
49.0,257.0,133.0,118.05290222167969
50.0,257.0,133.0,118.05290222167969
51.0,252.0,139.0,119.58877563476562
52.0,252.0,139.0,119.58877563476562
53.0,252.0,139.0,119.58877563476562
54.0,252.0,139.0,119.58877563476562
55.0,253.0,145.0,120.69637298583984
56.0,253.0,145.0,120.69637298583984
57.0,253.0,145.0,120.69637298583984
58.0,253.0,145.0,120.69637298583984
59.0,250.0,149.0,117.5474853515625
60.0,250.0,149.0,117.5474853515625
61.0,250.0,149.0,117.5474853515625
62.0,250.0,149.0,117.5474853515625
63.0,250.0,149.0,117.5474853515625
64.0,248.0,152.0,120.5556640625
65.0,248.0,152.0,120.5556640625
66.0,248.0,152.0,120.5556640625
67.0,248.0,152.0,120.5556640625
68.0,244.0,154.0,121.06620025634766
