Time,X Coord,Y Coord,Radius,Framenumber,Pixe Diameter
1578412392.6184506,11.5,2.0,27.410314559936523,618,51.195899963378906
1578412392.6384401,2.5,20.0,25.99654769897461,618,51.195899963378906
1578412392.6464756,11.5,3.0,25.224096298217773,618,51.195899963378906
1578412392.6564302,11.5,3.0,25.224096298217773,618,51.195899963378906
1578412392.6624277,5.5,4.0,23.585052490234375,618,51.195899963378906
1578412392.6704226,5.5,4.0,23.585052490234375,618,51.195899963378906
1578412392.6774213,10.5,24.0,25.240280151367188,618,51.195899963378906
1578412392.684416,10.5,24.0,25.240280151367188,618,51.195899963378906
1578412392.692412,10.5,24.0,25.240280151367188,618,51.195899963378906
1578412392.6994073,4.5,5.0,27.879302978515625,618,51.195899963378906
1578412392.7104015,4.5,5.0,27.879302978515625,618,51.195899963378906
1578412392.7183971,7.5,9.0,28.443944931030273,618,51.195899963378906
1578412392.725394,9.5,19.0,24.824481964111328,618,51.195899963378906
1578412392.7383873,9.5,19.0,24.824481964111328,618,51.195899963378906
1578412392.7453833,5.5,1.0,24.186872482299805,618,51.195899963378906
1578412392.7563787,5.5,1.0,24.186872482299805,618,51.195899963378906
1578412392.7643726,4.5,10.0,24.38823890686035,618,51.195899963378906
1578412392.7733686,4.5,10.0,24.38823890686035,618,51.195899963378906
1578412392.7823625,13.5,12.0,27.737789154052734,618,51.195899963378906
1578412392.7903585,11.5,4.0,25.303260803222656,618,51.195899963378906
1578412392.7983563,11.5,4.0,25.303260803222656,618,51.195899963378906
1578412392.8063502,4.5,12.0,27.664113998413086,618,51.195899963378906
1578412392.8153462,4.5,12.0,27.664113998413086,618,51.195899963378906
1578412392.8213432,8.5,4.0,28.054162979125977,618,51.195899963378906
1578412392.8313358,8.5,4.0,28.054162979125977,618,51.195899963378906
1578412392.8393326,5.5,5.0,26.182153701782227,618,51.195899963378906
1578412392.8503268,5.5,5.0,26.182153701782227,618,51.195899963378906
1578412392.8573222,9.5,15.0,26.355575561523438,618,51.195899963378906
1578412392.8663173,9.5,15.0,26.355575561523438,618,51.195899963378906
1578412392.8733141,3.5,6.0,27.29652214050293,618,51.195899963378906
1578412392.8833191,3.5,6.0,27.29652214050293,618,51.195899963378906
1578412392.889305,1.5,5.0,25.496984481811523,618,51.195899963378906
1578412392.8993006,1.5,5.0,25.496984481811523,618,51.195899963378906
1578412392.9052982,4.5,21.0,25.544404983520508,618,51.195899963378906
1578412392.9152915,4.5,21.0,25.544404983520508,618,51.195899963378906
1578412392.9222875,1.5,9.0,24.131004333496094,618,51.195899963378906
1578412392.9312828,1.5,9.0,24.131004333496094,618,51.195899963378906
1578412392.9372792,7.5,13.0,27.554590225219727,618,51.195899963378906
1578412392.9482732,7.5,13.0,27.554590225219727,618,51.195899963378906
1578412392.9542701,5.5,28.0,19.97513198852539,618,51.195899963378906
1578412392.9632654,5.5,28.0,19.97513198852539,618,51.195899963378906
1578412392.970261,1.5,1.0,27.064836502075195,618,51.195899963378906
1578412392.980256,1.5,1.0,27.064836502075195,618,51.195899963378906
1578412392.9862528,1.5,15.0,28.231287002563477,618,51.195899963378906
1578412392.9962473,1.5,15.0,28.231287002563477,618,51.195899963378906
