X Coord,Y Coord,Radius
126.0,136.0,4.609872341156006
124.0,137.0,3.1623775959014893
126.0,137.0,5.700977325439453
123.0,137.0,3.3542017936706543
125.0,137.0,3.1623775959014893
126.0,137.0,4.272101879119873
124.0,137.0,5.099119663238525
127.0,137.0,4.123205661773682
125.0,138.0,2.2361679077148438
124.0,137.0,3.3542017936706543
125.0,137.0,5.700977325439453
125.0,137.0,3.6401548385620117
124.0,137.0,3.8079864978790283
124.0,137.0,5.590270042419434
126.0,137.0,3.6401548385620117
123.0,137.0,3.8079864978790283
124.0,137.0,3.6401548385620117
123.0,137.0,3.6401548385620117
125.0,137.0,5.2202534675598145
125.0,137.0,3.1623775959014893
124.0,136.0,4.609872341156006
125.0,137.0,4.609872341156006
127.0,137.0,3.1623775959014893
123.0,136.0,4.272101879119873
125.0,137.0,5.700977325439453
125.0,137.0,4.609872341156006
127.0,136.0,3.8079864978790283
123.0,137.0,4.743516445159912
124.0,136.0,4.272101879119873
124.0,137.0,5.590270042419434
126.0,137.0,5.700977325439453
126.0,136.0,3.3542017936706543
124.0,137.0,3.8079864978790283
124.0,136.0,3.8079864978790283
125.0,137.0,6.18475866317749
126.0,137.0,3.6401548385620117
123.0,137.0,5.2202534675598145
125.0,137.0,4.609872341156006
125.0,137.0,5.700977325439453
127.0,137.0,2.6926822662353516
123.0,137.0,3.8079864978790283
124.0,137.0,3.6401548385620117
124.0,137.0,3.6401548385620117
126.0,137.0,7.159010887145996
125.0,137.0,6.800835609436035
125.0,137.0,6.670932292938232
124.0,137.0,5.099119663238525
125.0,137.0,3.1623775959014893
123.0,137.0,5.2202534675598145
125.0,138.0,3.1623775959014893
127.0,137.0,3.8079864978790283
125.0,137.0,3.8079864978790283
126.0,138.0,6.670932292938232
125.0,137.0,4.609872341156006
124.0,137.0,4.743516445159912
127.0,137.0,3.3542017936706543
127.0,137.0,5.2202534675598145
125.0,137.0,5.099119663238525
124.0,137.0,5.2202534675598145
127.0,137.0,3.8079864978790283
126.0,138.0,6.18475866317749
124.0,137.0,5.2202534675598145
126.0,137.0,3.8079864978790283
125.0,137.0,6.18475866317749
125.0,137.0,4.743516445159912
125.0,137.0,5.700977325439453
126.0,137.0,4.743516445159912
124.0,137.0,6.670932292938232
127.0,137.0,4.743516445159912
125.0,137.0,5.2202534675598145
127.0,137.0,5.2202534675598145
127.0,137.0,5.2202534675598145
125.0,137.0,5.2202534675598145
125.0,138.0,6.18475866317749
126.0,137.0,5.099119663238525
125.0,138.0,6.18475866317749
126.0,137.0,5.2202534675598145
125.0,137.0,6.18475866317749
126.0,138.0,5.700977325439453
126.0,137.0,5.2202534675598145
126.0,137.0,5.2202534675598145
125.0,138.0,6.800835609436035
126.0,137.0,6.082862854003906
126.0,137.0,6.670932292938232
126.0,137.0,6.18475866317749
126.0,137.0,5.700977325439453
126.0,137.0,6.670932292938232
126.0,137.0,6.082862854003906
126.0,137.0,6.670932292938232
126.0,137.0,5.700977325439453
126.0,137.0,6.670932292938232
126.0,137.0,6.670932292938232
125.0,137.0,7.159010887145996
127.0,137.0,6.18475866317749
125.0,137.0,6.670932292938232
126.0,137.0,7.159010887145996
125.0,137.0,5.852449893951416
125.0,137.0,5.852449893951416
125.0,137.0,6.576573371887207
126.0,137.0,7.159010887145996
126.0,137.0,7.159010887145996
125.0,137.0,6.082862854003906
125.0,137.0,6.800835609436035
126.0,137.0,8.631438255310059
125.0,138.0,7.648629188537598
124.0,138.0,7.159010887145996
124.0,137.0,6.324655532836914
125.0,137.0,6.670932292938232
125.0,137.0,7.159010887145996
125.0,137.0,6.690637111663818
125.0,137.0,6.690637111663818
125.0,137.0,6.800835609436035
125.0,137.0,6.800835609436035
125.0,137.0,7.159010887145996
125.0,137.0,7.648629188537598
125.0,137.0,7.762187480926514
125.0,137.0,8.15539264678955
125.0,137.0,7.762187480926514
126.0,137.0,7.648629188537598
126.0,137.0,7.665608882904053
126.0,137.0,7.280210018157959
126.0,137.0,7.280210018157959
126.0,137.0,7.159010887145996
126.0,137.0,7.159010887145996
126.0,136.0,7.648629188537598
126.0,136.0,7.762187480926514
126.0,136.0,7.762187480926514
126.0,136.0,7.280210018157959
127.0,136.0,7.159010887145996
127.0,136.0,7.159010887145996
126.0,137.0,7.648629188537598
126.0,137.0,8.24631118774414
126.0,137.0,7.905794143676758
126.0,137.0,7.648629188537598
126.0,137.0,7.905794143676758
126.0,137.0,8.139510154724121
126.0,137.0,7.648629188537598
125.0,137.0,8.24631118774414
125.0,137.0,7.762187480926514
125.0,137.0,7.762187480926514
125.0,137.0,7.762187480926514
124.0,137.0,8.381627082824707
125.0,137.0,8.139510154724121
125.0,137.0,7.762187480926514
125.0,137.0,8.24631118774414
126.0,137.0,7.762187480926514
126.0,137.0,8.24631118774414
126.0,137.0,8.24631118774414
127.0,137.0,7.905794143676758
126.0,137.0,8.24631118774414
127.0,137.0,8.24631118774414
127.0,137.0,8.139510154724121
127.0,137.0,8.381627082824707
127.0,137.0,8.732224464416504
126.0,137.0,8.633199691772461
126.0,137.0,8.24631118774414
126.0,137.0,8.262401580810547
126.0,137.0,7.905794143676758
126.0,137.0,7.905794143676758
125.0,137.0,8.381627082824707
126.0,137.0,8.381627082824707
125.0,137.0,8.631438255310059
125.0,137.0,8.631438255310059
125.0,137.0,7.905794143676758
124.0,137.0,8.24631118774414
125.0,137.0,8.732224464416504
125.0,137.0,8.24631118774414
125.0,137.0,7.905794143676758
125.0,137.0,8.732224464416504
125.0,137.0,8.24631118774414
125.0,137.0,8.24631118774414
125.0,137.0,8.732224464416504
125.0,137.0,8.732224464416504
126.0,137.0,8.24631118774414
125.0,137.0,8.381627082824707
125.0,137.0,8.24631118774414
125.0,137.0,8.544103622436523
125.0,137.0,8.381627082824707
126.0,137.0,8.381627082824707
125.0,137.0,8.860122680664062
125.0,137.0,8.631438255310059
125.0,137.0,8.24631118774414
125.0,137.0,8.74731731414795
125.0,137.0,8.397981643676758
125.0,137.0,8.381627082824707
125.0,137.0,8.24631118774414
125.0,137.0,8.24631118774414
125.0,137.0,9.12424373626709
125.0,137.0,8.544103622436523
125.0,137.0,8.631438255310059
125.0,137.0,8.397981643676758
126.0,137.0,8.381627082824707
126.0,137.0,8.381627082824707
125.0,137.0,8.262401580810547
126.0,137.0,8.860122680664062
126.0,137.0,8.860122680664062
125.0,137.0,8.381627082824707
125.0,137.0,8.259023666381836
126.0,137.0,8.262401580810547
125.0,137.0,8.381627082824707
126.0,137.0,8.544103622436523
126.0,137.0,8.262401580810547
126.0,137.0,8.381627082824707
126.0,137.0,8.732224464416504
126.0,137.0,8.077847480773926
126.0,137.0,8.732224464416504
125.0,137.0,8.732224464416504
126.0,137.0,8.631438255310059
126.0,137.0,8.381627082824707
126.0,137.0,8.544103622436523
126.0,137.0,8.631438255310059
125.0,137.0,8.732224464416504
126.0,137.0,8.732224464416504
126.0,137.0,8.381627082824707
126.0,137.0,8.381627082824707
125.0,137.0,8.544103622436523
125.0,137.0,8.381627082824707
125.0,137.0,8.544103622436523
126.0,137.0,8.633199691772461
126.0,137.0,8.42306137084961
126.0,137.0,8.42306137084961
125.0,137.0,8.544103622436523
125.0,137.0,8.544103622436523
125.0,137.0,8.24631118774414
125.0,137.0,8.747321128845215
125.0,137.0,9.219644546508789
126.0,137.0,8.381627082824707
125.0,137.0,8.544103622436523
125.0,137.0,8.880693435668945
125.0,137.0,8.747321128845215
125.0,137.0,8.732224464416504
125.0,137.0,8.747321128845215
124.0,137.0,8.544103622436523
125.0,137.0,8.631438255310059
124.0,137.0,8.860122680664062
125.0,137.0,8.732224464416504
124.0,137.0,8.860122680664062
125.0,137.0,8.732224464416504
125.0,137.0,8.381627082824707
125.0,137.0,8.381627082824707
124.0,137.0,8.747321128845215
124.0,137.0,8.742117881774902
124.0,137.0,8.860122680664062
124.0,137.0,9.12424373626709
124.0,137.0,8.747321128845215
124.0,137.0,8.381627082824707
125.0,137.0,9.219644546508789
124.0,137.0,8.747321128845215
124.0,137.0,8.747321128845215
124.0,137.0,8.544103622436523
124.0,137.0,8.544103622436523
124.0,137.0,8.381627082824707
124.0,137.0,9.233864784240723
125.0,137.0,8.381627082824707
124.0,137.0,8.733290672302246
124.0,137.0,8.732224464416504
124.0,137.0,8.544103622436523
124.0,137.0,8.860122680664062
124.0,137.0,8.381627082824707
124.0,136.0,8.544103622436523
124.0,136.0,8.544103622436523
124.0,137.0,8.860122680664062
124.0,137.0,8.544103622436523
123.0,136.0,8.381627082824707
124.0,136.0,8.732224464416504
123.0,137.0,8.547060012817383
123.0,137.0,8.381627082824707
124.0,136.0,8.544103622436523
123.0,136.0,8.732224464416504
124.0,136.0,8.544103622436523
123.0,136.0,8.732224464416504
123.0,136.0,8.732224464416504
123.0,136.0,8.544103622436523
124.0,136.0,8.544103622436523
123.0,136.0,8.631438255310059
123.0,136.0,8.64635944366455
