X Coord,Y Coord,Radius
248.0,257.0,21.708393096923828
248.0,257.0,21.10104751586914
256.0,258.0,19.163867950439453
253.0,258.0,12.659089088439941
260.0,259.0,16.568140029907227
246.0,257.0,18.788393020629883
257.0,256.0,16.86722755432129
256.0,257.0,15.628600120544434
259.0,259.0,16.86722755432129
252.0,257.0,12.02864933013916
254.0,257.0,11.710077285766602
248.0,258.0,17.356653213500977
262.0,259.0,14.916534423828125
255.0,259.0,12.057063102722168
247.0,257.0,16.649499893188477
262.0,258.0,13.238302230834961
250.0,257.0,13.403368949890137
258.0,257.0,8.732224464416504
262.0,258.0,15.927148818969727
249.0,256.0,17.721757888793945
255.0,258.0,12.500100135803223
251.0,256.0,14.080227851867676
250.0,257.0,22.58881378173828
252.0,257.0,19.163867950439453
259.0,259.0,18.749927520751953
247.0,258.0,22.770694732666016
250.0,258.0,19.72951889038086
258.0,259.0,21.476831436157227
249.0,256.0,21.189720153808594
252.0,257.0,22.255252838134766
255.0,260.0,20.23016929626465
259.0,261.0,12.747649192810059
245.0,257.0,16.48049545288086
252.0,256.0,15.66055965423584
251.0,258.0,13.656794548034668
243.0,258.0,18.200374603271484
258.0,259.0,16.978025436401367
251.0,257.0,11.551614761352539
247.0,258.0,20.796733856201172
256.0,260.0,16.99245262145996
254.0,259.0,11.55237102508545
249.0,259.0,13.257552146911621
258.0,261.0,16.86722755432129
255.0,261.0,10.295730590820312
250.0,258.0,18.43918800354004
245.0,259.0,18.50027847290039
259.0,260.0,18.34428596496582
250.0,257.0,11.52556037902832
254.0,261.0,10.12432861328125
256.0,261.0,17.585603713989258
246.0,259.0,8.602425575256348
255.0,259.0,11.401854515075684
256.0,261.0,21.28976821899414
247.0,259.0,16.978025436401367
251.0,261.0,12.865345001220703
248.0,259.0,19.52572250366211
245.0,259.0,15.732441902160645
256.0,260.0,11.246064186096191
250.0,258.0,17.356653213500977
258.0,262.0,12.747649192810059
259.0,260.0,18.934768676757812
253.0,259.0,13.662900924682617
255.0,259.0,10.511998176574707
259.0,261.0,19.32646942138672
249.0,259.0,14.094335556030273
251.0,260.0,11.438677787780762
244.0,259.0,21.58713150024414
245.0,259.0,17.262775421142578
251.0,260.0,11.885042190551758
247.0,259.0,21.28976821899414
254.0,261.0,15.671305656433105
255.0,261.0,14.164613723754883
246.0,259.0,16.492801666259766
250.0,260.0,15.041708946228027
248.0,258.0,16.620868682861328
246.0,259.0,20.131546020507812
249.0,259.0,21.10104751586914
252.0,260.0,20.988191604614258
249.0,258.0,19.195751190185547
255.0,260.0,19.973867416381836
249.0,258.0,18.117856979370117
257.0,261.0,16.620868682861328
244.0,258.0,18.681640625
249.0,258.0,22.58881378173828
251.0,261.0,16.19423484802246
253.0,260.0,20.500099182128906
249.0,260.0,16.77060890197754
248.0,257.0,15.787753105163574
250.0,258.0,22.69921875
247.0,259.0,19.66616439819336
246.0,258.0,18.25851821899414
253.0,259.0,22.14168930053711
257.0,260.0,18.828269958496094
251.0,259.0,18.66825294494629
245.0,259.0,16.125078201293945
250.0,260.0,20.651975631713867
251.0,260.0,19.736005783081055
