Time,X Coord,Y Coord,Radius,Framenumber,FPS
1581945721.4166756,22.0,3.0,41.14537811279297,427,19.00973440863432
1581945721.6228876,22.0,4.0,39.548831939697266,427,19.00973440863432
1581945721.6459172,7.0,1.0,39.26169204711914,427,19.00973440863432
1581945721.762001,13.0,1.0,41.1705207824707,427,19.00973440863432
1581945721.7870586,19.0,4.0,41.6804313659668,427,19.00973440863432
1581945721.9170074,5.0,0.0,40.34796905517578,427,19.00973440863432
1581945722.0979218,22.0,3.0,39.4503173828125,427,19.00973440863432
1581945722.2063663,23.0,6.0,40.35860824584961,427,19.00973440863432
1581945722.3952563,19.0,4.0,42.11349868774414,427,19.00973440863432
1581945722.4402304,15.0,3.0,41.68143081665039,427,19.00973440863432
1581945722.5061924,29.0,10.0,41.95652389526367,427,19.00973440863432
1581945722.626123,20.0,5.0,40.62651824951172,427,19.00973440863432
1581945722.7300632,30.0,7.0,40.46836471557617,427,19.00973440863432
1581945722.77104,27.0,8.0,41.87742233276367,427,19.00973440863432
1581945722.8350027,19.0,5.0,39.84590530395508,427,19.00973440863432
1581945722.9899518,29.0,7.0,41.52449417114258,427,19.00973440863432
1581945723.0759223,18.0,6.0,39.567420959472656,427,19.00973440863432
1581945723.155905,17.0,7.0,39.49052429199219,427,19.00973440863432
1581945723.2399006,21.0,4.0,41.8425178527832,427,19.00973440863432
1581945723.3679047,21.0,6.0,40.87496566772461,427,19.00973440863432
1581945723.4088812,23.0,3.0,41.37712860107422,427,19.00973440863432
1581945723.485889,30.0,4.0,40.076114654541016,427,19.00973440863432
1581945723.5338993,22.0,3.0,41.1005859375,427,19.00973440863432
1581945723.5898886,31.0,5.0,40.09803009033203,427,19.00973440863432
1581945723.7013934,28.0,1.0,41.328704833984375,427,19.00973440863432
1581945723.7393713,27.0,0.0,39.57028579711914,427,19.00973440863432
1581945723.7593606,25.0,2.0,41.40979766845703,427,19.00973440863432
1581945723.8708024,28.0,3.0,42.10564041137695,427,19.00973440863432
1581945723.9097795,26.0,1.0,39.80228042602539,427,19.00973440863432
1581945723.9757416,22.0,0.0,42.466896057128906,427,19.00973440863432
