Time,PID Output
1578493262.584693,41.24384689331055
1578493262.5966868,42.29677200317383
1578493262.6116781,42.29677200317383
1578493262.6276698,32.40427780151367
1578493262.641661,27.73459815979004
1578493262.6506603,28.16045570373535
1578493262.6606505,29.274763107299805
1578493262.6756415,29.274763107299805
1578493262.6886349,28.51561737060547
1578493262.695631,27.65883445739746
1578493262.7076247,28.64140510559082
1578493262.7166188,28.64140510559082
1578493262.727613,34.525550842285156
1578493262.739606,41.303951263427734
1578493262.7496028,41.303951263427734
1578493262.758595,42.40450668334961
1578493262.769589,42.40450668334961
1578493262.780583,41.48618698120117
1578493262.789578,35.24237823486328
1578493262.803571,35.24237823486328
1578493262.817562,28.16045570373535
1578493262.8285556,34.58525848388672
1578493262.8375516,41.593467712402344
1578493262.8515427,41.593467712402344
1578493262.8675342,28.28447151184082
1578493262.8795295,42.30878448486328
1578493262.8905237,27.921653747558594
1578493262.9045134,40.447696685791016
1578493262.9195051,37.35014724731445
1578493262.9334972,37.35014724731445
1578493262.9484904,39.47198486328125
1578493262.9634798,37.48352813720703
1578493262.9724743,39.45903778076172
1578493262.9814696,42.10720443725586
1578493262.995462,42.10720443725586
1578493263.0094538,36.23568344116211
1578493263.0184488,28.63584327697754
1578493263.0294428,41.43689727783203
1578493263.0424356,41.43689727783203
1578493263.053429,34.585208892822266
1578493263.0614245,29.428077697753906
1578493263.0744174,29.428077697753906
1578493263.0844111,42.426605224609375
1578493263.0944061,28.72344970703125
1578493263.1073997,28.72344970703125
1578493263.1223907,38.83317565917969
1578493263.1329412,33.73445510864258
1578493263.1419368,35.22802734375
1578493263.1609256,37.65653991699219
1578493263.1719196,40.46030807495117
1578493263.1849182,40.46030807495117
1578493263.194908,29.629009246826172
1578493263.2049005,39.67551803588867
1578493263.219892,39.67551803588867
1578493263.2338839,33.37683868408203
1578493263.24088,33.13628005981445
1578493263.2518744,42.10720443725586
1578493263.2648673,42.10720443725586
1578493263.2738612,30.083417892456055
1578493263.283856,35.35553741455078
1578493263.299847,35.35553741455078
1578493263.3128395,40.792354583740234
1578493263.322834,30.481504440307617
1578493263.332828,31.257200241088867
1578493263.3468218,31.257200241088867
1578493263.357814,41.60585403442383
1578493263.3678088,40.311485290527344
1578493263.3808012,40.311485290527344
1578493263.3927991,41.486148834228516
1578493263.4007902,38.83317565917969
1578493263.4127834,34.540462493896484
1578493263.4277751,34.540462493896484
1578493263.437769,39.12828826904297
1578493263.4447658,26.78003692626953
1578493263.4597566,26.78003692626953
1578493263.4747484,28.861940383911133
1578493263.4857423,28.46425437927246
1578493263.4927387,28.637331008911133
1578493263.5067308,28.637331008911133
1578493263.5177245,41.303951263427734
1578493263.52572,34.24945831298828
1578493263.5397122,34.24945831298828
1578493263.5537043,32.985042572021484
1578493263.5646975,33.43806838989258
1578493263.5726926,41.19485855102539
1578493263.5876853,41.19485855102539
1578493263.6006806,28.4606990814209
1578493263.6086726,31.57550621032715
1578493263.6196673,41.44919967651367
1578493263.6356578,41.44919967651367
1578493263.6506493,32.38846969604492
1578493263.661643,42.40456008911133
1578493263.671638,40.792354583740234
1578493263.6836312,29.6143856048584
1578493263.698622,29.6143856048584
1578493263.7136137,37.48352813720703
1578493263.7246075,35.693336486816406
1578493263.734602,29.428077697753906
1578493263.7475948,29.428077697753906
1578493263.75759,37.48352813720703
1578493263.7655845,39.45903778076172
1578493263.7805784,39.45903778076172
1578493263.795568,33.39213180541992
1578493263.804567,27.65883445739746
1578493263.8135571,40.32408142089844
1578493263.82655,40.32408142089844
1578493263.8375437,38.327735900878906
1578493263.8465393,26.972545623779297
1578493263.8605306,26.972545623779297
1578493263.874523,32.557838439941406
1578493263.884517,39.45903778076172
1578493263.8935118,41.593467712402344
1578493263.9065056,41.593467712402344
1578493263.9144995,33.37683868408203
1578493263.9244947,28.443124771118164
1578493263.9384868,28.443124771118164
1578493263.9484808,39.31940460205078
1578493263.958475,34.71330642700195
1578493263.971468,34.71330642700195
1578493263.9864597,29.631975173950195
1578493263.996454,41.19485855102539
1578493264.0054488,39.12825012207031
1578493264.018442,39.12825012207031
1578493264.0284379,28.16045570373535
1578493264.0374305,27.892850875854492
1578493264.0504239,27.892850875854492
1578493264.0634158,33.956050872802734
1578493264.0704124,38.13166046142578
1578493264.0834055,38.13166046142578
1578493264.0953982,44.193023681640625
1578493264.1033936,39.6234245300293
1578493264.115387,39.6234245300293
1578493264.1243823,31.524818420410156
1578493264.1333778,30.083417892456055
1578493264.1473691,30.083417892456055
1578493264.1623607,37.48352813720703
1578493264.1713593,42.10720443725586
1578493264.1813505,29.428077697753906
1578493264.196366,29.428077697753906
1578493264.2113335,27.892850875854492
1578493264.2223265,38.639556884765625
1578493264.2313218,39.45903778076172
1578493264.243315,39.45903778076172
1578493264.2543087,40.60807800292969
1578493264.262304,30.26569175720215
1578493264.274298,30.26569175720215
1578493264.2842917,26.476604461669922
1578493264.2922866,38.83317565917969
1578493264.3082783,38.83317565917969
1578493264.3242695,39.45903778076172
1578493264.3382618,33.749961853027344
1578493264.351254,29.6143856048584
1578493264.3622475,29.15496063232422
1578493264.372242,45.54138946533203
1578493264.3882332,45.54138946533203
1578493264.4032254,38.47096633911133
1578493264.412219,32.75687789916992
1578493264.4222155,30.823148727416992
1578493264.4362066,30.823148727416992
1578493264.453197,32.38846969604492
1578493264.4671886,44.28337860107422
1578493264.4801836,28.861940383911133
1578493264.4901767,28.880340576171875
1578493264.5051668,47.51861572265625
1578493264.5201592,47.51861572265625
1578493264.5331514,35.128536224365234
1578493264.5481431,26.926023483276367
1578493264.5631344,40.32408142089844
1578493264.572129,36.510833740234375
1578493264.5811243,41.303951263427734
1578493264.5951164,41.303951263427734
1578493264.6031115,27.892850875854492
1578493264.612107,30.166597366333008
1578493264.6270983,30.166597366333008
1578493264.636093,46.40081787109375
1578493264.644089,34.525550842285156
1578493264.6560817,34.525550842285156
1578493264.665077,28.861940383911133
1578493264.6760712,33.73445510864258
1578493264.6850665,33.73445510864258
1578493264.6950598,38.223350524902344
1578493264.707054,38.223350524902344
1578493264.7190502,33.73445510864258
1578493264.7270422,30.414012908935547
1578493264.7390351,37.48352813720703
1578493264.7540262,37.48352813720703
1578493264.7640219,41.24383544921875
1578493264.7730157,26.476604461669922
1578493264.7880073,26.476604461669922
1578493264.8030012,28.443124771118164
1578493264.81899,29.182497024536133
1578493264.8279843,34.24945831298828
1578493264.8369796,43.416786193847656
1578493264.8499722,43.416786193847656
1578493264.8609662,26.926023483276367
1578493264.8689616,31.400836944580078
1578493264.8839536,31.400836944580078
1578493264.8949494,42.591583251953125
1578493264.901944,26.691112518310547
1578493264.9159353,26.691112518310547
1578493264.9279296,39.21770095825195
1578493264.934925,37.21578598022461
1578493264.9479182,26.957744598388672
1578493264.9629092,26.957744598388672
1578493264.9729035,34.525550842285156
1578493264.9808984,40.311485290527344
1578493264.9958901,40.311485290527344
1578493265.0130675,40.447696685791016
1578493265.025062,37.39100646972656
1578493265.0320563,28.861940383911133
1578493265.0430505,27.892850875854492
1578493265.058042,27.892850875854492
1578493265.067038,44.407405853271484
1578493265.0760314,26.691112518310547
1578493265.0910227,26.691112518310547
1578493265.1010172,34.36587905883789
1578493265.1090128,40.792354583740234
1578493265.122007,40.792354583740234
1578493265.1379979,40.212284088134766
1578493265.1559875,41.593467712402344
1578493265.172977,34.92869567871094
1578493265.188969,31.32111930847168
1578493265.2039607,29.411083221435547
1578493265.2189512,37.270145416259766
1578493265.2359416,41.43689727783203
1578493265.2529318,27.203142166137695
1578493265.2679253,31.257200241088867
1578493265.285914,29.83980369567871
1578493265.3029044,31.257200241088867
1578493265.3158963,43.56623840332031
1578493265.331889,38.327735900878906
1578493265.346879,28.28447151184082
1578493265.3638694,39.31940460205078
1578493265.3798618,37.65653991699219
1578493265.394852,34.132293701171875
1578493265.4108438,28.861940383911133
1578493265.421837,26.476604461669922
1578493265.4308314,39.6234245300293
1578493265.4428246,39.6234245300293
1578493265.450821,39.45903778076172
1578493265.4608152,29.274763107299805
1578493265.4758058,29.274763107299805
1578493265.4917967,36.345760345458984
1578493265.5037901,37.33650588989258
1578493265.5117855,47.39232635498047
1578493265.5237792,47.39232635498047
1578493265.5367713,36.35980987548828
1578493265.5457668,27.892850875854492
1578493265.556761,38.21014404296875
1578493265.570752,38.21014404296875
1578493265.5807464,36.49677276611328
1578493265.5897424,28.46124267578125
1578493265.602734,28.46124267578125
1578493265.6167266,37.855186462402344
1578493265.6247215,37.33650588989258
1578493265.636715,39.812255859375
1578493265.650708,39.812255859375
1578493265.6607044,30.26569175720215
1578493265.6686974,26.926023483276367
1578493265.6826892,26.926023483276367
1578493265.6936836,49.254638671875
1578493265.7036774,28.63584327697754
1578493265.71767,28.63584327697754
1578493265.7316618,29.6143856048584
1578493265.7446542,48.270362854003906
1578493265.75265,37.855186462402344
1578493265.7636445,40.02519226074219
1578493265.7776356,40.02519226074219
1578493265.7876298,30.414012908935547
1578493265.7966256,27.16635513305664
1578493265.810617,27.16635513305664
1578493265.8196137,48.270362854003906
1578493265.829607,29.12063980102539
1578493265.843599,29.12063980102539
1578493265.8585896,28.861940383911133
1578493265.8685842,45.54138946533203
1578493265.8785787,37.21578598022461
1578493265.8905733,37.21578598022461
1578493265.9015658,35.693336486816406
1578493265.9085622,29.274763107299805
1578493265.9235544,29.274763107299805
1578493265.9395452,26.172704696655273
1578493265.9525373,44.28337860107422
1578493265.960534,36.87837600708008
1578493265.9725258,34.20545959472656
1578493265.9865186,34.20545959472656
1578493265.996512,29.182512283325195
1578493266.0055075,33.54121780395508
1578493266.0195005,33.54121780395508
1578493266.0344913,47.17010498046875
1578493266.046487,30.594316482543945
1578493266.0564787,28.16045570373535
1578493266.0684729,37.48352813720703
1578493266.086463,37.48352813720703
1578493266.1014533,35.693336486816406
1578493266.118444,35.693336486816406
1578493266.133437,29.428077697753906
1578493266.1494265,29.428077697753906
1578493266.1654189,43.416786193847656
1578493266.1814091,37.65653991699219
1578493266.1964002,29.49799919128418
1578493266.2113917,34.525550842285156
1578493266.227382,37.35014724731445
1578493266.242374,40.24993133544922
1578493266.2513707,26.24901008605957
1578493266.2603636,35.22802734375
1578493266.2743554,35.22802734375
1578493266.282351,42.426605224609375
1578493266.293107,27.892850875854492
1578493266.3061,27.892850875854492
1578493266.316094,36.12498092651367
1578493266.325089,40.60807800292969
1578493266.3370821,40.60807800292969
1578493266.346077,29.6143856048584
1578493266.3560715,29.631975173950195
1578493266.3710628,29.631975173950195
1578493266.387054,39.31940460205078
1578493266.4010465,40.19969940185547
1578493266.4110398,32.451663970947266
1578493266.4220357,28.16045570373535
1578493266.4350266,28.16045570373535
1578493266.4490213,28.63584327697754
1578493266.4600132,42.755313873291016
1578493266.468008,38.21014404296875
1578493266.4829998,38.21014404296875
1578493266.4969914,32.15620422363281
1578493266.5069857,28.16045570373535
1578493266.5169804,29.428077697753906
1578493266.5309727,29.428077697753906
1578493266.5429661,43.416786193847656
1578493266.5509617,36.87837600708008
1578493266.563954,36.87837600708008
1578493266.5789468,27.892850875854492
1578493266.58794,36.345760345458984
1578493266.5979357,39.31940460205078
1578493266.6109276,39.31940460205078
1578493266.6219223,34.92869567871094
1578493266.6309166,26.715938568115234
1578493266.643909,26.715938568115234
1578493266.6599,33.25699996948242
1578493266.6748912,45.3984375
1578493266.6888833,37.538265228271484
1578493266.696879,29.67767333984375
1578493266.7078729,32.01581954956055
1578493266.7218647,32.01581954956055
1578493266.731859,40.447696685791016
1578493266.7408547,39.371070861816406
1578493266.7558455,39.371070861816406
1578493266.769838,27.65883445739746
1578493266.7808316,31.257200241088867
1578493266.7898266,39.45903778076172
1578493266.8048184,38.639556884765625
1578493266.8198106,38.639556884765625
1578493266.8358004,30.083417892456055
1578493266.8487942,29.12063980102539
1578493266.8597896,40.11254119873047
1578493266.8687825,37.39100646972656
1578493266.882774,37.39100646972656
1578493266.8987656,27.203142166137695
1578493266.9077601,32.557838439941406
1578493266.917755,32.01581954956055
1578493266.9327464,32.01581954956055
1578493266.9457405,40.311485290527344
1578493266.9637287,30.611297607421875
1578493266.9787202,32.985042572021484
1578493266.989716,36.345760345458984
1578493266.998709,28.654090881347656
1578493267.0117018,40.447696685791016
1578493267.0276923,40.447696685791016
1578493267.040685,36.87837600708008
1578493267.0496795,29.274763107299805
1578493267.0616734,29.428077697753906
1578493267.0756655,29.428077697753906
1578493267.0856624,38.327735900878906
1578493267.0936553,42.438602447509766
1578493267.109646,42.438602447509766
1578493267.1256373,31.668777465820312
1578493267.1406293,29.497957229614258
1578493267.1566212,40.792354583740234
1578493267.1716113,30.083417892456055
1578493267.1856031,38.47096633911133
1578493267.1945984,29.83306884765625
1578493267.204593,42.755313873291016
1578493267.2165864,42.755313873291016
1578493267.2245817,30.414012908935547
1578493267.2355754,27.9119930267334
1578493267.2475684,27.9119930267334
1578493267.2555647,34.380714416503906
1578493267.2685568,34.380714416503906
1578493267.2825484,37.65653991699219
1578493267.2965412,42.202178955078125
1578493267.3045366,42.29677200317383
1578493267.3155305,42.29677200317383
1578493267.3305216,37.538265228271484
1578493267.3375177,29.6143856048584
1578493267.3485117,27.677791595458984
1578493267.3635032,27.677791595458984
1578493267.3774958,37.108150482177734
1578493267.38613,41.77339553833008
1578493267.3971026,34.525550842285156
1578493267.4120934,34.525550842285156
1578493267.4220874,28.71575355529785
1578493267.4350796,28.71575355529785
1578493267.4450748,35.693336486816406
1578493267.4590666,35.693336486816406
1578493267.468061,43.10472106933594
1578493267.4760575,31.273462295532227
1578493267.4910493,31.273462295532227
1578493267.5050414,29.6143856048584
1578493267.5140352,42.57953643798828
1578493267.5240307,36.49677276611328
1578493267.5380218,36.49677276611328
1578493267.5490165,27.6901798248291
1578493267.5590103,38.34101486206055
1578493267.5720034,38.34101486206055
1578493267.585995,38.38080596923828
1578493267.5959947,27.660667419433594
1578493267.6049843,37.65653991699219
1578493267.617977,37.65653991699219
1578493267.6299698,38.639556884765625
1578493267.6379666,28.28447151184082
1578493267.650958,28.28447151184082
1578493267.666951,31.273454666137695
1578493267.6829407,41.593467712402344
1578493267.7009306,30.364652633666992
1578493267.7139225,33.392181396484375
1578493267.7239172,41.593467712402344
1578493267.7339118,28.16045570373535
1578493267.746905,28.16045570373535
1578493267.757898,38.524208068847656
1578493267.7658937,31.4682674407959
1578493267.7798855,31.4682674407959
1578493267.7948773,37.855186462402344
1578493267.8068707,34.71330642700195
1578493267.8148658,29.411083221435547
1578493267.829858,29.411083221435547
1578493267.8438494,41.43689727783203
1578493267.858841,29.83306884765625
1578493267.8738327,40.2618408203125
1578493267.8838267,28.861940383911133
1578493267.8938208,39.45903778076172
1578493267.9068155,39.45903778076172
1578493267.9178076,29.497957229614258
1578493267.9258037,39.812255859375
1578493267.9387956,39.812255859375
1578493267.9527886,28.16045570373535
1578493267.9627821,42.29677200317383
1578493267.9727771,27.911958694458008
1578493267.9877684,27.911958694458008
1578493268.00276,38.484283447265625
1578493268.0167515,41.19485855102539
1578493268.0257463,30.26569175720215
1578493268.0357413,27.921653747558594
1578493268.052732,27.921653747558594
1578493268.065724,30.414012908935547
1578493268.0757182,35.693336486816406
1578493268.0847135,39.812255859375
1578493268.099705,39.812255859375
1578493268.1086996,41.19485855102539
1578493268.117695,39.812255859375
1578493268.1306872,39.812255859375
1578493268.14468,37.21578598022461
1578493268.152675,29.12063980102539
1578493268.164668,29.12063980102539
1578493268.1776612,27.459260940551758
1578493268.1876616,29.445579528808594
1578493268.1966534,41.43689727783203
1578493268.2116427,41.43689727783203
1578493268.2286327,34.234683990478516
1578493268.2436237,34.38076400756836
1578493268.2586162,30.364652633666992
1578493268.2716084,42.3087272644043
1578493268.2806041,35.568668365478516
1578493268.2935956,28.792560577392578
1578493268.3055887,28.792560577392578
1578493268.315583,28.443124771118164
1578493268.3255782,30.430885314941406
1578493268.3375714,30.430885314941406
1578493268.348565,32.15620422363281
1578493268.358561,37.48352813720703
1578493268.371552,37.48352813720703
1578493268.387543,37.108150482177734
1578493268.3995361,33.39213180541992
1578493268.408532,30.611297607421875
1578493268.4195254,37.497222900390625
1578493268.4345162,37.497222900390625
1578493268.4445105,38.34101486206055
1578493268.4545054,39.20478820800781
1578493268.4684975,39.20478820800781
1578493268.483489,32.573734283447266
1578493268.500662,31.57550621032715
1578493268.5156538,38.47096633911133
1578493268.526647,32.01581954956055
1578493268.5356421,38.47096633911133
1578493268.547637,37.21578598022461
1578493268.5590787,37.21578598022461
1578493268.5670736,33.438087463378906
1578493268.579068,33.438087463378906
1578493268.5890617,36.6744384765625
1578493268.598056,36.05570983886719
1578493268.6110487,36.05570983886719
1578493268.6270406,33.54121780395508
1578493268.6350353,38.327735900878906
1578493268.64403,32.38846969604492
1578493268.659022,32.38846969604492
1578493268.6690161,37.48352813720703
1578493268.678012,32.573734283447266
1578493268.6910038,32.573734283447266
1578493268.6999984,35.171207427978516
1578493268.7089937,35.35553741455078
1578493268.7219894,35.35553741455078
1578493268.730985,33.39213180541992
1578493268.7399762,37.67026901245117
1578493268.7559671,37.67026901245117
1578493268.7669609,31.780696868896484
1578493268.7759562,39.115413665771484
1578493268.7869515,38.48428726196289
1578493268.7979436,38.48428726196289
1578493268.8059397,31.273462295532227
1578493268.8199315,31.273462295532227
1578493268.831925,37.497222900390625
1578493268.8409197,32.557838439941406
1578493268.8519127,35.369937896728516
1578493268.863911,35.369937896728516
1578493268.881896,38.223350524902344
1578493268.8928907,31.400836944580078
1578493268.901885,34.24945831298828
1578493268.9158776,34.24945831298828
1578493268.9288704,39.6364631652832
1578493268.9368665,36.49677276611328
1578493268.9488595,36.49677276611328
1578493268.9648495,32.985042572021484
1578493268.9788413,30.80604362487793
1578493268.9908347,-183.4217575788559
