Time,Z-Coordinate,PID Output
1578651655.8021677,1.0,nan
1578651655.8141618,1.0,nan
1578651655.823156,1.0,nan
1578651655.8301518,1.0,nan
1578651655.8361487,1.0,nan
1578651655.844144,1.0,nan
1578651655.8511405,1.0,nan
1578651655.8571384,1.0,nan
1578651655.864133,1.0,nan
1578651655.8711293,1.0,nan
1578651655.8791254,1.0,nan
1578651655.8841217,1.0,nan
1578651655.8911183,1.0,nan
1578651655.897114,1.0,nan
1578651655.904111,1.0,nan
1578651655.910107,1.0,nan
1578651655.9181027,1.0,nan
1578651655.9240994,1.0,nan
1578651655.9300961,1.0,nan
1578651655.937092,1.0,nan
1578651655.9430885,1.0,nan
1578651655.9500852,1.0,nan
1578651655.9540834,1.0,nan
1578651655.961079,1.0,nan
1578651655.968075,1.0,nan
1578651655.9730718,1.0,nan
1578651655.9810674,1.0,nan
1578651655.9870648,1.0,nan
1578651655.993061,1.0,nan
1578651656.0000565,1.0,nan
1578651656.0050542,1.0,nan
1578651656.011051,1.0,nan
1578651656.0180464,1.0,nan
1578651656.023045,1.0,nan
1578651656.0290403,1.0,nan
1578651656.0340385,1.0,nan
1578651656.0390358,1.0,nan
1578651656.0450313,1.0,nan
1578651656.0490313,1.0,nan
1578651656.0530298,1.0,nan
1578651656.0580237,1.0,nan
1578651656.0630207,1.0,nan
1578651656.0680206,1.0,nan
1578651656.0720186,1.0,nan
1578651656.077013,1.0,nan
1578651656.0820105,1.0,nan
1578651656.08701,1.0,nan
1578651656.0910053,1.0,nan
1578651656.0960183,1.0,nan
1578651656.101002,1.0,nan
1578651656.1049998,1.0,nan
1578651656.109998,1.0,nan
1578651656.1149921,1.0,nan
1578651656.1189919,1.0,nan
1578651656.1229877,1.0,nan
1578651656.128599,1.0,nan
1578651656.1336226,1.0,nan
1578651656.1375933,1.0,nan
1578651656.1436305,1.0,nan
1578651656.1485965,1.0,nan
1578651656.1526115,1.0,nan
1578651656.1576238,1.0,nan
1578651656.162592,1.0,nan
1578651656.1666195,1.0,nan
1578651656.1725833,1.0,nan
1578651656.1775978,1.0,nan
1578651656.182595,1.0,nan
1578651656.1885793,1.0,nan
1578651656.1925716,2.0,nan
1578651656.1965928,2.0,nan
1578651656.201558,2.0,nan
