Time,X Coord,Y Coord,Radius
1573638074.6763122,,,
1573638074.7182825,,,
1573638074.7282639,,,
1573638074.736259,,,
1573638074.7452533,,,
1573638074.7532492,,,
1573638074.760244,,,
1573638074.7672396,,,
1573638074.7742364,,,
1573638074.7812328,,,
1573638074.7882283,,,
1573638074.7952247,,,
1573638074.8032196,,,
1573638074.8112159,,,
1573638074.8182127,,,
1573638074.8252084,,,
1573638074.8322039,,,
1573638074.8391993,,,
1573638074.8451965,,,
1573638074.8521914,,,
1573638074.858188,,,
1573638074.8671832,,,
1573638074.8741803,,,
1573638074.881175,,,
1573638074.888171,,,
1573638074.8951669,,,
1573638074.9021633,,,
1573638074.9081604,,,
1573638074.9151556,,,
1573638074.921153,,,
1573638074.9301481,,,
1573638074.936145,,,
1573638074.9431403,,,
1573638074.949137,,,
1573638074.9551337,,,
1573638074.9641283,,,
1573638074.9701247,,,
1573638074.9771218,,,
1573638074.9831188,,,
1573638074.9891148,,,
1573638074.995111,,,
1573638075.0011072,,,
1573638075.0091035,,,
1573638075.0151,,,
1573638075.0210962,,,
1573638075.0270925,,,
1573638075.0340881,,,
1573638075.0410845,,,
1573638075.0480807,,,
1573638075.0550764,,,
1573638075.0620725,,,
1573638075.0680704,,,
1573638075.0750654,,,
1573638075.0810623,,,
1573638075.0900574,,,
1573638075.0960543,,,
1573638075.1030498,,,
1573638075.1080468,,,
1573638075.115043,,,
1573638075.123039,,,
1573638075.1300342,,,
1573638075.1370304,,,
1573638075.1430268,,,
1573638075.1500247,,,
1573638075.1560204,,,
1573638075.162016,,,
1573638075.1710117,,,
1573638075.1780057,,,
1573638075.1850014,,,
1573638075.1909983,,,
1573638075.1989932,,,
1573638075.2059891,,,
1573638075.2129853,,,
1573638075.2199821,,,
1573638075.2269776,,,
1573638075.2339735,,,
1573638075.2409701,,,
1573638075.247966,,,
1573638075.2549617,,,
1573638075.2619576,,,
1573638075.266955,,,
1573638075.2739508,,,
1573638075.280947,,,
1573638075.2879431,,,
1573638075.29394,,,
1573638075.2999368,,,
1573638075.3069322,,,
1573638075.3139281,,,
1573638075.3199255,,,
1573638075.3279207,,,
1573638075.3349164,,,
1573638075.349908,,,
1573638075.3569038,,,
1573638075.3629005,,,
1573638075.3698964,,,
1573638075.3768923,,,
1573638075.3828893,,,
1573638075.389885,,,
1573638075.3948822,,,
1573638075.4018784,,,
1573638075.4088745,,,
1573638075.4148712,,,
1573638075.421867,,,
1573638075.4278638,,,
1573638075.4348598,,,
1573638075.4418554,,,
1573638075.4488518,,,
1573638075.455848,,,
1573638075.462844,,,
1573638075.4708402,,,
1573638075.4778354,,,
1573638075.4838324,,,
1573638075.4918275,,,
1573638075.498824,,,
1573638075.5058196,,,
1573638075.5128157,,,
1573638075.5198126,,,
1573638075.5268075,,,
1573638075.5328045,,,
1573638075.5398002,,,
1573638075.5457969,,,
1573638075.5527935,,,
1573638075.55879,,,
1573638075.5657854,,,
1573638075.5727813,,,
1573638075.5787783,,,
1573638075.5857742,,,
1573638075.5927703,,,
1573638075.5997663,,,
1573638075.6067624,,,
1573638075.6127594,,,
1573638075.6207542,,,
1573638075.6267512,,,
1573638075.634746,,,
1573638075.640743,,,
1573638075.647739,,,
1573638075.654735,,,
1573638075.6617308,,,
1573638075.6677277,,,
1573638075.6747239,,,
1573638075.68172,,,
1573638075.6877167,,,
1573638075.6957119,,,
1573638075.702708,,,
1573638075.7097042,,,
1573638075.7157006,,,
1573638075.7226963,,,
1573638075.7306921,,,
1573638075.7366889,,,
1573638075.7446842,,,
1573638075.7506812,,,
1573638075.7566774,,,
1573638075.7646728,,,
1573638075.771669,,,
1573638075.778665,,,
1573638075.785661,,,
1573638075.7936563,,,
1573638075.7996533,,,
1573638075.8066487,,,
1573638075.8126457,,,
1573638075.820641,,,
1573638075.827637,,,
1573638075.8336341,,,
1573638075.8406355,,,
1573638075.8466263,,,
1573638075.852623,,,
1573638075.8606184,,,
1573638075.866615,,,
1573638075.8736115,,,
1573638075.8796074,,,
1573638075.8856044,,,
1573638075.8916008,,,
1573638075.899599,27.0,519.0,107.99199676513672
1573638075.9065926,27.0,519.0,107.99199676513672
1573638075.914588,27.0,519.0,107.99199676513672
1573638075.922583,27.0,519.0,107.99199676513672
1573638075.929579,100.0,402.0,321.94921875
1573638075.936575,100.0,402.0,321.94921875
1573638075.9445708,100.0,402.0,321.94921875
1573638075.9525664,100.0,402.0,321.94921875
1573638075.959562,200.0,416.0,326.1752624511719
1573638075.966558,200.0,416.0,326.1752624511719
1573638075.9745536,200.0,416.0,326.1752624511719
1573638075.9815505,200.0,416.0,326.1752624511719
1573638075.9885464,200.0,416.0,326.1752624511719
1573638075.9955418,200.0,416.0,326.1752624511719
1573638076.004537,200.0,416.0,326.1752624511719
1573638076.0125325,242.0,496.0,305.1297912597656
1573638076.0205274,242.0,496.0,305.1297912597656
1573638076.0285232,242.0,496.0,305.1297912597656
1573638076.036519,242.0,496.0,305.1297912597656
1573638076.0525095,220.0,446.0,267.8702392578125
1573638076.0685203,220.0,446.0,267.8702392578125
1573638076.077514,321.0,559.0,317.7625732421875
1573638076.0865085,321.0,559.0,317.7625732421875
1573638076.0964882,321.0,559.0,317.7625732421875
1573638076.1034806,309.0,590.0,281.01611328125
1573638076.1114762,309.0,590.0,281.01611328125
1573638076.118482,309.0,590.0,281.01611328125
1573638076.1254683,309.0,590.0,281.01611328125
1573638076.1314662,309.0,590.0,281.01611328125
1573638076.1395006,,,
1573638076.1444755,,,
1573638076.1514537,,,
1573638076.1584496,,,
1573638076.1634462,,,
1573638076.1704443,,,
1573638076.1774564,,,
1573638076.1824498,,,
1573638076.1884508,,,
1573638076.1954463,,,
1573638076.2024245,48.0,266.0,61.53261184692383
1573638076.2094214,48.0,266.0,61.53261184692383
1573638076.2164252,48.0,266.0,61.53261184692383
1573638076.2244124,48.0,266.0,61.53261184692383
1573638076.2334065,76.0,252.0,99.6808853149414
1573638076.24342,76.0,252.0,99.6808853149414
1573638076.252414,76.0,252.0,99.6808853149414
1573638076.2624092,76.0,252.0,99.6808853149414
1573638076.2724035,122.0,247.0,118.80108642578125
1573638076.2824082,122.0,247.0,118.80108642578125
1573638076.2933908,122.0,247.0,118.80108642578125
1573638076.3033805,154.0,232.0,109.92961883544922
1573638076.31338,154.0,232.0,109.92961883544922
1573638076.3243732,154.0,232.0,109.92961883544922
1573638076.3333688,158.0,221.0,140.7184295654297
1573638076.3433626,158.0,221.0,140.7184295654297
1573638076.3543386,158.0,221.0,140.7184295654297
1573638076.362353,136.0,200.0,142.41531372070312
1573638076.3703291,136.0,200.0,142.41531372070312
1573638076.3783433,136.0,200.0,142.41531372070312
1573638076.3863385,136.0,200.0,142.41531372070312
1573638076.3943334,136.0,200.0,142.41531372070312
1573638076.4043288,136.0,200.0,142.41531372070312
1573638076.4123278,138.0,186.0,123.94061279296875
1573638076.4203196,138.0,186.0,123.94061279296875
1573638076.427298,138.0,186.0,123.94061279296875
1573638076.4363096,138.0,186.0,123.94061279296875
1573638076.4442875,117.0,168.0,111.0229263305664
1573638076.4512835,117.0,168.0,111.0229263305664
