X Coord,Y Coord,Radius
53.0,248.0,217.7183837890625
53.0,248.0,217.7183837890625
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,252.0,198.51585388183594
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,250.0,197.56338500976562
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
53.0,246.0,209.00070190429688
60.0,225.0,230.0897674560547
60.0,225.0,230.0897674560547
60.0,225.0,230.0897674560547
60.0,225.0,230.0897674560547
60.0,225.0,230.0897674560547
60.0,225.0,230.0897674560547
60.0,225.0,230.0897674560547
60.0,225.0,230.0897674560547
60.0,225.0,230.0897674560547
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
52.0,244.0,220.5142822265625
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
61.0,223.0,224.40431213378906
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
57.0,229.0,230.89511108398438
59.0,225.0,233.41818237304688
59.0,225.0,233.41818237304688
59.0,225.0,233.41818237304688
59.0,225.0,233.41818237304688
59.0,225.0,233.41818237304688
59.0,225.0,233.41818237304688
59.0,225.0,233.41818237304688
59.0,225.0,233.41818237304688
59.0,225.0,233.41818237304688
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
53.0,244.0,215.51402282714844
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
60.0,221.0,225.42471313476562
62.0,219.0,218.10157775878906
62.0,219.0,218.10157775878906
