framenumber,X Coord,Y Coord,Diameter
1.0,221.0,328.0,90.0937271118164
2.0,217.0,327.0,90.58614349365234
3.0,212.0,325.0,92.53387451171875
4.0,212.0,325.0,92.53387451171875
5.0,212.0,325.0,92.53387451171875
6.0,212.0,325.0,92.53387451171875
7.0,212.0,325.0,92.53387451171875
8.0,206.0,326.0,91.05076599121094
9.0,206.0,326.0,91.05076599121094
10.0,206.0,326.0,91.05076599121094
11.0,206.0,326.0,91.05076599121094
12.0,200.0,327.0,89.09808349609375
13.0,200.0,327.0,89.09808349609375
14.0,200.0,327.0,89.09808349609375
15.0,200.0,327.0,89.09808349609375
16.0,195.0,327.0,89.57551574707031
17.0,195.0,327.0,89.57551574707031
18.0,195.0,327.0,89.57551574707031
19.0,195.0,327.0,89.57551574707031
20.0,195.0,327.0,89.57551574707031
21.0,192.0,327.0,90.07941436767578
22.0,192.0,327.0,90.07941436767578
23.0,192.0,327.0,90.07941436767578
24.0,192.0,327.0,90.07941436767578
25.0,191.0,327.0,89.03215026855469
26.0,191.0,327.0,89.03215026855469
27.0,191.0,327.0,89.03215026855469
28.0,191.0,327.0,89.03215026855469
29.0,191.0,327.0,89.03215026855469
30.0,192.0,327.0,89.53729248046875
31.0,192.0,327.0,89.53729248046875
32.0,192.0,327.0,89.53729248046875
33.0,192.0,327.0,89.53729248046875
34.0,189.0,327.0,89.05899047851562
35.0,189.0,327.0,89.05899047851562
36.0,189.0,327.0,89.05899047851562
37.0,189.0,327.0,89.05899047851562
38.0,189.0,327.0,89.05899047851562
39.0,186.0,329.0,89.53716278076172
40.0,186.0,329.0,89.53716278076172
41.0,186.0,329.0,89.53716278076172
42.0,186.0,329.0,89.53716278076172
43.0,183.0,327.0,87.12216186523438
44.0,183.0,327.0,87.12216186523438
45.0,183.0,327.0,87.12216186523438
46.0,183.0,327.0,87.12216186523438
47.0,183.0,327.0,87.12216186523438
48.0,179.0,327.0,89.11034393310547
49.0,179.0,327.0,89.11034393310547
50.0,179.0,327.0,89.11034393310547
51.0,179.0,327.0,89.11034393310547
52.0,179.0,327.0,89.11034393310547
53.0,177.0,328.0,88.535400390625
54.0,177.0,328.0,88.535400390625
55.0,177.0,328.0,88.535400390625
56.0,177.0,328.0,88.535400390625
57.0,175.0,327.0,90.05557250976562
58.0,175.0,327.0,90.05557250976562
59.0,175.0,327.0,90.05557250976562
60.0,175.0,327.0,90.05557250976562
61.0,175.0,327.0,90.05557250976562
62.0,175.0,325.0,89.57551574707031
63.0,175.0,325.0,89.57551574707031
64.0,175.0,325.0,89.57551574707031
65.0,175.0,325.0,89.57551574707031
66.0,175.0,325.0,89.57551574707031
67.0,175.0,325.0,89.57551574707031
68.0,175.0,325.0,89.57551574707031
69.0,177.0,325.0,89.05064392089844
70.0,177.0,325.0,89.05064392089844
71.0,177.0,325.0,89.05064392089844
72.0,177.0,325.0,89.05064392089844
73.0,177.0,325.0,89.05064392089844
74.0,176.0,325.0,87.67681121826172
75.0,176.0,325.0,87.67681121826172
76.0,176.0,325.0,87.67681121826172
77.0,176.0,325.0,87.67681121826172
78.0,180.0,327.0,88.5091552734375
79.0,180.0,327.0,88.5091552734375
80.0,180.0,327.0,88.5091552734375
81.0,180.0,327.0,88.5091552734375
82.0,181.0,329.0,88.56315612792969
83.0,181.0,329.0,88.56315612792969
84.0,181.0,329.0,88.56315612792969
85.0,181.0,329.0,88.56315612792969
86.0,180.0,328.0,87.18411254882812
87.0,180.0,328.0,87.18411254882812
88.0,180.0,328.0,87.18411254882812
89.0,180.0,328.0,87.18411254882812
90.0,180.0,328.0,87.18411254882812
91.0,180.0,330.0,88.5582504272461
92.0,180.0,330.0,88.5582504272461
93.0,180.0,330.0,88.5582504272461
94.0,180.0,330.0,88.5582504272461
95.0,180.0,330.0,88.5582504272461
96.0,180.0,324.0,87.28502655029297
97.0,180.0,324.0,87.28502655029297
98.0,180.0,324.0,87.28502655029297
99.0,180.0,324.0,87.28502655029297
100.0,182.0,318.0,87.63723754882812
101.0,182.0,318.0,87.63723754882812
102.0,182.0,318.0,87.63723754882812
103.0,182.0,318.0,87.63723754882812
104.0,182.0,318.0,87.63723754882812
105.0,186.0,316.0,88.11508178710938
106.0,186.0,316.0,88.11508178710938
107.0,186.0,316.0,88.11508178710938
108.0,186.0,316.0,88.11508178710938
109.0,193.0,312.0,86.5645980834961
110.0,193.0,312.0,86.5645980834961
111.0,193.0,312.0,86.5645980834961
112.0,193.0,312.0,86.5645980834961
113.0,193.0,312.0,86.5645980834961
114.0,202.0,308.0,84.51344299316406
115.0,202.0,308.0,84.51344299316406
116.0,202.0,308.0,84.51344299316406
117.0,202.0,308.0,84.51344299316406
118.0,218.0,302.0,81.53843688964844
119.0,218.0,302.0,81.53843688964844
120.0,218.0,302.0,81.53843688964844
121.0,218.0,302.0,81.53843688964844
122.0,218.0,302.0,81.53843688964844
123.0,218.0,302.0,81.53843688964844
124.0,218.0,302.0,81.53843688964844
125.0,234.0,291.0,81.7220687866211
126.0,234.0,291.0,81.7220687866211
127.0,234.0,291.0,81.7220687866211
128.0,234.0,291.0,81.7220687866211
129.0,243.0,277.0,83.63910675048828
130.0,243.0,277.0,83.63910675048828
131.0,243.0,277.0,83.63910675048828
132.0,243.0,277.0,83.63910675048828
133.0,254.0,264.0,84.4390640258789
134.0,254.0,264.0,84.4390640258789
135.0,254.0,264.0,84.4390640258789
136.0,254.0,264.0,84.4390640258789
137.0,264.0,253.0,82.12445068359375
138.0,264.0,253.0,82.12445068359375
139.0,264.0,253.0,82.12445068359375
140.0,264.0,253.0,82.12445068359375
141.0,264.0,253.0,82.12445068359375
142.0,270.0,245.0,83.12199401855469
143.0,270.0,245.0,83.12199401855469
144.0,270.0,245.0,83.12199401855469
145.0,270.0,245.0,83.12199401855469
146.0,270.0,245.0,83.12199401855469
147.0,276.0,237.0,84.55333709716797
148.0,276.0,237.0,84.55333709716797
149.0,276.0,237.0,84.55333709716797
150.0,276.0,237.0,84.55333709716797
151.0,283.0,231.0,84.1487808227539
152.0,283.0,231.0,84.1487808227539
153.0,283.0,231.0,84.1487808227539
154.0,283.0,231.0,84.1487808227539
155.0,283.0,231.0,84.1487808227539
156.0,287.0,227.0,86.05240631103516
157.0,287.0,227.0,86.05240631103516
158.0,287.0,227.0,86.05240631103516
159.0,287.0,227.0,86.05240631103516
160.0,291.0,225.0,86.0712890625
161.0,291.0,225.0,86.0712890625
162.0,291.0,225.0,86.0712890625
163.0,291.0,225.0,86.0712890625
164.0,291.0,225.0,86.0712890625
165.0,289.0,221.0,86.0771255493164
166.0,289.0,221.0,86.0771255493164
167.0,289.0,221.0,86.0771255493164
168.0,289.0,221.0,86.0771255493164
169.0,290.0,218.0,85.07212829589844
170.0,290.0,218.0,85.07212829589844
171.0,290.0,218.0,85.07212829589844
172.0,290.0,218.0,85.07212829589844
173.0,290.0,218.0,85.07212829589844
174.0,293.0,218.0,86.61707305908203
175.0,293.0,218.0,86.61707305908203
176.0,293.0,218.0,86.61707305908203
177.0,293.0,218.0,86.61707305908203
178.0,293.0,218.0,86.61707305908203
179.0,293.0,218.0,86.61707305908203
180.0,293.0,218.0,86.61707305908203
181.0,293.0,218.0,86.61707305908203
182.0,297.0,218.0,85.59361267089844
183.0,297.0,218.0,85.59361267089844
184.0,297.0,218.0,85.59361267089844
185.0,297.0,218.0,85.59361267089844
186.0,301.0,220.0,85.5527114868164
187.0,301.0,220.0,85.5527114868164
188.0,301.0,220.0,85.5527114868164
189.0,301.0,220.0,85.5527114868164
190.0,301.0,220.0,85.5527114868164
191.0,306.0,220.0,84.57774353027344
192.0,306.0,220.0,84.57774353027344
193.0,306.0,220.0,84.57774353027344
194.0,306.0,220.0,84.57774353027344
195.0,314.0,222.0,85.52349090576172
196.0,314.0,222.0,85.52349090576172
197.0,314.0,222.0,85.52349090576172
198.0,314.0,222.0,85.52349090576172
199.0,314.0,222.0,85.52349090576172
200.0,320.0,224.0,82.59701538085938
201.0,320.0,224.0,82.59701538085938
202.0,320.0,224.0,82.59701538085938
203.0,320.0,224.0,82.59701538085938
