Time,Z-Coordinate,PID Output
1578585831.4910827,170.5,1194.4338930129761
1578585831.5080729,174.5,1056.015399294972
1578585831.520075,174.5,389.0
1578585831.5370564,174.5,389.0
1578585831.5520482,169.5,-621.4700644032757
1578585831.5690384,172.5,914.747340649471
1578585831.5810316,173.5,637.1224879241457
1578585831.5970228,173.5,387.0
1578585831.6110153,171.5,-45.85082308033128
1578585831.6260073,169.5,3.816268113781348
1578585831.640999,169.5,379.0
1578585831.6569908,171.5,758.206106870229
1578585831.668983,170.5,150.09969721992843
1578585831.6809757,170.5,381.0
1578585831.6939714,170.5,381.0
1578585831.71196,170.5,381.0
1578585831.723953,170.5,381.0
1578585831.7419415,170.5,381.0
1578585831.7549355,170.5,381.0
1578585831.7709277,170.5,381.0
1578585831.7849193,170.5,381.0
1578585831.7959123,170.5,381.0
1578585831.8039079,171.5,716.39282496953
1578585831.8188996,171.5,383.0
1578585831.8339126,169.5,-20.61610162763003
1578585831.8499036,170.5,568.6170396767411
1578585831.8618965,170.5,381.0
1578585831.8718913,170.5,381.0
1578585831.883884,171.5,613.8367638965327
1578585831.8978767,171.5,383.0
1578585831.9138677,169.5,-21.14348406792601
1578585831.9278634,170.5,581.1067413050047
1578585831.9398556,170.5,381.0
1578585831.9518468,168.5,-123.29470001192794
1578585831.9638398,169.5,609.8918289080133
1578585831.9803624,169.5,379.0
1578585831.9953542,170.5,581.0749232799606
1578585832.010346,169.5,178.89007633587786
1578585832.026337,170.5,568.6394220015211
1578585832.0433283,170.5,381.0
1578585832.05832,170.5,381.0
1578585832.0753093,169.5,191.38575773841475
1578585832.0903022,170.5,581.0940128806551
1578585832.106294,170.5,381.0
1578585832.1222837,170.5,381.0
1578585832.1372752,171.5,583.1003768904155
1578585832.1482701,169.5,-166.80168300511843
1578585832.1592627,170.5,681.1792070232359
1578585832.171257,170.5,381.0
1578585832.1872478,170.5,381.0
1578585832.2042394,169.5,202.43489791622815
1578585832.2192302,170.5,581.1067413050047
1578585832.2342212,170.5,381.0
1578585832.2512114,169.5,202.43242029636284
1578585832.266203,169.5,379.0
1578585832.2772002,171.5,883.1356174728726
1578585832.2871928,176.5,2059.9199586678324
1578585832.299185,170.5,-1120.7498856244902
1578585832.3151755,170.5,381.0
1578585832.3291678,170.5,381.0
1578585832.3401613,171.5,655.8771686328938
1578585832.3511553,172.5,685.1648854961832
1578585832.3631485,172.5,385.0
1578585832.3771548,178.5,1683.1360453825318
1578585832.3881361,177.5,122.02811523776467
1578585832.3961306,180.5,1526.1150785371524
1578585832.4121215,180.5,401.0
1578585832.4291117,183.5,936.7993852717857
1578585832.4441037,179.5,-401.4269652200188
1578585832.459095,169.5,-1622.2265411285707
1578585832.4760866,170.5,557.5576696413538
1578585832.4940782,169.5,212.23509999602402
1578585832.5120661,170.5,547.7560597426349
1578585832.528057,170.5,381.0
1578585832.5410492,182.5,3175.5494311926604
1578585832.5550418,182.5,405.0
1578585832.5710342,170.5,-1870.2030772441967
1578585832.5880237,171.5,549.764900003976
1578585832.6080117,169.5,45.47462029845997
1578585832.6210043,170.5,611.883355657902
1578585832.6369956,170.5,381.0
1578585832.6559849,170.5,381.0
1578585832.6699772,170.5,381.0
1578585832.687967,173.5,916.7101721791112
1578585832.6989646,169.5,-544.3301168571481
1578585832.714952,169.5,379.0
1578585832.725946,170.5,631.2070391727977
1578585832.73594,179.5,3395.565622353937
1578585832.7469342,185.5,2050.075834219839
1578585832.7619255,185.5,411.0
1578585832.7749183,171.5,-2619.46741205345
1578585832.7849128,170.5,5.972818311874107
1578585832.794374,171.5,644.8657676219018
1578585832.8103635,171.5,383.0
1578585832.8273542,169.5,25.85492969605116
1578585832.8433452,168.5,189.3969465648855
1578585832.862337,183.5,2908.3740458015263
1578585832.8793252,187.5,1121.2802295721483
1578585832.893318,170.5,-3020.868702290076
1578585832.9093091,170.5,381.0
1578585832.928298,171.5,559.5750129804521
1578585832.939292,170.5,150.10817109198672
1578585832.958287,170.5,381.0
1578585832.973275,169.5,202.43489791622815
1578585832.9862661,170.5,611.9003027800716
1578585833.0032566,170.5,381.0
1578585833.0222454,170.5,381.0
1578585833.0362382,170.5,381.0
1578585833.056227,171.5,540.9874693954423
1578585833.0702186,170.5,166.60016357409395
1578585833.0862098,174.5,1139.412213740458
1578585833.1002026,176.5,793.2262122489225
1578585833.1191921,169.5,-726.8845154243099
1578585833.1351821,171.5,783.2262122489225
1578585833.1521728,172.5,572.6086476815267
1578585833.165168,171.5,182.91871392453368
1578585833.1811578,169.5,-21.270772362896025
1578585833.1941502,175.5,1677.4209378407852
1578585833.2091415,170.5,-619.5177952355205
1578585833.2201364,174.5,1389.5098397805432
1578585833.2291307,170.5,-1120.0482240314932
1578585833.243123,170.5,381.0
1578585833.2581139,172.5,785.2325773720538
1578585833.2711089,175.5,1034.1228022352461
1578585833.2801042,171.5,-1118.3168680089484
1578585833.2910957,170.5,108.1997398373984
1578585833.3060875,170.5,381.0
1578585833.3171027,170.5,381.0
1578585833.3270748,171.5,683.1720460888857
1578585833.340068,171.5,383.0
1578585833.357058,171.5,383.0
1578585833.3710506,169.5,-21.22621224892248
1578585833.3870425,178.5,2085.503004368635
1578585833.4010339,177.5,180.60016357409395
1578585833.4120283,170.5,-1720.8059989977805
1578585833.4190266,169.5,45.5983413264089
1578585833.434016,169.5,379.0
1578585833.44801,169.5,379.0
1578585833.459001,169.5,379.0
1578585833.4669974,168.5,43.39503685243119
1578585833.4829884,168.5,377.0
1578585833.4989793,170.5,756.1893253820351
1578585833.5149705,170.5,381.0
1578585833.530962,170.5,381.0
1578585833.5459535,169.5,178.88689387553876
1578585833.5619438,171.5,758.2172953630535
1578585833.5779352,178.5,1710.1822166562304
1578585833.593926,178.5,397.0
1578585833.6079178,176.5,-35.82159288416324
1578585833.6199121,177.5,695.1577252451038
1578585833.62691,178.5,730.4281625947322
1578585833.6428993,178.5,397.0
1578585833.6578898,170.5,-1219.573936271704
1578585833.6718829,170.5,381.0
1578585833.6828785,170.5,381.0
