Time,Z-Coordinate,PID Output
1580994884.7254684,-4.0,nan
1580994884.7364604,-4.0,nan
1580994884.7424586,-5.0,nan
1580994884.7534523,-5.0,nan
1580994884.7584476,64.0,nan
1580994884.764351,64.0,nan
1580994884.7753365,64.0,nan
1580994884.7813332,12.0,nan
1580994884.7893283,12.0,nan
1580994884.7983232,22.0,nan
1580994884.806319,62.0,nan
1580994884.8133154,62.0,nan
1580994884.8233087,36.0,nan
1580994884.8303049,36.0,nan
1580994884.836302,10.0,nan
1580994884.843299,10.0,nan
1580994884.8512926,10.0,nan
1580994884.856289,51.0,nan
1580994884.864286,51.0,nan
1580994884.8692827,55.0,nan
1580994884.8752792,55.0,nan
1580994884.8842745,55.0,nan
1580994884.8892713,9.0,nan
1580994884.8962681,9.0,nan
1580994884.9032621,39.0,nan
1580994884.9082594,39.0,nan
1580994884.9162552,39.0,nan
1580994884.9222515,61.0,nan
1580994884.9292471,61.0,nan
1580994884.9342449,15.0,nan
1580994884.94224,15.0,nan
1580994884.948237,33.0,nan
1580994884.9532337,33.0,nan
1580994884.962229,33.0,nan
1580994884.9672263,18.0,nan
1580994884.9722226,18.0,nan
1580994884.9812179,29.0,nan
1580994884.9872146,29.0,nan
1580994884.9952097,29.0,nan
1580994885.0012057,62.0,nan
1580994885.0082037,62.0,nan
1580994885.0141983,23.0,nan
1580994885.0221937,23.0,nan
1580994885.0281906,22.0,nan
1580994885.0321882,22.0,nan
1580994885.0411832,22.0,nan
1580994885.0461812,58.0,nan
1580994885.0511773,58.0,nan
1580994885.060172,58.0,nan
1580994885.0652747,28.0,nan
1580994885.0722704,28.0,nan
1580994885.079266,22.0,nan
1580994885.0852637,22.0,nan
1580994885.0912595,55.0,nan
1580994885.0972552,55.0,nan
1580994885.1042514,55.0,nan
1580994885.1092482,28.0,nan
1580994885.1172442,28.0,nan
1580994885.1232493,22.0,nan
1580994885.1282377,22.0,nan
1580994885.1362329,22.0,nan
1580994885.142229,54.0,nan
1580994885.1482277,54.0,nan
1580994885.157221,54.0,nan
1580994885.162218,27.0,nan
1580994885.170214,27.0,nan
1580994885.17621,24.0,nan
1580994885.1822062,24.0,nan
1580994885.1882024,22.0,nan
1580994885.1961982,22.0,nan
1580994885.2041934,29.0,nan
1580994885.2091908,29.0,nan
1580994885.2171865,29.0,nan
1580994885.2221837,52.0,nan
1580994885.2271802,52.0,nan
1580994885.2351756,52.0,nan
1580994885.2401738,21.0,nan
1580994885.2461693,21.0,nan
1580994885.2541647,35.0,nan
1580994885.260165,35.0,nan
1580994885.2671583,44.0,nan
1580994885.2751527,44.0,nan
1580994885.282149,44.0,nan
1580994885.2881458,20.0,nan
1580994885.296141,20.0,nan
1580994885.3021379,42.0,nan
1580994885.3071342,42.0,nan
1580994885.316129,42.0,nan
1580994885.3211267,35.0,nan
1580994885.3291214,35.0,nan
1580994885.335118,24.0,nan
1580994885.3421137,24.0,nan
1580994885.3481112,46.0,nan
1580994885.354107,46.0,nan
1580994885.3611045,46.0,nan
1580994885.366619,25.0,nan
1580994885.372618,25.0,nan
1580994885.3796144,34.0,nan
1580994885.3836124,34.0,nan
1580994885.3926065,34.0,nan
1580994885.397604,44.0,nan
1580994885.401602,44.0,nan
1580994885.4115958,44.0,nan
1580994885.4165933,22.0,nan
1580994885.4235892,22.0,nan
1580994885.4305851,38.0,nan
1580994885.4375803,38.0,nan
1580994885.4435768,27.0,nan
1580994885.450575,27.0,nan
1580994885.4575698,27.0,nan
1580994885.4625669,44.0,nan
1580994885.47008,44.0,nan
1580994885.4750774,30.0,nan
1580994885.480074,30.0,nan
1580994885.488069,30.0,nan
1580994885.4930668,34.0,nan
1580994885.4980638,34.0,nan
1580994885.5060585,34.0,nan
1580994885.5120554,44.0,nan
1580994885.517059,44.0,nan
1580994885.5240488,27.0,nan
1580994885.5290458,27.0,nan
1580994885.5350418,27.0,nan
1580994885.5430372,39.0,nan
1580994885.5490339,39.0,nan
1580994885.5560296,36.0,nan
1580994885.5620282,36.0,nan
1580994885.5690231,36.0,nan
1580994885.5740209,31.0,nan
1580994885.5820146,31.0,nan
1580994885.588012,39.0,nan
1580994885.593009,39.0,nan
1580994885.6010034,39.0,nan
1580994885.6060007,33.0,nan
1580994885.6139975,33.0,nan
1580994885.6229906,34.0,nan
1580994885.6279879,34.0,nan
1580994885.6349847,36.0,nan
1580994885.64198,36.0,nan
1580994885.6499758,36.0,nan
1580994885.654972,33.0,nan
1580994885.6619687,33.0,nan
1580994885.6689646,35.0,nan
1580994885.6739612,35.0,nan
1580994885.6829562,35.0,nan
1580994885.6879544,35.0,nan
1580994885.6959553,35.0,nan
1580994885.7019453,34.0,nan
1580994885.7079418,34.0,nan
1580994885.7149377,34.0,nan
1580994885.7219338,37.0,nan
1580994885.7289298,37.0,nan
1580994885.7339275,34.0,nan
1580994885.742922,34.0,nan
1580994885.7489183,30.0,nan
1580994885.7539153,30.0,nan
1580994885.7639093,30.0,nan
1580994885.7689068,38.0,nan
1580994885.7739038,38.0,nan
1580994885.7839,34.0,nan
1580994885.7908945,34.0,nan
1580994885.7958918,32.0,nan
1580994885.8028872,32.0,nan
1580994885.8108826,32.0,nan
1580994885.8158803,38.0,nan
1580994885.8238752,38.0,nan
1580994885.828872,33.0,nan
1580994885.8338706,33.0,nan
1580994885.842864,33.0,nan
1580994885.847862,34.0,nan
1580994885.8558588,34.0,nan
1580994885.8618531,37.0,nan
1580994885.866811,37.0,nan
1580994885.8748045,37.0,nan
1580994885.8837996,34.0,nan
1580994885.8907952,34.0,nan
1580994885.8967917,37.0,nan
1580994885.9067862,37.0,nan
1580994885.9127834,34.0,nan
1580994885.920779,34.0,nan
1580994885.927774,36.0,nan
1580994885.9357693,36.0,nan
1580994885.9417655,35.0,nan
1580994885.9487622,35.0,nan
1580994885.9547586,36.0,nan
1580994885.960755,36.0,nan
1580994885.9697497,36.0,nan
1580994885.9757466,37.0,nan
1580994885.9827423,37.0,nan
1580994885.9897382,35.0,nan
1580994885.9957347,35.0,nan
1580994886.002731,35.0,nan
1580994886.0117261,36.0,nan
1580994886.0197208,36.0,nan
1580994886.0267174,35.0,nan
1580994886.0367115,35.0,nan
1580994886.0417087,35.0,nan
1580994886.0497038,35.0,nan
1580994886.0566998,37.0,nan
1580994886.0636964,37.0,nan
1580994886.069692,34.0,nan
1580994886.0756884,34.0,nan
1580994886.0836859,34.0,nan
1580994886.088681,35.0,nan
1580994886.0976763,35.0,nan
1580994886.1026726,37.0,nan
1580994886.1086788,37.0,nan
1580994886.1166646,35.0,nan
1580994886.1216624,35.0,nan
1580994886.1286578,35.0,nan
1580994886.1366537,36.0,nan
1580994886.14265,36.0,nan
1580994886.1496456,35.0,nan
1580994886.1576412,35.0,nan
1580994886.1636386,36.0,nan
1580994886.168635,36.0,nan
1580994886.1786296,36.0,nan
1580994886.1836262,35.0,nan
1580994886.189623,35.0,nan
1580994886.1976185,37.0,nan
1580994886.2036157,37.0,nan
1580994886.210611,37.0,nan
1580994886.2176065,35.0,nan
1580994886.2256024,35.0,nan
1580994886.2306,35.0,nan
1580994886.2395942,35.0,nan
1580994886.2455914,36.0,nan
1580994886.2495887,36.0,nan
1580994886.2585835,36.0,nan
1580994886.2635803,34.0,nan
1580994886.2695768,34.0,nan
1580994886.2775722,35.0,nan
1580994886.2835689,35.0,nan
1580994886.2915645,35.0,nan
1580994886.2995598,35.0,nan
1580994886.306555,35.0,nan
1580994886.312553,34.0,nan
1580994886.321547,34.0,nan
1580994886.3265443,34.0,nan
1580994886.3325405,34.0,nan
1580994886.3425345,35.0,nan
1580994886.348531,35.0,nan
1580994886.355527,33.0,nan
1580994886.3625228,33.0,nan
1580994886.3705184,33.0,nan
1580994886.375516,35.0,nan
1580994886.3835108,35.0,nan
1580994886.3895082,32.0,nan
1580994886.3945048,32.0,nan
1580994886.4044993,32.0,nan
1580994886.4084995,34.0,nan
1580994886.4164917,34.0,nan
1580994886.4234877,34.0,nan
1580994886.430491,34.0,nan
1580994886.43648,34.0,nan
1580994886.444476,34.0,nan
1580994886.4514723,34.0,nan
1580994886.4574687,34.0,nan
1580994886.467463,34.0,nan
1580994886.472459,32.0,nan
1580994886.480455,32.0,nan
1580994886.4884503,33.0,nan
1580994886.4954472,33.0,nan
1580994886.5014439,33.0,nan
1580994886.5094383,33.0,nan
1580994886.5154357,33.0,nan
1580994886.5204325,33.0,nan
1580994886.5294266,33.0,nan
1580994886.5344243,34.0,nan
1580994886.5394208,34.0,nan
1580994886.5484154,34.0,nan
1580994886.5544128,34.0,nan
1580994886.5604086,34.0,nan
1580994886.5674045,34.0,nan
1580994886.5744011,34.0,nan
1580994886.5803974,34.0,nan
1580994886.5883927,34.0,nan
1580994886.59439,34.0,nan
1580994886.5993862,34.0,nan
1580994886.6083834,34.0,nan
1580994886.615378,34.0,nan
1580994886.6213737,34.0,nan
1580994886.629369,34.0,nan
1580994886.6343665,34.0,nan
1580994886.6423628,34.0,nan
1580994886.6513565,34.0,nan
1580994886.6583521,34.0,nan
1580994886.6643486,34.0,nan
1580994886.6733434,34.0,nan
1580994886.679341,34.0,nan
1580994886.6853375,34.0,nan
1580994886.6943324,34.0,nan
1580994886.6993284,34.0,nan
1580994886.7063246,34.0,nan
1580994886.7153194,35.0,nan
1580994886.7233162,35.0,nan
1580994886.7283127,33.0,nan
1580994886.7373064,33.0,nan
1580994886.7423038,35.0,nan
1580994886.7473018,35.0,nan
1580994886.756298,35.0,nan
1580994886.7612934,34.0,nan
1580994886.769289,34.0,nan
1580994886.7762845,34.0,nan
1580994886.7832808,34.0,nan
1580994886.7882783,34.0,nan
1580994886.794276,34.0,nan
1580994886.8012698,34.0,nan
1580994886.806269,33.0,nan
1580994886.813263,33.0,nan
1580994886.81926,35.0,nan
1580994886.823257,35.0,nan
1580994886.8302536,35.0,nan
1580994886.835251,34.0,nan
1580994886.8392484,34.0,nan
1580994886.8492424,34.0,nan
1580994886.854239,35.0,nan
1580994886.8592372,35.0,nan
1580994886.8682332,35.0,nan
1580994886.8732297,34.0,nan
1580994886.8802245,34.0,nan
1580994886.8872223,34.0,nan
1580994886.8932166,34.0,nan
1580994886.9002137,34.0,nan
1580994886.9072087,34.0,nan
1580994886.9152062,34.0,nan
1580994886.920202,34.0,nan
1580994886.927208,34.0,nan
1580994886.932194,35.0,nan
1580994886.9372005,35.0,nan
1580994886.946187,35.0,nan
1580994886.9511855,34.0,nan
1580994886.9561806,34.0,nan
1580994886.9651775,33.0,nan
1580994886.9701731,33.0,nan
1580994886.9771688,33.0,nan
1580994886.9841664,33.0,nan
1580994886.9891615,33.0,nan
1580994886.9951587,33.0,nan
1580994887.0021558,33.0,nan
1580994887.0081525,33.0,nan
1580994887.0131483,33.0,nan
1580994887.0191448,33.0,nan
1580994887.0271404,33.0,nan
1580994887.0321372,33.0,nan
1580994887.0411315,33.0,nan
1580994887.04613,33.0,nan
1580994887.0531254,33.0,nan
1580994887.0621192,34.0,nan
1580994887.0671165,34.0,nan
1580994887.075112,34.0,nan
1580994887.0811083,34.0,nan
1580994887.0881042,34.0,nan
1580994887.0931025,34.0,nan
1580994887.0990975,34.0,nan
1580994887.1060948,34.0,nan
1580994887.1110911,33.0,nan
1580994887.1180868,33.0,nan
1580994887.123085,33.0,nan
1580994887.129081,33.0,nan
1580994887.1370764,33.0,nan
1580994887.1420734,33.0,nan
1580994887.146072,33.0,nan
1580994887.1550822,33.0,nan
1580994887.161063,33.0,nan
1580994887.167059,33.0,nan
1580994887.1740544,33.0,nan
1580994887.1800516,33.0,nan
1580994887.1870477,33.0,nan
1580994887.1930437,33.0,nan
1580994887.2000396,33.0,nan
1580994887.206037,32.0,nan
1580994887.2140322,32.0,nan
1580994887.2200296,33.0,nan
1580994887.224027,33.0,nan
1580994887.2310247,33.0,nan
1580994887.2360196,34.0,nan
1580994887.2410169,34.0,nan
1580994887.2500107,34.0,nan
1580994887.2560112,32.0,nan
1580994887.2610056,32.0,nan
1580994887.2690005,32.0,nan
1580994887.2749963,32.0,nan
1580994887.282994,32.0,nan
1580994887.28999,34.0,nan
1580994887.2969844,34.0,nan
1580994887.3009822,34.0,nan
1580994887.3079774,34.0,nan
1580994887.3149743,34.0,nan
1580994887.3199713,33.0,nan
1580994887.3269668,33.0,nan
1580994887.3319645,33.0,nan
1580994887.3369615,33.0,nan
1580994887.3449597,33.0,nan
1580994887.3499544,33.0,nan
1580994887.3559506,33.0,nan
1580994887.3639472,33.0,nan
1580994887.3689432,31.0,nan
1580994887.3769379,31.0,nan
1580994887.3829362,34.0,nan
1580994887.387932,34.0,nan
1580994887.3949294,34.0,nan
1580994887.4029229,32.0,nan
1580994887.41092,32.0,nan
1580994887.4169142,33.0,nan
1580994887.4249103,33.0,nan
1580994887.4299078,34.0,nan
1580994887.434905,34.0,nan
1580994887.4428995,34.0,nan
1580994887.4478974,32.0,nan
1580994887.4548929,32.0,nan
1580994887.4618917,35.0,nan
1580994887.4668863,35.0,nan
1580994887.4738832,35.0,nan
1580994887.4808795,32.0,nan
1580994887.4878957,32.0,nan
1580994887.4928715,34.0,nan
1580994887.4988694,34.0,nan
1580994887.506863,34.0,nan
1580994887.51286,34.0,nan
1580994887.519855,34.0,nan
1580994887.5248532,33.0,nan
1580994887.5298493,33.0,nan
1580994887.5388463,33.0,nan
1580994887.5438411,32.0,nan
1580994887.5488393,32.0,nan
1580994887.5568357,34.0,nan
1580994887.5628307,34.0,nan
1580994887.5688274,34.0,nan
1580994887.575823,35.0,nan
1580994887.5818207,35.0,nan
1580994887.5878162,32.0,nan
1580994887.5948143,32.0,nan
1580994887.6008084,32.0,nan
1580994887.606806,35.0,nan
1580994887.6128016,35.0,nan
1580994887.6187992,34.0,nan
1580994887.623795,34.0,nan
1580994887.6317916,34.0,nan
1580994887.6377869,34.0,nan
1580994887.641785,34.0,nan
1580994887.6507823,34.0,nan
1580994887.655777,33.0,nan
1580994887.661773,33.0,nan
1580994887.6687713,35.0,nan
1580994887.6747708,35.0,nan
1580994887.6817672,35.0,nan
1580994887.6887646,35.0,nan
1580994887.6957583,35.0,nan
1580994887.7007563,33.0,nan
1580994887.708752,33.0,nan
1580994887.7157474,33.0,nan
1580994887.7197454,36.0,nan
1580994887.7287393,36.0,nan
1580994887.732738,33.0,nan
1580994887.7377362,33.0,nan
1580994887.7457304,33.0,nan
1580994887.7517266,36.0,nan
1580994887.7587228,36.0,nan
1580994887.7657177,34.0,nan
1580994887.771715,34.0,nan
1580994887.7787123,34.0,nan
1580994887.7847095,36.0,nan
1580994887.7907038,36.0,nan
1580994887.7957006,34.0,nan
1580994887.8017006,34.0,nan
1580994887.8086932,34.0,nan
1580994887.8136914,36.0,nan
1580994887.8216856,36.0,nan
1580994887.8276832,36.0,nan
1580994887.831681,36.0,nan
1580994887.8396752,36.0,nan
1580994887.8446734,35.0,nan
1580994887.8496704,35.0,nan
1580994887.8586652,35.0,nan
1580994887.863662,37.0,nan
1580994887.8686593,37.0,nan
1580994887.878657,34.0,nan
1580994887.8836544,34.0,nan
1580994887.8916502,34.0,nan
1580994887.8986464,36.0,nan
1580994887.9046433,36.0,nan
1580994887.9096396,36.0,nan
1580994887.9176347,36.0,nan
1580994887.9236314,34.0,nan
1580994887.9276297,34.0,nan
1580994887.9356246,34.0,nan
1580994887.9396224,36.0,nan
1580994887.9456186,36.0,nan
1580994887.953616,36.0,nan
1580994887.9586117,34.0,nan
1580994887.963609,34.0,nan
1580994887.972605,34.0,nan
1580994887.978182,36.0,nan
1580994887.984179,36.0,nan
1580994887.991175,36.0,nan
1580994887.9981718,36.0,nan
1580994888.003169,36.0,nan
1580994888.009164,36.0,nan
1580994888.0151608,36.0,nan
1580994888.021158,35.0,nan
1580994888.0271552,35.0,nan
1580994888.034151,35.0,nan
1580994888.0401473,35.0,nan
1580994888.0471425,35.0,nan
1580994888.05214,35.0,nan
1580994888.056138,35.0,nan
1580994888.064134,35.0,nan
1580994888.0691304,36.0,nan
1580994888.0741284,36.0,nan
1580994888.083122,36.0,nan
1580994888.0881195,35.0,nan
1580994888.094115,35.0,nan
1580994888.1021104,36.0,nan
1580994888.1071086,36.0,nan
1580994888.1151044,36.0,nan
1580994888.1221013,36.0,nan
1580994888.129096,36.0,nan
1580994888.1350925,36.0,nan
1580994888.1420887,36.0,nan
1580994888.1480863,35.0,nan
1580994888.1530821,35.0,nan
1580994888.16108,35.0,nan
1580994888.1660745,36.0,nan
1580994888.171071,36.0,nan
1580994888.180068,36.0,nan
1580994888.1860628,36.0,nan
1580994888.193059,36.0,nan
1580994888.1990569,35.0,nan
1580994888.2050514,35.0,nan
1580994888.2120483,37.0,nan
1580994888.2180474,37.0,nan
1580994888.2240403,37.0,nan
