Time,X Coord,Y Coord,Radius
1576512254.2021356,-1.5,53.0,95.10662078857422
1576512254.23312,-1.5,53.0,95.10662078857422
1576512254.2431133,-1.5,53.0,95.10662078857422
1576512254.2511072,-1.5,53.0,95.10662078857422
1576512254.2571056,-1.5,53.0,95.10662078857422
1576512254.2621112,-1.5,53.0,95.10662078857422
1576512254.2681,-1.5,53.0,95.10662078857422
1576512254.2740943,-1.5,53.0,95.10662078857422
1576512254.2790926,-1.5,53.0,95.10662078857422
1576512254.2840886,-1.5,53.0,95.10662078857422
1576512254.2900856,-1.5,53.0,95.10662078857422
1576512254.2950833,-1.5,53.0,95.10662078857422
1576512254.30008,-1.5,53.0,95.10662078857422
1576512254.305095,-1.5,53.0,95.10662078857422
1576512254.3100748,-1.5,53.0,95.10662078857422
1576512254.3161616,-1.5,53.0,95.10662078857422
1576512254.3210773,-1.5,53.0,95.10662078857422
1576512254.3250701,-1.5,53.0,95.10662078857422
1576512254.3310726,-1.5,53.0,95.10662078857422
1576512254.3350737,-1.5,53.0,95.10662078857422
1576512254.3410778,-1.5,53.0,95.10662078857422
1576512254.3470535,-1.5,53.0,95.10662078857422
1576512254.3530684,-1.5,53.0,95.10662078857422
1576512254.3600447,-1.5,53.0,95.10662078857422
1576512254.3650596,-1.5,53.0,95.10662078857422
1576512254.3690414,-1.5,53.0,95.10662078857422
1576512254.3730433,-1.5,53.0,95.10662078857422
1576512254.3790472,-1.5,53.0,95.10662078857422
1576512254.3850417,-1.5,53.0,95.10662078857422
1576512254.389029,-1.5,53.0,95.10662078857422
1576512254.3940253,-1.5,53.0,95.10662078857422
1576512254.398024,-1.5,53.0,95.10662078857422
1576512254.402022,-1.5,53.0,95.10662078857422
1576512254.407021,-1.5,53.0,95.10662078857422
1576512254.414033,-1.5,53.0,95.10662078857422
1576512254.4190125,-1.5,53.0,95.10662078857422
1576512254.423009,-1.5,53.0,95.10662078857422
1576512254.4280066,-1.5,53.0,95.10662078857422
1576512254.4330168,-1.5,53.0,95.10662078857422
1576512254.4370146,-1.5,53.0,95.10662078857422
1576512254.4419982,-1.5,53.0,95.10662078857422
1576512254.4459968,-1.5,53.0,95.10662078857422
1576512254.4509962,-1.5,53.0,95.10662078857422
1576512254.45699,-1.5,53.0,95.10662078857422
1576512254.4609873,-1.5,53.0,95.10662078857422
1576512254.4659853,-1.5,53.0,95.10662078857422
1576512254.4699957,-1.5,53.0,95.10662078857422
1576512254.4749796,-1.5,53.0,95.10662078857422
1576512254.4819758,-1.5,53.0,95.10662078857422
1576512254.487972,-1.5,53.0,95.10662078857422
1576512254.4929738,-1.5,53.0,95.10662078857422
1576512254.4969668,-1.5,53.0,95.10662078857422
1576512254.503965,-1.5,53.0,95.10662078857422
1576512254.5079608,-1.5,53.0,95.10662078857422
1576512254.5129588,-1.5,53.0,95.10662078857422
1576512254.5179696,-1.5,53.0,95.10662078857422
1576512254.5229537,-1.5,53.0,95.10662078857422
1576512254.5279624,-1.5,53.0,95.10662078857422
1576512254.53296,-1.5,53.0,95.10662078857422
1576512254.5389564,-1.5,53.0,95.10662078857422
1576512254.544941,-1.5,53.0,95.10662078857422
1576512254.5499504,-1.5,53.0,95.10662078857422
1576512254.555935,-1.5,53.0,95.10662078857422
1576512254.560944,-1.5,53.0,95.10662078857422
1576512254.5659416,-1.5,53.0,95.10662078857422
1576512254.570938,-1.5,53.0,95.10662078857422
1576512254.5749228,-1.5,53.0,95.10662078857422
1576512254.5799332,-1.5,53.0,95.10662078857422
1576512254.5859165,-1.5,53.0,95.10662078857422
1576512254.5899274,-1.5,53.0,95.10662078857422
1576512254.5939245,-1.5,53.0,95.10662078857422
1576512254.6009078,-1.5,53.0,95.10662078857422
1576512254.6059186,-1.5,53.0,95.10662078857422
1576512254.6099157,-1.5,53.0,95.10662078857422
1576512254.6139138,-1.5,53.0,95.10662078857422
1576512254.6188986,-1.5,53.0,95.10662078857422
1576512254.6228962,-1.5,53.0,95.10662078857422
1576512254.6279106,-1.5,53.0,95.10662078857422
1576512254.6349063,-1.5,53.0,95.10662078857422
1576512254.639905,-1.5,53.0,95.10662078857422
1576512254.6438837,-1.5,53.0,95.10662078857422
1576512254.6509082,-1.5,53.0,95.10662078857422
1576512254.6558776,-1.5,53.0,95.10662078857422
1576512254.6608872,-1.5,53.0,95.10662078857422
1576512254.6668723,-1.5,53.0,95.10662078857422
1576512254.6708865,-1.5,53.0,95.10662078857422
1576512254.6758804,-1.5,53.0,95.10662078857422
1576512254.6818628,-1.5,53.0,95.10662078857422
1576512254.686874,-1.5,53.0,95.10662078857422
1576512254.6918747,-1.5,53.0,95.10662078857422
1576512254.696855,-1.5,53.0,95.10662078857422
1576512254.7028658,-1.5,53.0,95.10662078857422
1576512254.7078626,-1.5,53.0,95.10662078857422
1576512254.7138438,-1.5,53.0,95.10662078857422
1576512254.7188516,-1.5,53.0,95.10662078857422
1576512254.7228515,-1.5,53.0,95.10662078857422
1576512254.7268362,-1.5,53.0,95.10662078857422
1576512254.7328513,-1.5,53.0,95.10662078857422
1576512254.7368433,-1.5,53.0,95.10662078857422
1576512254.7408412,-1.5,53.0,95.10662078857422
1576512254.7468247,-1.5,53.0,95.10662078857422
1576512254.750823,-1.5,53.0,95.10662078857422
1576512254.7558334,-1.5,53.0,95.10662078857422
1576512254.7608168,-1.5,53.0,95.10662078857422
1576512254.7658272,-1.5,53.0,95.10662078857422
1576512254.7698252,-1.5,53.0,95.10662078857422
1576512254.7738225,-1.5,53.0,95.10662078857422
1576512254.7788067,-1.5,53.0,95.10662078857422
1576512254.7843993,-1.5,53.0,95.10662078857422
1576512254.7883885,-1.5,53.0,95.10662078857422
1576512254.7943757,-1.5,53.0,95.10662078857422
1576512254.798382,-1.5,53.0,95.10662078857422
1576512254.8024075,-1.5,53.0,95.10662078857422
1576512254.806415,-1.5,53.0,95.10662078857422
1576512254.8124027,-1.5,53.0,95.10662078857422
1576512254.8163996,-1.5,53.0,95.10662078857422
1576512254.8203971,-1.5,53.0,95.10662078857422
1576512254.827394,-1.5,53.0,95.10662078857422
1576512254.8313897,-1.5,53.0,95.10662078857422
1576512254.8363886,-1.5,53.0,95.10662078857422
1576512254.8423836,-1.5,53.0,95.10662078857422
1576512254.8463814,-1.5,53.0,95.10662078857422
1576512254.85138,-1.5,53.0,95.10662078857422
1576512254.8583758,-1.5,53.0,95.10662078857422
1576512254.8623738,-1.5,53.0,95.10662078857422
1576512254.8663716,-1.5,53.0,95.10662078857422
1576512254.8713686,-1.5,53.0,95.10662078857422
1576512254.8773656,-1.5,53.0,95.10662078857422
1576512254.8823626,-1.5,53.0,95.10662078857422
1576512254.8873608,-1.5,53.0,95.10662078857422
1576512254.8923569,-1.5,53.0,95.10662078857422
1576512254.896355,-1.5,53.0,95.10662078857422
1576512254.9003522,-1.5,53.0,95.10662078857422
1576512254.9063475,-1.5,53.0,95.10662078857422
1576512254.9103465,-1.5,53.0,95.10662078857422
1576512254.9153495,-1.5,53.0,95.10662078857422
1576512254.921345,-1.5,53.0,95.10662078857422
1576512254.9273422,-1.5,53.0,95.10662078857422
1576512254.931339,-1.5,53.0,95.10662078857422
1576512254.9363372,-1.5,53.0,95.10662078857422
1576512254.9403343,-1.5,53.0,95.10662078857422
1576512254.9443321,-1.5,53.0,95.10662078857422
1576512254.94933,-1.5,53.0,95.10662078857422
1576512254.9553256,-1.5,53.0,95.10662078857422
1576512254.9593232,-1.5,53.0,95.10662078857422
1576512254.963321,-1.5,53.0,95.10662078857422
1576512254.9673185,-1.5,53.0,95.10662078857422
1576512254.9723158,-1.5,53.0,95.10662078857422
1576512254.977313,-1.5,53.0,95.10662078857422
1576512254.98231,-1.5,53.0,95.10662078857422
1576512254.9873078,-1.5,53.0,95.10662078857422
1576512254.9923046,-1.5,53.0,95.10662078857422
1576512254.9963021,-1.5,53.0,95.10662078857422
1576512255.0022986,-1.5,53.0,95.10662078857422
1576512255.0062966,-1.5,53.0,95.10662078857422
1576512255.0102944,-1.5,53.0,95.10662078857422
1576512255.0162914,-1.5,53.0,95.10662078857422
1576512255.0212882,-1.5,53.0,95.10662078857422
1576512255.025286,-1.5,53.0,95.10662078857422
1576512255.0292835,-1.5,53.0,95.10662078857422
1576512255.0343308,-1.5,53.0,95.10662078857422
1576512255.0392778,-1.5,53.0,95.10662078857422
1576512255.0432756,-1.5,53.0,95.10662078857422
1576512255.0492725,-1.5,53.0,95.10662078857422
1576512255.054269,-1.5,53.0,95.10662078857422
1576512255.0592666,-1.5,53.0,95.10662078857422
1576512255.0642638,-1.5,53.0,95.10662078857422
1576512255.0682616,-1.5,53.0,95.10662078857422
1576512255.0732582,-1.5,53.0,95.10662078857422
1576512255.0772562,-1.5,53.0,95.10662078857422
1576512255.082254,-1.5,53.0,95.10662078857422
1576512255.0872507,-1.5,53.0,95.10662078857422
1576512255.0922477,-1.5,53.0,95.10662078857422
1576512255.0982454,-1.5,53.0,95.10662078857422
1576512255.1022425,-1.5,53.0,95.10662078857422
1576512255.1062398,-1.5,53.0,95.10662078857422
1576512255.1102376,-1.5,53.0,95.10662078857422
1576512255.1162357,-1.5,53.0,95.10662078857422
1576512255.1212318,-1.5,53.0,95.10662078857422
1576512255.1252291,-1.5,53.0,95.10662078857422
1576512255.1302261,-1.5,53.0,95.10662078857422
1576512255.1342237,-1.5,53.0,95.10662078857422
1576512255.1402206,-1.5,53.0,95.10662078857422
1576512255.1462176,-1.5,53.0,95.10662078857422
1576512255.1502147,-1.5,53.0,95.10662078857422
1576512255.1552117,-1.5,53.0,95.10662078857422
1576512255.1612086,-1.5,53.0,95.10662078857422
1576512255.1652062,-1.5,53.0,95.10662078857422
1576512255.1712036,-1.5,53.0,95.10662078857422
1576512255.1762002,-1.5,53.0,95.10662078857422
1576512255.180198,-1.5,53.0,95.10662078857422
1576512255.185195,-1.5,53.0,95.10662078857422
1576512255.1891925,-1.5,53.0,95.10662078857422
1576512255.1941898,-1.5,53.0,95.10662078857422
1576512255.199187,-1.5,53.0,95.10662078857422
1576512255.204184,-1.5,53.0,95.10662078857422
1576512255.2101812,-1.5,53.0,95.10662078857422
1576512255.2141783,-1.5,53.0,95.10662078857422
1576512255.218176,-1.5,53.0,95.10662078857422
1576512255.223174,-1.5,53.0,95.10662078857422
1576512255.2291696,-1.5,53.0,95.10662078857422
1576512255.2331676,-1.5,53.0,95.10662078857422
1576512255.2371655,-1.5,53.0,95.10662078857422
1576512255.2421632,-1.5,53.0,95.10662078857422
1576512255.24616,-1.5,53.0,95.10662078857422
1576512255.251157,-1.5,53.0,95.10662078857422
1576512255.2571537,-1.5,53.0,95.10662078857422
1576512255.2611516,-1.5,53.0,95.10662078857422
1576512255.2661488,-1.5,53.0,95.10662078857422
1576512255.271146,-1.5,53.0,95.10662078857422
1576512255.2761493,-1.5,53.0,95.10662078857422
1576512255.2811403,-1.5,53.0,95.10662078857422
1576512255.2861464,-1.5,53.0,95.10662078857422
1576512255.2921338,-1.5,53.0,95.10662078857422
1576512255.2961318,-1.5,53.0,95.10662078857422
1576512255.3001297,-1.5,53.0,95.10662078857422
1576512255.3051264,-1.5,53.0,95.10662078857422
1576512255.3091245,-1.5,53.0,95.10662078857422
1576512255.313122,-1.5,53.0,95.10662078857422
1576512255.3171196,-1.5,53.0,95.10662078857422
1576512255.3231163,-1.5,53.0,95.10662078857422
1576512255.3271143,-1.5,53.0,95.10662078857422
1576512255.331112,-1.5,53.0,95.10662078857422
1576512255.3371098,-1.5,53.0,95.10662078857422
1576512255.3411064,-1.5,53.0,95.10662078857422
1576512255.345104,-1.5,53.0,95.10662078857422
1576512255.350101,-1.5,53.0,95.10662078857422
1576512255.3560984,-1.5,53.0,95.10662078857422
1576512255.3600955,-1.5,53.0,95.10662078857422
1576512255.364093,-1.5,53.0,95.10662078857422
1576512255.3700898,-1.5,53.0,95.10662078857422
1576512255.3740873,-1.5,53.0,95.10662078857422
1576512255.3780851,-1.5,53.0,95.10662078857422
1576512255.3830824,-1.5,53.0,95.10662078857422
1576512255.389079,-1.5,53.0,95.10662078857422
1576512255.3940763,-1.5,53.0,95.10662078857422
1576512255.3990736,-1.5,53.0,95.10662078857422
1576512255.4040704,-1.5,53.0,95.10662078857422
1576512255.4090676,-1.5,53.0,95.10662078857422
1576512255.4130652,-1.5,53.0,95.10662078857422
1576512255.4190624,-1.5,53.0,95.10662078857422
1576512255.4240592,-1.5,53.0,95.10662078857422
1576512255.4280567,-1.5,53.0,95.10662078857422
1576512255.4340537,-1.5,53.0,95.10662078857422
1576512255.4390507,-1.5,53.0,95.10662078857422
1576512255.443048,-1.5,53.0,95.10662078857422
1576512255.4480453,-1.5,53.0,95.10662078857422
1576512255.4530427,-1.5,53.0,95.10662078857422
1576512255.4580398,-1.5,53.0,95.10662078857422
1576512255.4620376,-1.5,53.0,95.10662078857422
1576512255.4670348,-1.5,53.0,95.10662078857422
1576512255.4720325,-1.5,53.0,95.10662078857422
1576512255.4760292,-1.5,53.0,95.10662078857422
1576512255.482027,-1.5,53.0,95.10662078857422
1576512255.4870234,-1.5,53.0,95.10662078857422
1576512255.4910212,-1.5,53.0,95.10662078857422
1576512255.4970176,-1.5,53.0,95.10662078857422
1576512255.5020158,-1.5,53.0,95.10662078857422
1576512255.5060124,-1.5,53.0,95.10662078857422
1576512255.5120091,-1.5,53.0,95.10662078857422
1576512255.5180063,-1.5,53.0,95.10662078857422
1576512255.5230036,-1.5,53.0,95.10662078857422
1576512255.5299997,-1.5,53.0,95.10662078857422
1576512255.5339963,-1.5,53.0,95.10662078857422
1576512255.5389936,-1.5,53.0,95.10662078857422
1576512255.5439913,-1.5,53.0,95.10662078857422
1576512255.5499876,-1.5,53.0,95.10662078857422
1576512255.5549848,-1.5,53.0,95.10662078857422
1576512255.5589824,-1.5,53.0,95.10662078857422
1576512255.5639853,-1.5,53.0,95.10662078857422
1576512255.5689769,-1.5,53.0,95.10662078857422
1576512255.5729744,-1.5,53.0,95.10662078857422
1576512255.578971,-1.5,53.0,95.10662078857422
1576512255.582969,-1.5,53.0,95.10662078857422
1576512255.5869665,-1.5,53.0,95.10662078857422
1576512255.5939622,-1.5,53.0,95.10662078857422
1576512255.59796,-1.5,53.0,95.10662078857422
