Time,X Coord,Y Coord,Z Coord,Radius,Framenumber,FPS
1582099492.9106371,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099492.9646063,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099493.0035834,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.038563,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099493.0675464,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.0995276,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.13051,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099493.1594932,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099493.1974714,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099493.2274544,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099493.253439,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.2814238,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099493.3114069,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099493.3443875,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099493.3713727,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.397356,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099493.426339,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099493.4563231,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099493.4883044,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099493.518286,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099493.5442717,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099493.573255,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099493.6052358,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099493.6332192,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099493.6681988,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099493.6981819,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.732164,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.767143,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099493.8031225,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099493.8341036,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.8660855,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.90007,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099493.933046,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.9620295,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099493.9900136,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.0169997,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099494.0479808,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.0779681,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099494.1039472,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.1359296,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.166911,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099494.1988924,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099494.225877,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.2608569,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.2918386,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.320822,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099494.3498056,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099494.379788,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.4077718,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099494.4407527,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099494.4707355,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099494.5017176,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099494.5366976,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099494.572677,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099494.6056576,nan,nan,nan,103.36474609375,1510,36.86086884583078
1582099494.644635,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099494.6866107,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099494.7255888,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099494.753572,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099494.7865534,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099494.8195345,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.8465183,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099494.8775005,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099494.9274719,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099494.9664493,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099494.994433,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.023416,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099495.0494018,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099495.0763857,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099495.101371,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099495.1273577,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.156341,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099495.1833239,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.2103083,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.2378147,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099495.2638001,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.2897851,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099495.3147707,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099495.3437538,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.3717391,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099495.398722,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099495.4277058,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099495.4586875,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.4906688,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099495.5266485,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099495.5646265,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099495.5956085,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099495.6215932,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099495.6525753,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099495.683557,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.7125406,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099495.7425244,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099495.7675087,nan,nan,nan,103.36474609375,1510,36.86086884583078
1582099495.7954926,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099495.824477,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099495.8514607,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099495.878445,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099495.907428,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099495.9354117,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099495.9683938,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099495.994378,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.0223615,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.0493457,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099496.0813277,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.1113117,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099496.1412928,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099496.1672778,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.1972609,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.2312417,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099496.2622232,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.2952046,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099496.3221889,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.3601663,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099496.3911483,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.4281275,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099496.4651132,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099496.5000665,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.5290499,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099496.560032,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099496.5960112,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.6229966,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.6509793,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099496.6789632,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.7059486,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.734931,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.7619154,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.7859013,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.8138914,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.8418744,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099496.8678591,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099496.8968444,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099496.9261096,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099496.955093,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099496.9830766,nan,nan,nan,103.23042297363281,1510,36.86086884583078
1582099497.0081086,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.0350933,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.0600789,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099497.090062,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099497.120044,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.1560237,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099497.191003,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.2249835,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099497.2559657,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099497.2899475,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099497.3234355,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.3604128,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.3973913,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099497.4313726,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099497.4613543,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099497.490338,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.5193212,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.5503042,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099497.5762885,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.6012733,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099497.627258,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.6552424,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099497.6862245,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099497.711984,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099497.7389677,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099497.7639534,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099497.7919374,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.8189216,nan,nan,nan,103.23042297363281,1510,36.86086884583078
1582099497.8469079,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099497.874889,nan,nan,nan,104.21742248535156,1510,36.86086884583078
1582099497.902873,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099497.9318564,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099497.9588432,nan,nan,nan,103.50130462646484,1510,36.86086884583078
1582099497.9918215,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099498.0218072,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099498.054785,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099498.088766,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099498.117749,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099498.1537282,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099498.1857095,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099498.211873,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099498.2418547,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099498.270838,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099498.2958243,nan,nan,nan,103.92434692382812,1510,36.86086884583078
1582099498.3208091,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099498.346794,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099498.3707802,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099498.3997633,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099498.4297478,nan,nan,nan,103.64009857177734,1510,36.86086884583078
1582099498.4557316,nan,nan,nan,104.06978607177734,1510,36.86086884583078
1582099498.4817176,nan,nan,nan,103.78112030029297,1510,36.86086884583078
1582099498.5097005,nan,nan,nan,104.06978607177734,1510,36.86086884583078
