Time,X Coord,Y Coord,Radius,Framenumber,FPS
1581945784.1228395,4.0,2.0,40.74610137939453,458,18.51651203896715
1581945784.206792,9.0,3.0,41.82920837402344,458,18.51651203896715
1581945784.5865715,5.0,6.0,40.1546745300293,458,18.51651203896715
1581945784.6325455,5.0,14.0,40.694217681884766,458,18.51651203896715
1581945784.6745214,6.0,3.0,39.12997055053711,458,18.51651203896715
1581945784.7204945,2.0,3.0,41.84333801269531,458,18.51651203896715
1581945784.7704906,9.0,9.0,40.875064849853516,458,18.51651203896715
1581945784.837505,4.0,3.0,40.36460876464844,458,18.51651203896715
1581945784.8735015,2.0,3.0,42.444644927978516,458,18.51651203896715
1581945784.9005218,5.0,3.0,39.96236801147461,458,18.51651203896715
1581945784.973552,13.0,6.0,40.76175308227539,458,18.51651203896715
1581945785.0505786,0.0,1.0,39.96464920043945,458,18.51651203896715
1581945785.1416252,8.0,1.0,40.92086410522461,458,18.51651203896715
1581945785.1912801,23.0,12.0,41.669471740722656,458,18.51651203896715
1581945785.2172651,6.0,1.0,40.314537048339844,458,18.51651203896715
1581945785.3277068,6.0,1.0,40.314537048339844,458,18.51651203896715
1581945785.3556905,11.0,8.0,42.09333038330078,458,18.51651203896715
1581945785.3766785,11.0,8.0,42.09333038330078,458,18.51651203896715
1581945785.4016895,20.0,5.0,40.57522964477539,458,18.51651203896715
1581945785.4756477,1.0,2.0,41.18081283569336,458,18.51651203896715
1581945785.5795927,12.0,11.0,40.18722915649414,458,18.51651203896715
1581945785.607571,21.0,13.0,42.504573822021484,458,18.51651203896715
1581945785.6425502,1.0,10.0,39.83069610595703,458,18.51651203896715
1581945785.6875274,8.0,6.0,39.693756103515625,458,18.51651203896715
1581945785.8179588,5.0,4.0,40.939395904541016,458,18.51651203896715
1581945785.8809235,11.0,1.0,40.2104606628418,458,18.51651203896715
1581945785.9328976,3.0,9.0,40.37516403198242,458,18.51651203896715
1581945785.9668732,5.0,17.0,39.99183654785156,458,18.51651203896715
1581945786.0238402,9.0,12.0,41.25547409057617,458,18.51651203896715
1581945786.0938098,10.0,25.0,41.48503494262695,458,18.51651203896715
1581945786.1517687,23.0,25.0,40.94814682006836,458,18.51651203896715
1581945786.1717546,4.0,11.0,40.122310638427734,458,18.51651203896715
1581945786.2117367,7.0,22.0,39.381866455078125,458,18.51651203896715
1581945786.268699,14.0,5.0,41.2857780456543,458,18.51651203896715
1581945786.3176708,4.0,28.0,39.0677604675293,458,18.51651203896715
1581945786.3656433,6.0,20.0,41.61083221435547,458,18.51651203896715
1581945786.4026215,6.0,22.0,40.910465240478516,458,18.51651203896715
1581945786.4680893,5.0,19.0,39.96839904785156,458,18.51651203896715
1581945786.5310528,12.0,16.0,42.08283233642578,458,18.51651203896715
1581945786.5780258,9.0,11.0,40.93100357055664,458,18.51651203896715
1581945786.6060095,4.0,15.0,41.82469177246094,458,18.51651203896715
1581945786.6969569,2.0,7.0,41.346309661865234,458,18.51651203896715
1581945786.7619195,4.0,4.0,43.20021438598633,458,18.51651203896715
1581945786.8108916,3.0,2.0,41.880863189697266,458,18.51651203896715
1581945786.866859,6.0,7.0,42.10116958618164,458,18.51651203896715
1581945786.9098341,13.0,7.0,42.405696868896484,458,18.51651203896715
1581945786.9428158,11.0,20.0,40.14149475097656,458,18.51651203896715
1581945787.0087788,3.0,8.0,40.367523193359375,458,18.51651203896715
1581945787.0587485,4.0,6.0,42.039878845214844,458,18.51651203896715
1581945787.1686847,13.0,20.0,39.392494201660156,458,18.51651203896715
1581945787.3057115,19.0,23.0,41.100868225097656,458,18.51651203896715
1581945787.3837264,13.0,30.0,43.00300598144531,458,18.51651203896715
1581945787.4726732,6.0,7.0,40.419677734375,458,18.51651203896715
