Time,Z-Coordinate,PID Output
1581942276.1764076,9.0,nan
1581942276.2513645,10.0,nan
1581942276.2933407,10.0,nan
1581942276.3403127,10.0,nan
1581942276.3752935,10.0,nan
1581942276.3962805,10.0,nan
1581942276.4212658,10.0,nan
1581942276.4412615,10.0,nan
1581942276.4712372,10.0,nan
1581942276.497224,10.0,nan
1581942276.5152118,10.0,nan
1581942276.5361996,10.0,nan
1581942276.5631866,10.0,nan
1581942276.579776,10.0,nan
1581942276.59875,10.0,nan
1581942276.620738,10.0,nan
1581942276.6467223,11.0,nan
1581942276.682704,10.0,nan
1581942276.7066872,11.0,nan
1581942276.7386692,11.0,nan
1581942276.767657,11.0,nan
1581942276.8116276,10.0,nan
1581942276.8386114,10.0,nan
1581942276.8695934,10.0,nan
1581942276.8925922,10.0,nan
1581942276.9255614,10.0,nan
1581942276.9475484,10.0,nan
1581942276.9995184,10.0,nan
1581942277.0285017,10.0,nan
1581942277.0594842,10.0,nan
1581942277.0854692,10.0,nan
1581942277.113453,10.0,nan
1581942277.1414363,10.0,nan
1581942277.1614249,10.0,nan
1581942277.189409,10.0,nan
1581942277.2113955,9.0,nan
1581942277.2503731,10.0,nan
1581942277.2733607,9.0,nan
1581942277.299346,8.0,nan
1581942277.3193357,8.0,nan
1581942277.3483167,8.0,nan
1581942277.3713188,7.0,nan
1581942277.3962889,7.0,nan
1581942277.4142787,7.0,nan
1581942277.431269,7.0,nan
1581942277.4625487,7.0,nan
1581942277.4908602,6.0,nan
1581942277.5088477,6.0,nan
1581942277.5228484,6.0,nan
1581942277.546826,6.0,nan
1581942277.5608196,6.0,nan
1581942277.5768092,6.0,nan
1581942277.5937989,6.0,nan
1581942277.6158035,6.0,nan
1581942277.642788,6.0,nan
1581942277.6607773,6.0,nan
1581942277.6857626,6.0,nan
1581942277.7187438,7.0,nan
1581942277.7457283,8.0,nan
1581942277.7727158,7.0,nan
1581942277.793703,7.0,nan
1581942277.809693,7.0,nan
1581942277.8266826,7.0,nan
1581942277.8476696,8.0,nan
1581942277.8786516,7.0,nan
1581942277.906448,7.0,nan
1581942277.9344323,7.0,nan
1581942277.962416,8.0,nan
1581942277.9903996,8.0,nan
1581942278.0083895,9.0,nan
1581942278.0333748,9.0,nan
1581942278.0623577,9.0,nan
1581942278.0873435,9.0,nan
1581942278.1053343,9.0,nan
1581942278.1213243,10.0,nan
1581942278.1473088,10.0,nan
1581942278.1732938,10.0,nan
1581942278.2002785,9.0,nan
1581942278.2182677,10.0,nan
1581942278.235258,11.0,nan
1581942278.2562463,11.0,nan
1581942278.278233,10.0,nan
1581942278.2922251,10.0,nan
1581942278.3122149,11.0,nan
1581942278.3252058,12.0,nan
1581942278.3441951,11.0,nan
1581942278.3631845,12.0,nan
1581942278.38717,11.0,nan
1581942278.4091573,12.0,nan
1581942278.4231496,12.0,nan
1581942278.43914,13.0,nan
1581942278.4501336,12.0,nan
1581942278.4681232,12.0,nan
1581942278.486113,12.0,nan
1581942278.498106,12.0,nan
1581942278.5140967,12.0,nan
1581942278.5330856,13.0,nan
1581942278.5460784,13.0,nan
1581942278.564068,13.0,nan
1581942278.5840645,12.0,nan
1581942278.6120489,13.0,nan
1581942278.626032,13.0,nan
1581942278.6490188,13.0,nan
1581942278.6720054,13.0,nan
1581942278.6959918,13.0,nan
1581942278.7139814,13.0,nan
1581942278.7429645,15.0,nan
