Time,X Coord,Y Coord,Radius
1574178277.4226625,101.0,217.0,123.9728775024414
1574178277.4835963,100.0,218.0,123.32081604003906
1574178277.495589,100.0,217.0,123.54058074951172
1574178277.504584,100.0,217.0,123.54058074951172
1574178277.5125794,100.0,216.0,123.47681427001953
1574178277.521575,100.0,216.0,123.47681427001953
1574178277.5295706,100.0,216.0,123.47681427001953
1574178277.5375657,100.0,216.0,123.47681427001953
1574178277.5445619,100.0,218.0,123.60633087158203
1574178277.5525582,100.0,218.0,123.60633087158203
1574178277.5595543,100.0,218.0,123.60633087158203
1574178277.5695488,100.0,218.0,123.60633087158203
1574178277.5765457,99.0,218.0,124.10187530517578
1574178277.583541,99.0,218.0,124.10187530517578
1574178277.5905375,99.0,218.0,124.10187530517578
1574178277.5985336,99.0,218.0,124.10187530517578
1574178277.6055288,100.0,218.0,123.32081604003906
1574178277.6125252,100.0,218.0,123.32081604003906
1574178277.6205213,100.0,218.0,123.32081604003906
1574178277.6275175,100.0,218.0,123.32081604003906
1574178277.6345134,100.0,218.0,123.11082458496094
1574178277.6415102,100.0,218.0,123.11082458496094
1574178277.6495054,100.0,218.0,123.11082458496094
1574178277.6565015,100.0,218.0,123.11082458496094
1574178277.6644971,100.0,218.0,123.11082458496094
1574178277.6714933,99.0,218.0,123.60633087158203
1574178277.6784897,99.0,218.0,123.60633087158203
1574178277.6854858,99.0,218.0,123.60633087158203
1574178277.6934817,99.0,218.0,123.60633087158203
1574178277.7004776,99.0,218.0,123.67406463623047
1574178277.7074745,99.0,218.0,123.67406463623047
1574178277.7144701,99.0,218.0,123.67406463623047
1574178277.7214668,99.0,218.0,123.67406463623047
1574178277.731461,99.0,218.0,123.67406463623047
1574178277.7394571,100.0,218.0,123.9113540649414
1574178277.7464547,100.0,218.0,123.9113540649414
1574178277.7534492,100.0,218.0,123.9113540649414
1574178277.761445,100.0,218.0,123.9113540649414
1574178277.7694407,99.0,218.0,123.67406463623047
1574178277.7764366,99.0,218.0,123.67406463623047
1574178277.7844324,99.0,218.0,123.67406463623047
1574178277.793428,99.0,218.0,123.67406463623047
1574178277.800424,100.0,219.0,123.47681427001953
1574178277.80742,100.0,219.0,123.47681427001953
1574178277.8144164,100.0,219.0,123.47681427001953
1574178277.8214126,100.0,219.0,123.47681427001953
1574178277.8304079,100.0,219.0,123.47681427001953
1574178277.8384032,100.0,219.0,123.47681427001953
1574178277.8453999,99.0,219.0,123.47681427001953
1574178277.8523958,99.0,219.0,123.47681427001953
1574178277.859392,99.0,219.0,123.47681427001953
1574178277.8678193,99.0,219.0,123.47681427001953
1574178277.8748152,100.0,218.0,123.1788330078125
1574178277.8818114,100.0,218.0,123.1788330078125
1574178277.8908067,100.0,218.0,123.1788330078125
1574178277.8978028,100.0,218.0,123.1788330078125
1574178277.9057987,100.0,218.0,123.1788330078125
1574178277.9127948,100.0,219.0,123.35527801513672
1574178277.9197907,100.0,219.0,123.35527801513672
1574178277.9267871,100.0,219.0,123.35527801513672
1574178277.9337833,100.0,219.0,123.35527801513672
1574178277.9417791,100.0,219.0,123.60633087158203
1574178277.948776,100.0,219.0,123.60633087158203
1574178277.9557717,100.0,219.0,123.60633087158203
1574178277.9627678,100.0,219.0,123.60633087158203
1574178277.9717631,100.0,219.0,123.54058074951172
1574178277.9787588,100.0,219.0,123.54058074951172
1574178277.985756,100.0,219.0,123.54058074951172
1574178277.9937515,100.0,219.0,123.54058074951172
1574178278.001747,100.0,219.0,123.54058074951172
1574178278.0087435,100.0,219.0,123.47681427001953
1574178278.0157392,100.0,219.0,123.47681427001953
1574178278.0227354,100.0,219.0,123.47681427001953
1574178278.0307317,100.0,219.0,123.47681427001953
1574178278.037727,100.0,219.0,123.11082458496094
1574178278.0507205,100.0,219.0,123.11082458496094
1574178278.0597157,100.0,219.0,123.11082458496094
1574178278.0668368,101.0,218.0,122.98078918457031
1574178278.0738218,101.0,218.0,122.98078918457031
1574178278.0808182,101.0,218.0,122.98078918457031
1574178278.0888143,101.0,218.0,122.98078918457031
1574178278.0968096,101.0,218.0,122.98078918457031
1574178278.103805,100.0,218.0,123.54058074951172
1574178278.1108015,100.0,218.0,123.54058074951172
1574178278.1177976,100.0,218.0,123.54058074951172
1574178278.124794,100.0,218.0,123.54058074951172
1574178278.1327899,100.0,218.0,122.98078918457031
1574178278.1427846,100.0,218.0,122.98078918457031
1574178278.1507804,100.0,218.0,122.98078918457031
1574178278.1587758,100.0,218.0,122.98078918457031
1574178278.1667717,101.0,217.0,123.24883270263672
1574178278.1737673,101.0,217.0,123.24883270263672
1574178278.1807644,101.0,217.0,123.24883270263672
1574178278.1877604,101.0,217.0,123.24883270263672
1574178278.1957562,101.0,218.0,123.67406463623047
1574178278.2027516,101.0,218.0,123.67406463623047
1574178278.2097485,101.0,218.0,123.67406463623047
1574178278.2167442,101.0,218.0,123.67406463623047
1574178278.2237403,101.0,218.0,123.67406463623047
1574178278.2307367,101.0,218.0,123.67406463623047
1574178278.238733,101.0,218.0,123.67406463623047
1574178278.245729,101.0,217.0,123.32081604003906
1574178278.2537243,101.0,217.0,123.32081604003906
1574178278.260721,101.0,217.0,123.32081604003906
1574178278.2681663,101.0,217.0,123.32081604003906
1574178278.2751627,101.0,217.0,123.32081604003906
1574178278.2821589,101.0,217.0,122.61534881591797
1574178278.2891548,101.0,217.0,122.61534881591797
1574178278.2971506,101.0,217.0,122.61534881591797
1574178278.3051467,101.0,217.0,122.61534881591797
1574178278.3121426,100.0,217.0,123.41504669189453
1574178278.3191383,100.0,217.0,123.41504669189453
1574178278.3281338,100.0,217.0,123.41504669189453
1574178278.3361294,100.0,217.0,123.41504669189453
