Time,X Coord,Y Coord,Radius,Framenumber,Pixe Diameter
1578303127.0105844,30.5,10.0,23.307823181152344,436,47.88518524169922
1578303127.0385692,33.5,15.0,24.738733291625977,436,47.88518524169922
1578303127.0545597,35.5,11.0,27.51373291015625,436,47.88518524169922
1578303127.068552,29.5,13.0,21.481491088867188,436,47.88518524169922
1578303127.0785463,34.5,16.0,22.770694732666016,436,47.88518524169922
1578303127.0865426,,,,436,47.88518524169922
1578303127.0935373,,,,436,47.88518524169922
1578303127.102535,,,,436,47.88518524169922
1578303127.1135263,31.5,7.0,26.884248733520508,436,47.88518524169922
1578303127.1205225,35.5,7.0,23.900936126708984,436,47.88518524169922
1578303127.1335146,35.5,7.0,23.900936126708984,436,47.88518524169922
1578303127.14351,26.5,21.0,21.59292221069336,436,47.88518524169922
1578303127.152504,34.5,9.0,25.522600173950195,436,47.88518524169922
1578303127.165497,34.5,9.0,25.522600173950195,436,47.88518524169922
1578303127.1765008,33.5,6.0,26.234619140625,436,47.88518524169922
1578303127.1844869,34.5,15.0,24.69411277770996,436,47.88518524169922
1578303127.1984787,34.5,15.0,24.69411277770996,436,47.88518524169922
1578303127.215469,28.5,19.0,24.86473274230957,436,47.88518524169922
1578303127.2294607,32.5,5.0,27.771488189697266,436,47.88518524169922
1578303127.2384553,34.5,7.0,26.80521583557129,436,47.88518524169922
1578303127.2464526,29.5,19.0,24.641155242919922,436,47.88518524169922
1578303127.255446,29.5,19.0,24.641155242919922,436,47.88518524169922
1578303127.26544,34.5,17.0,25.773147583007812,436,47.88518524169922
1578303127.2784328,34.5,17.0,25.773147583007812,436,47.88518524169922
1578303127.2914274,27.5,1.0,12.206655502319336,436,47.88518524169922
1578303127.297422,31.5,15.0,28.377025604248047,436,47.88518524169922
1578303127.3084164,31.5,15.0,28.377025604248047,436,47.88518524169922
1578303127.3174107,32.5,8.0,12.041694641113281,436,47.88518524169922
1578303127.3254066,28.5,4.0,20.892681121826172,436,47.88518524169922
1578303127.3344007,28.5,4.0,20.892681121826172,436,47.88518524169922
1578303127.341397,,,,436,47.88518524169922
1578303127.3473966,,,,436,47.88518524169922
1578303127.3563893,,,,436,47.88518524169922
1578303127.3623848,25.5,29.0,21.59292221069336,436,47.88518524169922
1578303127.372379,25.5,29.0,21.59292221069336,436,47.88518524169922
1578303127.3803747,24.5,22.0,6.670932292938232,436,47.88518524169922
1578303127.388371,24.5,22.0,6.670932292938232,436,47.88518524169922
1578303127.3973677,32.5,11.0,26.419788360595703,436,47.88518524169922
1578303127.4053614,35.5,8.0,10.30786418914795,436,47.88518524169922
1578303127.413356,35.5,8.0,10.30786418914795,436,47.88518524169922
1578303127.4213514,32.5,5.0,11.06300163269043,436,47.88518524169922
1578303127.4293473,32.5,5.0,11.06300163269043,436,47.88518524169922
1578303127.4373426,32.5,9.0,28.781322479248047,436,47.88518524169922
1578303127.4463372,32.5,9.0,28.781322479248047,436,47.88518524169922
1578303127.4533331,35.5,10.0,27.285627365112305,436,47.88518524169922
1578303127.4603298,35.5,10.0,27.285627365112305,436,47.88518524169922
1578303127.4695055,29.5,16.0,18.231843948364258,436,47.88518524169922
1578303127.481498,29.5,16.0,18.231843948364258,436,47.88518524169922
1578303127.4904933,22.5,20.0,17.066146850585938,436,47.88518524169922
1578303127.503486,22.5,20.0,17.066146850585938,436,47.88518524169922
1578303127.5154793,31.5,8.0,17.720144271850586,436,47.88518524169922
1578303127.5244737,31.5,18.0,24.271244049072266,436,47.88518524169922
1578303127.5344687,31.5,18.0,24.271244049072266,436,47.88518524169922
1578303127.5454624,33.5,18.0,26.909603118896484,436,47.88518524169922
1578303127.552458,31.5,13.0,25.739173889160156,436,47.88518524169922
1578303127.56545,31.5,13.0,25.739173889160156,436,47.88518524169922
1578303127.5734458,33.5,11.0,24.837078094482422,436,47.88518524169922
1578303127.5824406,30.5,19.0,23.695716857910156,436,47.88518524169922
1578303127.5894365,30.5,19.0,23.695716857910156,436,47.88518524169922
1578303127.5974321,34.5,18.0,25.544178009033203,436,47.88518524169922
1578303127.606427,34.5,18.0,25.544178009033203,436,47.88518524169922
1578303127.613423,32.5,9.0,25.811918258666992,436,47.88518524169922
1578303127.6214185,32.5,9.0,25.811918258666992,436,47.88518524169922
1578303127.6304133,29.5,8.0,13.729630470275879,436,47.88518524169922
1578303127.6374092,29.5,8.0,13.729630470275879,436,47.88518524169922
1578303127.6454055,37.5,15.0,25.58090591430664,436,47.88518524169922
1578303127.6534004,37.5,15.0,25.58090591430664,436,47.88518524169922
1578303127.661396,25.5,5.0,18.20113182067871,436,47.88518524169922
1578303127.6673925,25.5,5.0,18.20113182067871,436,47.88518524169922
1578303127.6763878,25.5,5.0,18.20113182067871,436,47.88518524169922
1578303127.6853821,31.5,8.0,21.266902923583984,436,47.88518524169922
1578303127.6933782,31.5,8.0,21.266902923583984,436,47.88518524169922
1578303127.7023726,35.5,18.0,22.3594970703125,436,47.88518524169922
1578303127.710369,35.5,15.0,26.42039680480957,436,47.88518524169922
1578303127.7193632,35.5,15.0,26.42039680480957,436,47.88518524169922
1578303127.7283602,32.5,13.0,22.847278594970703,436,47.88518524169922
1578303127.7373533,32.5,13.0,22.847278594970703,436,47.88518524169922
1578303127.745349,31.5,15.0,23.81389808654785,436,47.88518524169922
1578303127.7573419,31.5,15.0,23.81389808654785,436,47.88518524169922
1578303127.7663364,25.5,18.0,3.201662063598633,436,47.88518524169922
1578303127.7743335,33.5,13.0,21.86494255065918,436,47.88518524169922
1578303127.7883236,33.5,13.0,21.86494255065918,436,47.88518524169922
1578303127.7963192,27.5,10.0,18.681640625,436,47.88518524169922
1578303127.8053143,27.5,10.0,18.681640625,436,47.88518524169922
1578303127.8123105,35.5,17.0,23.040311813354492,436,47.88518524169922
1578303127.8223045,35.5,17.0,23.040311813354492,436,47.88518524169922
1578303127.8322995,33.5,17.0,20.718448638916016,436,47.88518524169922
1578303127.839295,30.5,16.0,19.9061279296875,436,47.88518524169922
1578303127.8522875,30.5,16.0,19.9061279296875,436,47.88518524169922
1578303127.860297,25.5,9.0,10.816754341125488,436,47.88518524169922
1578303127.86989,24.5,9.0,4.031229019165039,436,47.88518524169922
1578303127.8798852,24.5,9.0,4.031229019165039,436,47.88518524169922
1578303127.8868804,34.5,13.0,25.1098575592041,436,47.88518524169922
1578303127.8938787,34.5,13.0,25.1098575592041,436,47.88518524169922
1578303127.9018722,33.5,13.0,21.72327423095703,436,47.88518524169922
1578303127.9108667,33.5,13.0,21.72327423095703,436,47.88518524169922
1578303127.918862,31.5,10.0,26.048154830932617,436,47.88518524169922
1578303127.9268577,31.5,10.0,26.048154830932617,436,47.88518524169922
1578303127.933854,23.5,19.0,16.777755737304688,436,47.88518524169922
1578303127.942849,23.5,19.0,16.777755737304688,436,47.88518524169922
1578303127.9508438,31.5,11.0,23.740604400634766,436,47.88518524169922
1578303127.9588397,31.5,11.0,23.740604400634766,436,47.88518524169922
1578303127.9668357,32.5,12.0,22.6395320892334,436,47.88518524169922
1578303127.9798274,32.5,12.0,22.6395320892334,436,47.88518524169922
1578303127.9858243,32.5,15.0,24.86473274230957,436,47.88518524169922
1578303127.996818,32.5,15.0,24.86473274230957,436,47.88518524169922
1578303128.0058134,28.5,10.0,19.0408992767334,436,47.88518524169922
1578303128.0148082,30.5,13.0,23.546030044555664,436,47.88518524169922
1578303128.0228035,30.5,13.0,23.546030044555664,436,47.88518524169922
1578303128.0307994,32.5,12.0,22.78994369506836,436,47.88518524169922
1578303128.0417926,32.5,12.0,22.78994369506836,436,47.88518524169922
1578303128.0488005,33.5,18.0,23.879770278930664,436,47.88518524169922
1578303128.0597825,33.5,18.0,23.879770278930664,436,47.88518524169922
1578303128.066779,33.5,34.0,6.103377819061279,436,47.88518524169922
1578303128.0777724,33.5,34.0,6.103377819061279,436,47.88518524169922
1578303128.0867672,35.5,8.0,25.251148223876953,436,47.88518524169922
1578303128.0947626,31.5,13.0,22.473892211914062,436,47.88518524169922
1578303128.1077554,31.5,13.0,22.473892211914062,436,47.88518524169922
1578303128.1147518,33.5,16.0,24.346837997436523,436,47.88518524169922
1578303128.1247454,33.5,16.0,24.346837997436523,436,47.88518524169922
1578303128.132741,33.5,13.0,28.80662727355957,436,47.88518524169922
1578303128.1407368,33.5,13.0,28.80662727355957,436,47.88518524169922
1578303128.1477334,34.5,13.0,18.891571044921875,436,47.88518524169922
1578303128.1577284,34.5,13.0,18.891571044921875,436,47.88518524169922
1578303128.1657224,33.5,17.0,25.060028076171875,436,47.88518524169922
1578303128.175717,31.5,2.0,10.131601333618164,436,47.88518524169922
1578303128.1897097,31.5,2.0,10.131601333618164,436,47.88518524169922
1578303128.197704,34.5,11.0,22.818687438964844,436,47.88518524169922
1578303128.2076993,32.5,5.0,18.66825294494629,436,47.88518524169922
1578303128.2216911,32.5,5.0,18.66825294494629,436,47.88518524169922
1578303128.2286868,26.5,13.0,9.962529182434082,436,47.88518524169922
1578303128.2396805,34.5,15.0,21.815900802612305,436,47.88518524169922
1578303128.2536726,34.5,15.0,21.815900802612305,436,47.88518524169922
1578303128.2626672,29.5,8.0,25.150894165039062,436,47.88518524169922
1578303128.2706637,31.5,14.0,22.812301635742188,436,47.88518524169922
1578303128.2786586,31.5,14.0,22.812301635742188,436,47.88518524169922
1578303128.286654,29.5,12.0,15.898602485656738,436,47.88518524169922
1578303128.297649,29.5,12.0,15.898602485656738,436,47.88518524169922
1578303128.3046436,30.5,19.0,14.77338695526123,436,47.88518524169922
1578303128.316637,30.5,19.0,14.77338695526123,436,47.88518524169922
1578303128.3246324,32.5,15.0,18.09903335571289,436,47.88518524169922
1578303128.3326278,32.5,15.0,18.09903335571289,436,47.88518524169922
1578303128.339624,33.5,19.0,24.52629280090332,436,47.88518524169922
1578303128.3496182,33.5,19.0,24.52629280090332,436,47.88518524169922
1578303128.359613,36.5,16.0,24.353256225585938,436,47.88518524169922
1578303128.3666089,35.5,6.0,15.630507469177246,436,47.88518524169922
1578303128.3746037,35.5,6.0,15.630507469177246,436,47.88518524169922
1578303128.3816006,31.5,15.0,26.575464248657227,436,47.88518524169922
1578303128.392594,31.5,15.0,26.575464248657227,436,47.88518524169922
1578303128.3985906,34.5,21.0,21.225906372070312,436,47.88518524169922
1578303128.4105837,34.5,21.0,21.225906372070312,436,47.88518524169922
1578303128.41758,23.5,12.0,19.163867950439453,436,47.88518524169922
1578303128.429573,23.5,12.0,19.163867950439453,436,47.88518524169922
1578303128.4375684,30.5,6.0,14.669053077697754,436,47.88518524169922
1578303128.4455645,32.5,14.0,25.82880401611328,436,47.88518524169922
1578303128.453559,32.5,14.0,25.82880401611328,436,47.88518524169922
1578303128.4625545,29.5,21.0,21.858800888061523,436,47.88518524169922
1578303128.4715493,29.5,21.0,21.858800888061523,436,47.88518524169922
1578303128.4795444,29.5,9.0,19.849533081054688,436,47.88518524169922
1578303128.490539,29.5,9.0,19.849533081054688,436,47.88518524169922
1578303128.4975343,30.5,14.0,21.72776222229004,436,47.88518524169922
1578303128.5085285,30.5,14.0,21.72776222229004,436,47.88518524169922
1578303128.5165272,32.5,17.0,24.041994094848633,436,47.88518524169922
1578303128.524519,32.5,17.0,24.041994094848633,436,47.88518524169922
1578303128.5325143,35.5,13.0,24.3516902923584,436,47.88518524169922
1578303128.5415096,30.5,15.0,10.352456092834473,436,47.88518524169922
1578303128.548505,30.5,15.0,10.352456092834473,436,47.88518524169922
1578303128.5575008,30.5,15.0,10.352456092834473,436,47.88518524169922
1578303128.564496,35.5,16.0,23.293800354003906,436,47.88518524169922
1578303128.5734916,35.5,16.0,23.293800354003906,436,47.88518524169922
1578303128.5814886,30.5,21.0,17.349943161010742,436,47.88518524169922
1578303128.589482,30.5,21.0,17.349943161010742,436,47.88518524169922
1578303128.5974777,29.5,17.0,19.039531707763672,436,47.88518524169922
1578303128.605473,39.5,7.0,1.8028756380081177,436,47.88518524169922
1578303128.6124709,39.5,7.0,1.8028756380081177,436,47.88518524169922
1578303128.6204643,39.5,7.0,1.8028756380081177,436,47.88518524169922
1578303128.6284602,33.5,12.0,24.041728973388672,436,47.88518524169922
1578303128.637455,34.5,18.0,24.026126861572266,436,47.88518524169922
1578303128.6434515,34.5,18.0,24.026126861572266,436,47.88518524169922
1578303128.6524467,34.5,18.0,24.026126861572266,436,47.88518524169922
1578303128.6604419,31.5,11.0,21.86902618408203,436,47.88518524169922
1578303128.6694374,30.5,11.0,20.304039001464844,436,47.88518524169922
1578303128.6794314,30.5,11.0,20.304039001464844,436,47.88518524169922
1578303128.6864276,33.5,18.0,23.426345825195312,436,47.88518524169922
1578303128.6964228,33.5,18.0,23.426345825195312,436,47.88518524169922
1578303128.7024183,27.5,16.0,7.214723110198975,436,47.88518524169922
1578303128.7104135,27.5,16.0,7.214723110198975,436,47.88518524169922
1578303128.71841,32.5,9.0,21.66227912902832,436,47.88518524169922
1578303128.727404,32.5,9.0,21.66227912902832,436,47.88518524169922
1578303128.7344007,29.5,14.0,23.420175552368164,436,47.88518524169922
1578303128.743395,29.5,14.0,23.420175552368164,436,47.88518524169922
1578303128.7513902,29.5,14.0,20.88724136352539,436,47.88518524169922
1578303128.7623842,29.5,14.0,20.88724136352539,436,47.88518524169922
1578303128.7693806,27.5,11.0,19.416587829589844,436,47.88518524169922
1578303128.7813735,27.5,11.0,19.416587829589844,436,47.88518524169922
1578303128.7893689,34.5,11.0,22.192440032958984,436,47.88518524169922
1578303128.798364,35.5,17.0,22.96479606628418,436,47.88518524169922
1578303128.8103576,35.5,17.0,22.96479606628418,436,47.88518524169922
1578303128.8173537,29.5,13.0,21.783119201660156,436,47.88518524169922
1578303128.8283467,29.5,13.0,21.783119201660156,436,47.88518524169922
1578303128.8363423,36.5,11.0,23.737796783447266,436,47.88518524169922
1578303128.8453372,29.5,12.0,25.380268096923828,436,47.88518524169922
1578303128.854332,29.5,12.0,25.380268096923828,436,47.88518524169922
1578303128.8613284,32.5,18.0,24.129955291748047,436,47.88518524169922
1578303128.8713226,32.5,18.0,24.129955291748047,436,47.88518524169922
