Time,Z-Coordinate,PID Output
1580228369.049856,10.0,nan
1580228369.0658484,11.0,nan
1580228369.0808387,12.0,nan
1580228369.0928323,11.0,nan
1580228369.1058264,11.0,nan
1580228369.118818,11.0,nan
1580228369.130812,11.0,nan
1580228369.1428056,12.0,nan
1580228369.1538,11.0,nan
1580228369.1637948,11.0,nan
1580228369.1767871,11.0,nan
1580228369.1897798,12.0,nan
1580228369.2007742,12.0,nan
1580228369.2127664,12.0,nan
1580228369.2257597,12.0,nan
1580228369.2357547,11.0,nan
1580228369.2477489,12.0,nan
1580228369.2627409,12.0,nan
1580228369.2747343,13.0,nan
1580228369.2867274,12.0,nan
1580228369.2967212,12.0,nan
1580228369.3077154,12.0,nan
1580228369.3207083,12.0,nan
1580228369.3317022,12.0,nan
1580228369.3436959,11.0,nan
1580228369.3536901,11.0,nan
1580228369.3646839,12.0,nan
1580228369.3756788,12.0,nan
1580228369.3896708,12.0,nan
1580228369.4036627,11.0,nan
1580228369.416656,11.0,nan
1580228369.4296496,12.0,nan
1580228369.4406428,11.0,nan
1580228369.4536366,11.0,nan
1580228369.4646304,11.0,nan
1580228369.4756253,11.0,nan
1580228369.4886174,10.0,nan
1580228369.5006104,11.0,nan
1580228369.5136037,11.0,nan
1580228369.524597,11.0,nan
1580228369.5365906,10.0,nan
1580228369.5465875,11.0,nan
1580228369.5565796,11.0,nan
1580228369.566574,11.0,nan
1580228369.5785692,11.0,nan
1580228369.589562,10.0,nan
1580228369.6005554,11.0,nan
1580228369.6115506,11.0,nan
1580228369.6215446,11.0,nan
1580228369.632538,10.0,nan
1580228369.6435351,11.0,nan
1580228369.6555262,11.0,nan
1580228369.6645203,11.0,nan
1580228369.675515,12.0,nan
1580228369.6855097,12.0,nan
1580228369.695504,11.0,nan
1580228369.7064996,11.0,nan
1580228369.7174923,12.0,nan
1580228369.7284858,12.0,nan
1580228369.7384822,11.0,nan
1580228369.7474751,11.0,nan
1580228369.7574728,12.0,nan
1580228369.770466,12.0,nan
1580228369.7804575,13.0,nan
1580228369.7914517,11.0,nan
1580228369.8024452,11.0,nan
1580228369.81244,12.0,nan
1580228369.8234336,12.0,nan
1580228369.8364265,12.0,nan
1580228369.8504195,12.0,nan
1580228369.8614137,12.0,nan
1580228369.8724074,12.0,nan
1580228369.8844006,11.0,nan
1580228369.8973937,11.0,nan
1580228369.9073884,12.0,nan
1580228369.9183831,12.0,nan
1580228369.9293783,12.0,nan
1580228369.9413702,13.0,nan
1580228369.9533632,12.0,nan
1580228369.9633596,12.0,nan
1580228369.9733522,12.0,nan
1580228369.9853463,12.0,nan
1580228369.9963398,11.0,nan
1580228370.006335,11.0,nan
1580228370.017329,11.0,nan
1580228370.028322,11.0,nan
1580228370.0373175,11.0,nan
1580228370.0483112,10.0,nan
1580228370.0603077,10.0,nan
1580228370.0722988,10.0,nan
1580228370.0822937,10.0,nan
1580228370.0922909,10.0,nan
1580228370.1042814,10.0,nan
1580228370.112277,10.0,nan
1580228370.1232724,10.0,nan
1580228370.1342645,10.0,nan
1580228370.1452594,10.0,nan
1580228370.1552532,10.0,nan
