Time,Z-Coordinate,PID Output
1581356156.5545106,10.0,nan
1581356156.5964859,10.0,nan
1581356156.6184733,11.0,nan
1581356156.6394606,11.0,nan
1581356156.649454,11.0,nan
1581356156.6664448,11.0,nan
1581356156.6814358,11.0,nan
1581356156.6964278,12.0,nan
1581356156.7114193,11.0,nan
1581356156.726411,11.0,nan
1581356156.7414026,10.0,nan
1581356156.7553937,11.0,nan
1581356156.7713864,11.0,nan
1581356156.7863758,11.0,nan
1581356156.8033664,10.0,nan
1581356156.8183575,11.0,nan
1581356156.8313506,10.0,nan
1581356156.8443427,11.0,nan
1581356156.8613331,10.0,nan
1581356156.875325,11.0,nan
1581356156.889317,11.0,nan
1581356156.906308,11.0,nan
1581356156.9212992,11.0,nan
1581356156.9362905,11.0,nan
1581356156.9502826,11.0,nan
1581356156.9632745,10.0,nan
1581356156.977267,10.0,nan
1581356156.99026,10.0,nan
1581356157.0042517,10.0,nan
1581356157.016245,10.0,nan
1581356157.0292373,10.0,nan
1581356157.0422297,10.0,nan
1581356157.0572214,10.0,nan
1581356157.0712135,10.0,nan
1581356157.0852056,10.0,nan
1581356157.097199,9.0,nan
1581356157.1121902,9.0,nan
1581356157.1281807,9.0,nan
1581356157.144171,10.0,nan
1581356157.157164,10.0,nan
1581356157.172156,10.0,nan
1581356157.1861472,10.0,nan
1581356157.2011385,11.0,nan
1581356157.2151332,10.0,nan
1581356157.2281237,10.0,nan
1581356157.2421155,10.0,nan
1581356157.2571075,10.0,nan
1581356157.2721083,10.0,nan
1581356157.2850914,10.0,nan
1581356157.2970839,10.0,nan
1581356157.3110766,10.0,nan
1581356157.3240685,10.0,nan
1581356157.3380609,10.0,nan
1581356157.3540516,10.0,nan
1581356157.3700418,9.0,nan
1581356157.3850338,10.0,nan
1581356157.398027,10.0,nan
1581356157.4110188,10.0,nan
1581356157.4250107,10.0,nan
1581356157.4390035,10.0,nan
1581356157.4509957,10.0,nan
1581356157.4659874,10.0,nan
1581356157.481979,10.0,nan
1581356157.4969695,10.0,nan
1581356157.509962,10.0,nan
1581356157.5229545,10.0,nan
1581356157.5379462,10.0,nan
1581356157.5509388,10.0,nan
1581356157.561932,10.0,nan
1581356157.5779233,9.0,nan
1581356157.5919154,9.0,nan
1581356157.607906,9.0,nan
1581356157.6228971,10.0,nan
1581356157.6358902,9.0,nan
1581356157.6488826,9.0,nan
1581356157.6638741,9.0,nan
1581356157.6758733,9.0,nan
1581356157.6898592,9.0,nan
1581356157.7018538,9.0,nan
1581356157.7158449,9.0,nan
1581356157.7308352,9.0,nan
1581356157.7448282,9.0,nan
1581356157.7578204,9.0,nan
1581356157.7718155,9.0,nan
1581356157.7848055,8.0,nan
1581356157.7997966,8.0,nan
1581356157.8137884,9.0,nan
1581356157.8277807,9.0,nan
1581356157.8437724,9.0,nan
1581356157.8597617,9.0,nan
1581356157.872754,9.0,nan
1581356157.8857472,9.0,nan
1581356157.89774,9.0,nan
1581356157.9127316,9.0,nan
1581356157.9257243,9.0,nan
1581356157.939716,8.0,nan
1581356157.9517095,8.0,nan
1581356157.9647024,9.0,nan
1581356157.9776945,9.0,nan
1581356157.9916868,9.0,nan
1581356158.0046787,9.0,nan
1581356158.0176723,9.0,nan
1581356158.031664,9.0,nan
1581356158.044656,9.0,nan
1581356158.0576484,9.0,nan
1581356158.0726402,9.0,nan
1581356158.0876317,9.0,nan
1581356158.1006236,9.0,nan
1581356158.1146164,9.0,nan
1581356158.1296074,10.0,nan
1581356158.144599,9.0,nan
1581356158.1565926,9.0,nan
1581356158.170584,9.0,nan
1581356158.184576,9.0,nan
1581356158.1985679,9.0,nan
1581356158.2105608,9.0,nan
1581356158.225552,9.0,nan
1581356158.2395444,10.0,nan
1581356158.25154,10.0,nan
1581356158.2655294,10.0,nan
1581356158.2795212,10.0,nan
1581356158.2935138,9.0,nan
1581356158.306506,9.0,nan
1581356158.3204982,9.0,nan
1581356158.3324916,9.0,nan
1581356158.345484,9.0,nan
1581356158.360478,10.0,nan
1581356158.3724682,9.0,nan
1581356158.3864598,9.0,nan
1581356158.4014516,10.0,nan
1581356158.4144452,10.0,nan
1581356158.425439,9.0,nan
1581356158.4404309,9.0,nan
1581356158.4544218,9.0,nan
1581356158.4664147,9.0,nan
1581356158.481406,9.0,nan
1581356158.4933999,9.0,nan
1581356158.505392,9.0,nan
1581356158.5223825,9.0,nan
1581356158.5373743,10.0,nan
1581356158.5493689,10.0,nan
1581356158.563359,9.0,nan
1581356158.5773509,9.0,nan
1581356158.5913432,9.0,nan
1581356158.6033363,9.0,nan
1581356158.616329,9.0,nan
1581356158.6313202,9.0,nan
1581356158.6443136,9.0,nan
1581356158.6563063,9.0,nan
1581356158.6692986,9.0,nan
1581356158.6822913,9.0,nan
1581356158.6952837,75.0,nan
1581356158.708276,9.0,nan
1581356158.7232676,9.0,nan
1581356158.7372596,8.0,nan
1581356158.7522507,8.0,nan
1581356158.7642446,8.0,nan
1581356158.7772381,8.0,nan
1581356158.7942276,8.0,nan
1581356158.8112173,8.0,nan
1581356158.8242097,8.0,nan
1581356158.838202,8.0,nan
1581356158.850195,8.0,nan
1581356158.8651865,8.0,nan
1581356158.8781788,8.0,nan
1581356158.8891723,8.0,nan
1581356158.9041638,8.0,nan
1581356158.9171574,8.0,nan
1581356158.9331477,8.0,nan
1581356158.9451404,8.0,nan
1581356158.959134,8.0,nan
1581356158.9711256,8.0,nan
1581356158.985118,8.0,nan
1581356159.0011086,7.0,nan
1581356159.0151005,8.0,nan
1581356159.028093,8.0,nan
1581356159.0410857,8.0,nan
1581356159.057077,8.0,nan
1581356159.0730674,8.0,nan
1581356159.0850604,8.0,nan
1581356159.0980532,8.0,nan
1581356159.1130443,8.0,nan
1581356159.1270368,8.0,nan
