X Coord,Y Coord,Radius
242.0,535.0,119.00173950195312
242.0,535.0,119.41267395019531
242.0,534.0,120.04944610595703
242.0,535.0,119.0197982788086
242.0,535.0,119.47059631347656
241.0,534.0,121.44798278808594
242.0,535.0,118.10960388183594
243.0,535.0,118.17461395263672
241.0,536.0,118.8246078491211
242.0,534.0,118.45883178710938
243.0,534.0,119.05203247070312
243.0,534.0,118.94691467285156
243.0,534.0,119.25789642333984
243.0,535.0,118.34969329833984
241.0,535.0,118.4268569946289
244.0,534.0,117.99552154541016
241.0,535.0,119.45838165283203
241.0,535.0,119.13726043701172
243.0,534.0,118.93223571777344
242.0,535.0,118.34959411621094
241.0,535.0,118.06166076660156
242.0,535.0,118.31330108642578
243.0,534.0,118.82457733154297
242.0,535.0,119.16354370117188
243.0,535.0,118.73193359375
242.0,535.0,118.79688262939453
241.0,535.0,118.27387237548828
241.0,535.0,118.42862701416016
242.0,535.0,119.62273406982422
241.0,535.0,118.20542907714844
242.0,534.0,118.66796875
242.0,535.0,119.61873626708984
241.0,534.0,118.97655487060547
241.0,535.0,120.32489776611328
243.0,534.0,118.69651794433594
243.0,534.0,119.24824523925781
243.0,534.0,118.98646545410156
241.0,535.0,119.12442016601562
242.0,534.0,119.29143524169922
241.0,534.0,118.97857666015625
243.0,534.0,119.2061996459961
243.0,534.0,118.28907775878906
243.0,533.0,118.53602600097656
241.0,535.0,119.20160675048828
