Time,X Coord,Y Coord,Radius,Framenumber,Pixe Diameter
1580730507.3777227,147.5,90.0,142.6482696533203,415,498.7957763671875
1580730507.4556777,131.5,104.0,251.6610870361328,415,498.7957763671875
1580730507.464673,149.5,116.0,138.0227508544922,415,498.7957763671875
1580730507.4726684,130.5,100.0,255.76416015625,415,498.7957763671875
1580730507.482662,130.5,100.0,255.76416015625,415,498.7957763671875
1580730507.4906576,150.5,89.0,135.7415771484375,415,498.7957763671875
1580730507.4996524,150.5,89.0,135.7415771484375,415,498.7957763671875
1580730507.5066483,135.5,121.0,242.25823974609375,415,498.7957763671875
1580730507.5156426,135.5,121.0,242.25823974609375,415,498.7957763671875
1580730507.5216393,127.5,93.0,260.7418212890625,415,498.7957763671875
1580730507.530635,127.5,93.0,260.7418212890625,415,498.7957763671875
1580730507.5376306,144.5,126.0,231.00875854492188,415,498.7957763671875
1580730507.5456266,144.5,126.0,231.00875854492188,415,498.7957763671875
1580730507.5546205,112.5,64.0,274.9423522949219,415,498.7957763671875
1580730507.564615,112.5,64.0,274.9423522949219,415,498.7957763671875
1580730507.571611,107.5,54.0,277.8962097167969,415,498.7957763671875
1580730507.5796063,132.5,102.0,244.78419494628906,415,498.7957763671875
1580730507.5876021,132.5,102.0,244.78419494628906,415,498.7957763671875
1580730507.5965962,130.5,104.0,251.3106689453125,415,498.7957763671875
1580730507.6045916,130.5,104.0,251.3106689453125,415,498.7957763671875
1580730507.611588,141.5,126.0,224.50233459472656,415,498.7957763671875
1580730507.618584,141.5,126.0,224.50233459472656,415,498.7957763671875
1580730507.6265798,131.5,112.0,246.45750427246094,415,498.7957763671875
1580730507.6345744,131.5,112.0,246.45750427246094,415,498.7957763671875
1580730507.6435692,140.5,128.0,230.5087890625,415,498.7957763671875
1580730507.6495657,140.5,128.0,230.5087890625,415,498.7957763671875
1580730507.6595597,140.5,128.0,230.5087890625,415,498.7957763671875
1580730507.666556,132.5,112.0,244.41062927246094,415,498.7957763671875
1580730507.6755505,132.5,112.0,244.41062927246094,415,498.7957763671875
1580730507.685545,107.5,41.0,274.0096740722656,415,498.7957763671875
1580730507.6925416,141.5,160.0,119.6548080444336,415,498.7957763671875
1580730507.6995366,141.5,160.0,119.6548080444336,415,498.7957763671875
1580730507.706533,150.5,103.0,156.5512237548828,415,498.7957763671875
1580730507.7125297,150.5,103.0,156.5512237548828,415,498.7957763671875
1580730507.7215242,150.5,103.0,156.5512237548828,415,498.7957763671875
1580730507.7285202,142.5,121.0,235.01339721679688,415,498.7957763671875
1580730507.7375152,142.5,121.0,235.01339721679688,415,498.7957763671875
1580730507.74551,132.5,109.0,247.41726684570312,415,498.7957763671875
1580730507.754505,132.5,109.0,247.41726684570312,415,498.7957763671875
1580730507.761501,132.5,96.0,250.52804565429688,415,498.7957763671875
1580730507.770497,132.5,96.0,250.52804565429688,415,498.7957763671875
1580730507.777492,141.5,127.0,231.00875854492188,415,498.7957763671875
1580730507.7864878,141.5,127.0,231.00875854492188,415,498.7957763671875
1580730507.792483,147.5,90.0,141.1498565673828,415,498.7957763671875
1580730507.8014789,147.5,90.0,141.1498565673828,415,498.7957763671875
1580730507.8074746,112.5,56.0,277.1593322753906,415,498.7957763671875
1580730507.8174694,112.5,56.0,277.1593322753906,415,498.7957763671875
1580730507.8234649,144.5,118.0,233.50546264648438,415,498.7957763671875
1580730507.8314614,144.5,118.0,233.50546264648438,415,498.7957763671875
1580730507.839456,17.5,57.0,284.98095703125,415,498.7957763671875
1580730507.8474522,17.5,57.0,284.98095703125,415,498.7957763671875
1580730507.8544476,143.5,118.0,236.5260009765625,415,498.7957763671875
1580730507.8624427,143.5,118.0,236.5260009765625,415,498.7957763671875
1580730507.8704383,133.5,112.0,241.68637084960938,415,498.7957763671875
1580730507.8794408,133.5,112.0,241.68637084960938,415,498.7957763671875
1580730507.8864288,133.5,107.0,246.4270782470703,415,498.7957763671875
1580730507.8924258,133.5,107.0,246.4270782470703,415,498.7957763671875
1580730507.899422,143.5,115.0,246.5411834716797,415,498.7957763671875
1580730507.9064171,143.5,115.0,246.5411834716797,415,498.7957763671875
1580730507.9134128,143.5,115.0,246.5411834716797,415,498.7957763671875
1580730507.9204092,13.5,41.0,285.1726379394531,415,498.7957763671875
1580730507.9304032,13.5,41.0,285.1726379394531,415,498.7957763671875
1580730507.9364004,148.5,109.0,156.56478881835938,415,498.7957763671875
1580730507.9443965,148.5,109.0,156.56478881835938,415,498.7957763671875
1580730507.9503925,148.5,95.0,150.1009063720703,415,498.7957763671875
1580730507.9563887,148.5,95.0,150.1009063720703,415,498.7957763671875
1580730507.964384,132.5,102.0,252.37730407714844,415,498.7957763671875
1580730507.9713807,132.5,102.0,252.37730407714844,415,498.7957763671875
1580730507.9803748,146.5,128.0,220.50917053222656,415,498.7957763671875
1580730507.986371,146.5,128.0,220.50917053222656,415,498.7957763671875
1580730507.9953659,146.5,128.0,220.50917053222656,415,498.7957763671875
1580730508.0023618,131.5,97.0,245.8989715576172,415,498.7957763671875
1580730508.0113566,131.5,97.0,245.8989715576172,415,498.7957763671875
1580730508.018353,150.5,101.0,168.1674346923828,415,498.7957763671875
1580730508.0273483,150.5,101.0,168.1674346923828,415,498.7957763671875
1580730508.0343444,107.5,52.0,277.43341064453125,415,498.7957763671875
1580730508.0433388,107.5,52.0,277.43341064453125,415,498.7957763671875
1580730508.0523334,14.5,70.0,286.74969482421875,415,498.7957763671875
1580730508.0583303,146.5,133.0,200.05072021484375,415,498.7957763671875
1580730508.0653265,146.5,133.0,200.05072021484375,415,498.7957763671875
1580730508.0743203,146.5,133.0,200.05072021484375,415,498.7957763671875
1580730508.081317,130.5,101.0,254.50599670410156,415,498.7957763671875
1580730508.0903115,130.5,101.0,254.50599670410156,415,498.7957763671875
1580730508.0973074,146.5,125.0,225.00233459472656,415,498.7957763671875
1580730508.107302,146.5,125.0,225.00233459472656,415,498.7957763671875
1580730508.117296,131.5,105.0,251.31365966796875,415,498.7957763671875
1580730508.125291,30.5,79.0,287.6585998535156,415,498.7957763671875
1580730508.1372855,30.5,79.0,287.6585998535156,415,498.7957763671875
1580730508.144283,145.5,114.0,243.54168701171875,415,498.7957763671875
1580730508.155274,145.5,114.0,243.54168701171875,415,498.7957763671875
1580730508.1652682,25.5,49.0,284.4761047363281,415,498.7957763671875
1580730508.1732635,137.5,123.0,229.00502014160156,415,498.7957763671875
1580730508.1822586,137.5,123.0,229.00502014160156,415,498.7957763671875
1580730508.1892543,131.5,103.0,250.25247192382812,415,498.7957763671875
1580730508.198249,131.5,103.0,250.25247192382812,415,498.7957763671875
1580730508.205245,144.5,124.0,231.00875854492188,415,498.7957763671875
1580730508.2132406,144.5,124.0,231.00875854492188,415,498.7957763671875
1580730508.222235,147.5,88.0,127.14175415039062,415,498.7957763671875
1580730508.2292314,147.5,88.0,127.14175415039062,415,498.7957763671875
1580730508.236227,146.5,118.0,232.0049591064453,415,498.7957763671875
1580730508.242224,146.5,118.0,232.0049591064453,415,498.7957763671875
1580730508.250219,117.5,67.0,273.7015686035156,415,498.7957763671875
1580730508.2582147,117.5,67.0,273.7015686035156,415,498.7957763671875
1580730508.2672093,117.5,67.0,273.7015686035156,415,498.7957763671875
1580730508.274205,144.5,117.0,233.00869750976562,415,498.7957763671875
1580730508.2822006,144.5,117.0,233.00869750976562,415,498.7957763671875
1580730508.2891963,104.5,44.0,277.8003845214844,415,498.7957763671875
1580730508.2971919,104.5,44.0,277.8003845214844,415,498.7957763671875
1580730508.3051872,144.5,120.0,238.00851440429688,415,498.7957763671875
1580730508.3141823,144.5,120.0,238.00851440429688,415,498.7957763671875
1580730508.3231769,129.5,87.0,245.0847930908203,415,498.7957763671875
1580730508.3311718,144.5,127.0,214.5373992919922,415,498.7957763671875
1580730508.3381686,144.5,127.0,214.5373992919922,415,498.7957763671875
1580730508.3461637,144.5,127.0,214.5373992919922,415,498.7957763671875
1580730508.3541589,133.5,107.0,245.16383361816406,415,498.7957763671875
1580730508.364153,133.5,107.0,245.16383361816406,415,498.7957763671875
1580730508.371149,11.5,70.0,287.0140075683594,415,498.7957763671875
1580730508.3791444,11.5,70.0,287.0140075683594,415,498.7957763671875
1580730508.3851416,148.5,119.0,234.00865173339844,415,498.7957763671875
1580730508.3941355,148.5,119.0,234.00865173339844,415,498.7957763671875
1580730508.401132,131.5,103.0,244.90672302246094,415,498.7957763671875
1580730508.4101267,131.5,103.0,244.90672302246094,415,498.7957763671875
1580730508.4171226,138.5,127.0,226.0089569091797,415,498.7957763671875
1580730508.4251184,138.5,127.0,226.0089569091797,415,498.7957763671875
1580730508.432114,132.5,106.0,243.23507690429688,415,498.7957763671875
1580730508.441109,132.5,106.0,243.23507690429688,415,498.7957763671875
1580730508.4491043,133.5,105.0,241.80633544921875,415,498.7957763671875
1580730508.4580994,133.5,105.0,241.80633544921875,415,498.7957763671875
1580730508.4650948,132.5,89.0,217.1233367919922,415,498.7957763671875
1580730508.4740906,132.5,89.0,217.1233367919922,415,498.7957763671875
1580730508.4810855,12.5,72.0,284.89849853515625,415,498.7957763671875
1580730508.4890814,12.5,72.0,284.89849853515625,415,498.7957763671875
1580730508.496077,138.5,97.0,267.5257873535156,415,498.7957763671875
1580730508.5050719,138.5,97.0,267.5257873535156,415,498.7957763671875
1580730508.5120678,146.5,116.0,239.01318359375,415,498.7957763671875
1580730508.5200632,146.5,116.0,239.01318359375,415,498.7957763671875
1580730508.52806,18.5,67.0,285.87127685546875,415,498.7957763671875
1580730508.5360544,18.5,67.0,285.87127685546875,415,498.7957763671875
1580730508.54305,146.5,113.0,242.0130157470703,415,498.7957763671875
1580730508.551046,146.5,113.0,242.0130157470703,415,498.7957763671875
1580730508.5590405,130.5,97.0,250.25247192382812,415,498.7957763671875
