X Coord,Y Coord,Radius
130.0,227.0,2.9155757427215576
124.0,232.0,7.905794143676758
134.0,225.0,8.077847480773926
124.0,230.0,8.077847480773926
131.0,228.0,4.031229019165039
131.0,228.0,4.031229019165039
131.0,228.0,4.031229019165039
127.0,232.0,6.18475866317749
130.0,228.0,6.5193023681640625
123.0,231.0,9.461369514465332
132.0,226.0,7.826338291168213
132.0,226.0,7.826338291168213
126.0,229.0,6.041623115539551
129.0,229.0,5.590270042419434
129.0,228.0,6.103377819061279
125.0,231.0,9.219644546508789
125.0,231.0,9.219644546508789
131.0,225.0,8.381627082824707
126.0,230.0,10.000100135803223
130.0,228.0,7.615873336791992
129.0,228.0,6.5193023681640625
127.0,231.0,8.944372177124023
127.0,231.0,8.944372177124023
131.0,226.0,8.32479476928711
124.0,231.0,10.077921867370605
129.0,226.0,7.615873336791992
127.0,230.0,7.159010887145996
127.0,230.0,7.159010887145996
126.0,230.0,7.762187480926514
129.0,228.0,7.382511615753174
122.0,231.0,9.219644546508789
132.0,225.0,8.558721542358398
126.0,231.0,8.077847480773926
128.0,227.0,4.472236156463623
129.0,229.0,4.301262855529785
129.0,229.0,4.301262855529785
125.0,229.0,3.8079864978790283
133.0,227.0,6.11393404006958
120.0,231.0,9.000967979431152
133.0,225.0,6.324655532836914
133.0,225.0,6.324655532836914
133.0,225.0,6.324655532836914
133.0,225.0,6.324655532836914
133.0,225.0,6.324655532836914
133.0,225.0,6.324655532836914
133.0,225.0,6.324655532836914
133.0,225.0,6.324655532836914
120.0,231.0,2.9155757427215576
134.0,226.0,4.472236156463623
118.0,233.0,6.324655532836914
118.0,233.0,6.324655532836914
118.0,233.0,6.324655532836914
118.0,233.0,6.324655532836914
118.0,233.0,6.324655532836914
118.0,233.0,6.324655532836914
118.0,233.0,6.324655532836914
118.0,233.0,6.324655532836914
118.0,233.0,6.324655532836914
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
117.0,230.0,2.9155757427215576
119.0,231.0,3.6401548385620117
135.0,227.0,4.031229019165039
117.0,233.0,6.18475866317749
117.0,233.0,6.18475866317749
117.0,233.0,6.18475866317749
117.0,233.0,6.18475866317749
117.0,233.0,6.18475866317749
117.0,233.0,6.18475866317749
117.0,233.0,6.18475866317749
117.0,233.0,6.18475866317749
122.0,231.0,8.544103622436523
131.0,230.0,10.085955619812012
131.0,230.0,10.085955619812012
121.0,229.0,10.770429611206055
131.0,229.0,10.453442573547363
122.0,229.0,9.34087085723877
128.0,230.0,8.732224464416504
125.0,229.0,9.34087085723877
125.0,229.0,9.34087085723877
126.0,229.0,10.594910621643066
127.0,229.0,9.97632122039795
124.0,229.0,10.965956687927246
130.0,229.0,11.180439949035645
124.0,228.0,11.884963989257812
130.0,228.0,11.438213348388672
124.0,227.0,11.401854515075684
129.0,228.0,11.436697959899902
129.0,228.0,11.436697959899902
125.0,227.0,11.543496131896973
126.0,229.0,10.364811897277832
126.0,228.0,11.236202239990234
125.0,228.0,11.629803657531738
126.0,228.0,11.248933792114258
123.0,228.0,11.287043571472168
127.0,228.0,11.43821907043457
124.0,228.0,11.716890335083008
126.0,228.0,11.475452423095703
124.0,228.0,10.903194427490234
124.0,228.0,10.903194427490234
125.0,229.0,11.305519104003906
127.0,228.0,11.682432174682617
125.0,229.0,11.236202239990234
127.0,228.0,11.287043571472168
125.0,229.0,11.305519104003906
126.0,229.0,11.401854515075684
125.0,229.0,11.350275039672852
125.0,230.0,10.742426872253418
127.0,228.0,11.180439949035645
126.0,229.0,11.303445816040039
126.0,229.0,11.303445816040039
128.0,228.0,11.539734840393066
127.0,229.0,11.183116912841797
128.0,229.0,11.305519104003906
127.0,228.0,11.475452423095703
126.0,229.0,11.305519104003906
126.0,229.0,11.305519104003906
126.0,228.0,11.43821907043457
125.0,229.0,11.46973705291748
126.0,228.0,11.475452423095703
125.0,229.0,11.427063941955566
126.0,228.0,11.436697959899902
126.0,229.0,10.979660987854004
125.0,229.0,11.236202239990234
125.0,229.0,11.236202239990234
126.0,228.0,11.475452423095703
126.0,228.0,11.682432174682617
125.0,229.0,11.427063941955566
126.0,228.0,11.180439949035645
127.0,228.0,11.068072319030762
125.0,229.0,11.236202239990234
125.0,229.0,11.236202239990234
127.0,227.0,11.236202239990234
125.0,228.0,10.594910621643066
124.0,229.0,10.890928268432617
127.0,227.0,11.441375732421875
125.0,229.0,10.983721733093262
126.0,229.0,10.735555648803711
127.0,228.0,10.979649543762207
125.0,229.0,11.119023323059082
127.0,229.0,10.824141502380371
127.0,229.0,11.020646095275879
125.0,229.0,11.638834953308105
126.0,229.0,11.194406509399414
126.0,228.0,11.020651817321777
124.0,229.0,11.29827880859375
124.0,229.0,11.29827880859375
126.0,228.0,10.986492156982422
125.0,229.0,10.550000190734863
124.0,230.0,11.011457443237305
125.0,228.0,11.436697959899902
124.0,229.0,10.804725646972656
125.0,230.0,10.700567245483398
126.0,227.0,11.236202239990234
124.0,230.0,10.742426872253418
126.0,229.0,10.570079803466797
126.0,229.0,10.570079803466797
126.0,228.0,10.608148574829102
125.0,230.0,11.217978477478027
126.0,228.0,11.180439949035645
126.0,229.0,10.12432861328125
126.0,229.0,10.12432861328125
125.0,230.0,10.30786418914795
126.0,227.0,10.920265197753906
124.0,230.0,10.54687786102295
125.0,228.0,10.198139190673828
125.0,228.0,10.198139190673828
125.0,229.0,9.65670394897461
121.0,230.0,9.68411636352539
126.0,226.0,8.963719367980957
121.0,230.0,9.634413719177246
124.0,227.0,7.382511615753174
123.0,228.0,7.382511615753174
122.0,231.0,8.944372177124023
126.0,226.0,8.090309143066406
120.0,231.0,10.174363136291504
127.0,226.0,7.830280303955078
124.0,229.0,7.382511615753174
125.0,228.0,6.708303928375244
126.0,227.0,6.946321964263916
126.0,227.0,6.946321964263916
122.0,231.0,9.338831901550293
129.0,225.0,8.544103622436523
123.0,230.0,9.394247055053711
127.0,227.0,6.265082359313965
126.0,227.0,6.103377819061279
126.0,227.0,6.103377819061279
124.0,231.0,8.544103622436523
128.0,225.0,7.905794143676758
122.0,231.0,9.626111030578613
