Time,Z-Coordinate,PID Output
1580145747.8382926,237.0,nan
1580145747.8522844,237.0,nan
1580145747.8652778,237.0,nan
1580145747.8742726,237.0,nan
1580145747.884267,237.0,nan
1580145747.8942604,237.0,nan
1580145747.9032557,237.0,nan
1580145747.9102523,237.0,nan
1580145747.9202468,237.0,nan
1580145747.9302409,242.0,nan
1580145747.9422333,242.0,nan
1580145747.953227,237.0,nan
1580145747.9622226,237.0,nan
1580145747.9722173,237.0,nan
1580145747.982212,237.0,nan
1580145747.991206,237.0,nan
1580145748.0022,237.0,nan
1580145748.0101953,242.0,nan
1580145748.0191898,242.0,nan
1580145748.0271862,242.0,nan
1580145748.0371797,237.0,nan
1580145748.046175,237.0,nan
1580145748.0541701,242.0,nan
1580145748.0641649,242.0,nan
1580145748.0721605,237.0,nan
1580145748.0811553,237.0,nan
1580145748.0901504,237.0,nan
1580145748.1001444,237.0,nan
1580145748.10814,237.0,nan
1580145748.1161375,237.0,nan
1580145748.1251304,237.0,nan
1580145748.1341274,237.0,nan
1580145748.14312,237.0,nan
1580145748.152115,237.0,nan
1580145748.1621094,237.0,nan
1580145748.1691053,237.0,nan
1580145748.179102,237.0,nan
1580145748.1870959,237.0,nan
1580145748.1970894,241.0,nan
1580145748.2090843,241.0,nan
1580145748.2190776,237.0,nan
1580145748.2280743,237.0,nan
1580145748.2370672,237.0,nan
1580145748.2460651,237.0,nan
1580145748.2560565,237.0,nan
1580145748.2640522,242.0,nan
1580145748.2740483,242.0,nan
1580145748.282042,237.0,nan
1580145748.2910366,237.0,nan
1580145748.2990322,237.0,nan
1580145748.3080292,237.0,nan
1580145748.3170223,237.0,nan
1580145748.326019,237.0,nan
1580145748.3350124,237.0,nan
1580145748.3430073,237.0,nan
1580145748.3540008,237.0,nan
1580145748.3619967,241.0,nan
1580145748.3709915,237.0,nan
1580145748.3799872,237.0,nan
1580145748.3899817,242.0,nan
1580145748.4009748,242.0,nan
1580145748.4079702,237.0,nan
1580145748.4199636,237.0,nan
1580145748.429958,237.0,nan
1580145748.4399529,237.0,nan
1580145748.4539452,237.0,nan
1580145748.4649384,237.0,nan
1580145748.473934,237.0,nan
1580145748.4869258,237.0,nan
1580145748.49792,237.0,nan
1580145748.505916,237.0,nan
1580145748.5169096,237.0,nan
1580145748.527904,237.0,nan
1580145748.535899,237.0,nan
1580145748.5478916,237.0,nan
1580145748.559885,237.0,nan
1580145748.5678806,237.0,nan
1580145748.5768754,237.0,nan
1580145748.5848706,237.0,nan
1580145748.5938659,237.0,nan
1580145748.6038604,237.0,nan
1580145748.612857,237.0,nan
1580145748.62185,237.0,nan
1580145748.6298497,242.0,nan
1580145748.6398404,242.0,nan
1580145748.6468358,242.0,nan
1580145748.6568303,242.0,nan
1580145748.6658258,237.0,nan
1580145748.6748195,237.0,nan
1580145748.6848145,237.0,nan
1580145748.692812,237.0,nan
1580145748.7028043,237.0,nan
1580145748.7098033,241.0,nan
1580145748.719795,241.0,nan
1580145748.726791,241.0,nan
1580145748.7377846,241.0,nan
1580145748.7447805,241.0,nan
1580145748.7537754,241.0,nan
1580145748.7627707,241.0,nan
1580145748.771765,237.0,nan
1580145748.7817597,237.0,nan
1580145748.7907543,237.0,nan
1580145748.8007493,237.0,nan
1580145748.8077455,241.0,nan
1580145748.8167403,241.0,nan
1580145748.8247354,241.0,nan
1580145748.8337302,241.0,nan
1580145748.8417256,237.0,nan
1580145748.8507204,242.0,nan
1580145748.8587162,242.0,nan
1580145748.8677132,237.0,nan
1580145748.8757074,237.0,nan
1580145748.8847034,237.0,nan
1580145748.8946958,237.0,nan
1580145748.901694,237.0,nan
1580145748.9116864,237.0,nan
1580145748.9186847,237.0,nan
1580145748.9286768,237.0,nan
1580145748.935673,237.0,nan
1580145748.9446678,237.0,nan
1580145748.9536629,237.0,nan
1580145748.9616585,237.0,nan
1580145748.9696538,237.0,nan
1580145748.9786506,242.0,nan
1580145748.9866443,242.0,nan
1580145748.9956388,242.0,nan
1580145749.0046341,242.0,nan
1580145749.0136309,242.0,nan
1580145749.0236237,242.0,nan
1580145749.030619,242.0,nan
1580145749.0396142,242.0,nan
