X Coord,Y Coord,Radius
235.0,537.0,117.85259246826172
235.0,539.0,114.95060729980469
235.0,539.0,114.95060729980469
235.0,539.0,114.95060729980469
237.0,539.0,126.27472686767578
237.0,539.0,126.27472686767578
237.0,539.0,126.27472686767578
237.0,539.0,126.27472686767578
237.0,539.0,126.27472686767578
236.0,539.0,117.39776611328125
236.0,539.0,117.39776611328125
236.0,539.0,117.39776611328125
236.0,539.0,117.39776611328125
236.0,539.0,117.39776611328125
236.0,539.0,117.39776611328125
235.0,539.0,117.23786163330078
235.0,539.0,117.23786163330078
235.0,539.0,117.23786163330078
235.0,539.0,117.23786163330078
235.0,539.0,117.23786163330078
235.0,539.0,117.23786163330078
235.0,539.0,117.23786163330078
235.0,539.0,117.23786163330078
235.0,539.0,117.23786163330078
230.0,534.0,134.2369842529297
230.0,534.0,134.2369842529297
230.0,534.0,134.2369842529297
230.0,534.0,134.2369842529297
230.0,534.0,134.2369842529297
230.0,534.0,134.2369842529297
230.0,534.0,133.69149780273438
230.0,534.0,133.69149780273438
230.0,534.0,133.69149780273438
230.0,534.0,133.69149780273438
230.0,534.0,133.69149780273438
230.0,534.0,133.69149780273438
230.0,533.0,133.5150909423828
230.0,533.0,133.5150909423828
230.0,533.0,133.5150909423828
230.0,533.0,133.5150909423828
230.0,533.0,133.5150909423828
230.0,533.0,133.5150909423828
230.0,535.0,134.8487091064453
230.0,535.0,134.8487091064453
230.0,535.0,134.8487091064453
230.0,535.0,134.8487091064453
230.0,535.0,134.8487091064453
230.0,535.0,134.8487091064453
228.0,534.0,132.4746551513672
228.0,534.0,132.4746551513672
228.0,534.0,132.4746551513672
228.0,534.0,132.4746551513672
228.0,534.0,132.4746551513672
228.0,534.0,132.4746551513672
230.0,536.0,132.2700958251953
230.0,536.0,132.2700958251953
230.0,536.0,132.2700958251953
230.0,536.0,132.2700958251953
230.0,536.0,132.2700958251953
230.0,536.0,132.2700958251953
230.0,536.0,132.2700958251953
237.0,538.0,127.07096862792969
237.0,538.0,127.07096862792969
237.0,538.0,127.07096862792969
237.0,538.0,127.07096862792969
237.0,538.0,127.07096862792969
235.0,539.0,115.50041961669922
235.0,539.0,115.50041961669922
235.0,539.0,115.50041961669922
235.0,539.0,115.50041961669922
235.0,539.0,115.50041961669922
235.0,539.0,115.50041961669922
235.0,539.0,115.50041961669922
235.0,539.0,115.50041961669922
230.0,533.0,136.24276733398438
230.0,533.0,136.24276733398438
230.0,533.0,136.24276733398438
230.0,533.0,136.24276733398438
230.0,533.0,136.24276733398438
235.0,539.0,115.9345703125
235.0,539.0,115.9345703125
235.0,539.0,115.9345703125
235.0,539.0,115.9345703125
235.0,539.0,115.9345703125
235.0,539.0,115.9345703125
235.0,539.0,117.61812591552734
235.0,539.0,117.61812591552734
235.0,539.0,117.61812591552734
235.0,539.0,117.61812591552734
235.0,539.0,117.61812591552734
235.0,539.0,117.61812591552734
236.0,539.0,116.28865051269531
236.0,539.0,116.28865051269531
236.0,539.0,116.28865051269531
236.0,539.0,116.28865051269531
236.0,539.0,116.28865051269531
236.0,539.0,116.28865051269531
237.0,539.0,117.72966003417969
237.0,539.0,117.72966003417969
237.0,539.0,117.72966003417969
237.0,539.0,117.72966003417969
237.0,539.0,117.72966003417969
237.0,539.0,117.72966003417969
230.0,535.0,132.11228942871094
230.0,535.0,132.11228942871094
230.0,535.0,132.11228942871094
230.0,535.0,132.11228942871094
230.0,535.0,132.11228942871094
230.0,535.0,132.11228942871094
236.0,539.0,117.85916900634766
236.0,539.0,117.85916900634766
236.0,539.0,117.85916900634766
236.0,539.0,117.85916900634766
236.0,539.0,117.85916900634766
236.0,539.0,117.85916900634766
236.0,539.0,117.85916900634766
236.0,539.0,117.85916900634766
236.0,538.0,118.16690063476562
236.0,538.0,118.16690063476562
236.0,538.0,118.16690063476562
236.0,538.0,118.16690063476562
236.0,538.0,118.16690063476562
236.0,538.0,118.16690063476562
236.0,538.0,118.16690063476562
227.0,534.0,131.74339294433594
227.0,534.0,131.74339294433594
227.0,534.0,131.74339294433594
227.0,534.0,131.74339294433594
227.0,534.0,131.74339294433594
227.0,534.0,131.74339294433594
235.0,538.0,116.69353485107422
235.0,538.0,116.69353485107422
235.0,538.0,116.69353485107422
235.0,538.0,116.69353485107422
235.0,538.0,116.69353485107422
235.0,538.0,116.69353485107422
230.0,536.0,133.29769897460938
230.0,536.0,133.29769897460938
230.0,536.0,133.29769897460938
230.0,536.0,133.29769897460938
230.0,536.0,133.29769897460938
230.0,536.0,133.29769897460938
230.0,535.0,135.126220703125
230.0,535.0,135.126220703125
230.0,535.0,135.126220703125
230.0,535.0,135.126220703125
230.0,535.0,135.126220703125
230.0,535.0,135.126220703125
228.0,534.0,132.32102966308594
228.0,534.0,132.32102966308594
228.0,534.0,132.32102966308594
228.0,534.0,132.32102966308594
228.0,534.0,132.32102966308594
228.0,534.0,132.32102966308594
235.0,539.0,116.70289611816406
235.0,539.0,116.70289611816406
235.0,539.0,116.70289611816406
235.0,539.0,116.70289611816406
235.0,539.0,116.70289611816406
235.0,539.0,116.70289611816406
237.0,539.0,127.22486877441406
237.0,539.0,127.22486877441406
237.0,539.0,127.22486877441406
237.0,539.0,127.22486877441406
237.0,539.0,127.22486877441406
237.0,539.0,127.22486877441406
228.0,534.0,132.7811279296875
228.0,534.0,132.7811279296875
228.0,534.0,132.7811279296875
228.0,534.0,132.7811279296875
228.0,534.0,132.7811279296875
228.0,534.0,132.7811279296875
229.0,534.0,132.70748901367188
229.0,534.0,132.70748901367188
229.0,534.0,132.70748901367188
229.0,534.0,132.70748901367188
229.0,534.0,132.70748901367188
229.0,534.0,132.70748901367188
229.0,534.0,132.70748901367188
230.0,535.0,134.16465759277344
230.0,535.0,134.16465759277344
230.0,535.0,134.16465759277344
230.0,535.0,134.16465759277344
230.0,535.0,134.16465759277344
230.0,535.0,134.16465759277344
229.0,535.0,134.10641479492188
229.0,535.0,134.10641479492188
229.0,535.0,134.10641479492188
229.0,535.0,134.10641479492188
229.0,535.0,134.10641479492188
229.0,535.0,134.10641479492188
232.0,531.0,133.07301330566406
232.0,531.0,133.07301330566406
232.0,531.0,133.07301330566406
232.0,531.0,133.07301330566406
232.0,531.0,133.07301330566406
235.0,539.0,118.73615264892578
235.0,539.0,118.73615264892578
235.0,539.0,118.73615264892578
235.0,539.0,118.73615264892578
235.0,539.0,118.73615264892578
235.0,539.0,118.73615264892578
230.0,535.0,131.36849975585938
230.0,535.0,131.36849975585938
230.0,535.0,131.36849975585938
230.0,535.0,131.36849975585938
230.0,535.0,131.36849975585938
230.0,535.0,131.36849975585938
229.0,535.0,132.39517211914062
229.0,535.0,132.39517211914062
229.0,535.0,132.39517211914062
229.0,535.0,132.39517211914062
229.0,535.0,132.39517211914062
229.0,535.0,132.39517211914062
229.0,535.0,132.39517211914062
229.0,534.0,133.45286560058594
229.0,534.0,133.45286560058594
229.0,534.0,133.45286560058594
229.0,534.0,133.45286560058594
229.0,534.0,133.45286560058594
229.0,534.0,133.45286560058594
237.0,538.0,126.18666076660156
237.0,538.0,126.18666076660156
237.0,538.0,126.18666076660156
237.0,538.0,126.18666076660156
237.0,538.0,126.18666076660156
237.0,538.0,126.18666076660156
229.0,535.0,134.0839080810547
229.0,535.0,134.0839080810547
229.0,535.0,134.0839080810547
229.0,535.0,134.0839080810547
229.0,535.0,134.0839080810547
229.0,535.0,134.0839080810547
231.0,534.0,136.432373046875
231.0,534.0,136.432373046875
231.0,534.0,136.432373046875
231.0,534.0,136.432373046875
231.0,534.0,136.432373046875
228.0,534.0,132.9680938720703
228.0,534.0,132.9680938720703
228.0,534.0,132.9680938720703
228.0,534.0,132.9680938720703
228.0,534.0,132.9680938720703
228.0,534.0,132.9680938720703
228.0,535.0,133.4709930419922
228.0,535.0,133.4709930419922
228.0,535.0,133.4709930419922
228.0,535.0,133.4709930419922
228.0,535.0,133.4709930419922
228.0,534.0,133.86962890625
228.0,534.0,133.86962890625
228.0,534.0,133.86962890625
228.0,534.0,133.86962890625
228.0,534.0,133.86962890625
228.0,534.0,133.86962890625
229.0,535.0,132.58102416992188
229.0,535.0,132.58102416992188
229.0,535.0,132.58102416992188
229.0,535.0,132.58102416992188
229.0,535.0,132.58102416992188
229.0,535.0,132.58102416992188
229.0,535.0,132.58102416992188
229.0,535.0,132.58102416992188
235.0,539.0,116.43343353271484
235.0,539.0,116.43343353271484
235.0,539.0,116.43343353271484
235.0,539.0,116.43343353271484
235.0,539.0,116.43343353271484
235.0,539.0,116.43343353271484
235.0,539.0,116.43343353271484
230.0,534.0,134.2047576904297
230.0,534.0,134.2047576904297
230.0,534.0,134.2047576904297
230.0,534.0,134.2047576904297
230.0,534.0,134.2047576904297
230.0,534.0,134.2047576904297
229.0,535.0,133.54840087890625
229.0,535.0,133.54840087890625
229.0,535.0,133.54840087890625
229.0,535.0,133.54840087890625
227.0,535.0,133.0230255126953
227.0,535.0,133.0230255126953
227.0,535.0,133.0230255126953
227.0,535.0,133.0230255126953
227.0,535.0,133.0230255126953
236.0,539.0,115.51927185058594
236.0,539.0,115.51927185058594
236.0,539.0,115.51927185058594
236.0,539.0,115.51927185058594
236.0,539.0,115.51927185058594
229.0,534.0,133.0038604736328
229.0,534.0,133.0038604736328
229.0,534.0,133.0038604736328
229.0,534.0,133.0038604736328
229.0,534.0,133.0038604736328
229.0,534.0,133.0038604736328
236.0,540.0,117.2886962890625
236.0,540.0,117.2886962890625
236.0,540.0,117.2886962890625
236.0,540.0,117.2886962890625
236.0,540.0,117.2886962890625
228.0,535.0,131.4690399169922
