Time,X Coord,Y Coord,Radius
1576515142.7270224,-21.5,-18.0,52.19685745239258
1576515142.7580059,-21.5,-18.0,51.092647552490234
1576515142.7700002,-20.5,-17.0,50.41419219970703
1576515142.7869906,-21.5,-17.0,51.47843933105469
1576515142.8019824,-21.5,-16.0,51.9478874206543
1576515142.8159747,-21.5,-16.0,52.17333221435547
1576515142.8229713,-20.5,-15.0,51.99622344970703
1576515142.8349648,-20.5,-15.0,51.99622344970703
1576515142.8479576,-18.5,-14.0,52.34577941894531
1576515142.8549538,-16.5,-13.0,52.34577941894531
1576515142.867947,-16.5,-13.0,52.34577941894531
1576515142.8829389,-12.5,-12.0,52.56527328491211
1576515142.8989308,-11.5,-12.0,52.61555099487305
1576515142.9129229,-7.5,-11.0,52.78740692138672
1576515142.9209185,-4.5,-10.0,52.965187072753906
1576515142.9309132,0.5,-9.0,53.109169006347656
1576515142.9459054,0.5,-9.0,53.109169006347656
1576515142.9578996,4.5,-8.0,53.23542404174805
1576515142.9638958,6.5,-8.0,53.35297393798828
1576515142.9788873,6.5,-8.0,53.35297393798828
1576515142.99288,7.5,-7.0,53.356746673583984
1576515142.9998765,6.5,-6.0,53.54132080078125
1576515143.009871,3.5,-5.0,53.6733283996582
1576515143.0198655,3.5,-5.0,53.6733283996582
1576515143.0278614,-2.5,-5.0,53.68901824951172
1576515143.0408542,-2.5,-5.0,53.68901824951172
1576515143.0478501,-9.5,-5.0,53.56013488769531
1576515143.0578449,-18.5,-4.0,53.39958190917969
1576515143.06984,-18.5,-4.0,53.39958190917969
1576515143.079833,-26.5,-3.0,53.40669250488281
1576515143.089828,-30.5,-3.0,53.34102249145508
1576515143.0968242,-35.5,-2.0,53.25674057006836
1576515143.109817,-42.5,-1.0,53.2733039855957
1576515143.122811,-42.5,-1.0,53.2733039855957
1576515143.133804,-52.5,0.0,52.9647102355957
1576515143.1398013,-58.5,1.0,52.53818130493164
1576515143.1537938,-58.5,1.0,52.53818130493164
1576515143.1627889,-62.5,1.0,52.47883987426758
1576515143.1717875,-64.5,2.0,52.25220489501953
1576515143.1837778,-64.5,2.0,52.04335021972656
1576515143.1927726,-63.5,3.0,52.08656692504883
1576515143.2027676,-59.5,5.0,52.06016159057617
1576515143.2167604,-59.5,5.0,52.06016159057617
1576515143.2247555,-53.5,7.0,51.90867233276367
1576515143.2337596,-43.5,10.0,51.90781021118164
1576515143.2427459,-43.5,10.0,51.90781021118164
1576515143.2517412,-31.5,12.0,51.92396545410156
1576515143.2647343,-31.5,12.0,51.92396545410156
1576515143.2717319,-18.5,14.0,51.90884780883789
1576515143.281725,-8.5,16.0,51.913631439208984
1576515143.2897205,-4.5,17.0,51.91068649291992
1576515143.2987163,9.5,20.0,51.90598678588867
1576515143.3107092,9.5,20.0,51.90598678588867
