framenumber,X Coord,Y Coord,Radius
1.0,191.0,124.0,141.93862915039062
2.0,171.0,219.0,137.61187744140625
3.0,171.0,219.0,137.61187744140625
4.0,171.0,219.0,137.61187744140625
5.0,169.0,249.0,115.70320892333984
6.0,169.0,249.0,115.70320892333984
7.0,169.0,249.0,115.70320892333984
8.0,169.0,249.0,115.70320892333984
9.0,169.0,249.0,115.70320892333984
10.0,169.0,249.0,115.70320892333984
11.0,169.0,249.0,115.70320892333984
12.0,193.0,292.0,120.28133392333984
13.0,193.0,292.0,120.28133392333984
14.0,193.0,292.0,120.28133392333984
15.0,193.0,292.0,120.28133392333984
16.0,206.0,308.0,116.54730224609375
17.0,206.0,308.0,116.54730224609375
18.0,206.0,308.0,116.54730224609375
19.0,206.0,308.0,116.54730224609375
20.0,206.0,308.0,116.54730224609375
21.0,206.0,308.0,116.54730224609375
22.0,206.0,308.0,116.54730224609375
23.0,240.0,319.0,110.41577911376953
24.0,240.0,319.0,110.41577911376953
25.0,240.0,319.0,110.41577911376953
26.0,240.0,319.0,110.41577911376953
27.0,264.0,325.0,100.2265396118164
28.0,264.0,325.0,100.2265396118164
29.0,264.0,325.0,100.2265396118164
30.0,264.0,325.0,100.2265396118164
31.0,264.0,325.0,100.2265396118164
32.0,264.0,325.0,100.2265396118164
33.0,264.0,325.0,100.2265396118164
34.0,290.0,346.0,108.79638671875
35.0,290.0,346.0,108.79638671875
36.0,290.0,346.0,108.79638671875
37.0,290.0,346.0,108.79638671875
38.0,287.0,352.0,102.17134857177734
39.0,287.0,352.0,102.17134857177734
40.0,287.0,352.0,102.17134857177734
41.0,287.0,352.0,102.17134857177734
42.0,287.0,352.0,102.17134857177734
43.0,287.0,352.0,102.17134857177734
44.0,287.0,352.0,102.17134857177734
45.0,304.0,362.0,107.44694519042969
46.0,304.0,362.0,107.44694519042969
47.0,304.0,362.0,107.44694519042969
48.0,304.0,362.0,107.44694519042969
49.0,292.0,373.0,103.91385650634766
50.0,292.0,373.0,103.91385650634766
51.0,292.0,373.0,103.91385650634766
52.0,292.0,373.0,103.91385650634766
53.0,292.0,373.0,103.91385650634766
54.0,292.0,373.0,103.91385650634766
55.0,292.0,373.0,103.91385650634766
56.0,274.0,370.0,102.18030548095703
57.0,274.0,370.0,102.18030548095703
58.0,274.0,370.0,102.18030548095703
59.0,274.0,370.0,102.18030548095703
60.0,270.0,363.0,99.8558349609375
61.0,270.0,363.0,99.8558349609375
62.0,270.0,363.0,99.8558349609375
63.0,270.0,363.0,99.8558349609375
64.0,270.0,363.0,99.8558349609375
65.0,270.0,363.0,99.8558349609375
66.0,270.0,363.0,99.8558349609375
67.0,264.0,368.0,101.72195434570312
68.0,264.0,368.0,101.72195434570312
69.0,264.0,368.0,101.72195434570312
70.0,264.0,368.0,101.72195434570312
71.0,257.0,363.0,97.5280532836914
72.0,257.0,363.0,97.5280532836914
73.0,257.0,363.0,97.5280532836914
74.0,257.0,363.0,97.5280532836914
75.0,257.0,363.0,97.5280532836914
76.0,257.0,363.0,97.5280532836914
77.0,252.0,357.0,101.56956481933594
78.0,252.0,357.0,101.56956481933594
79.0,252.0,357.0,101.56956481933594
80.0,252.0,357.0,101.56956481933594
81.0,252.0,357.0,101.56956481933594
82.0,251.0,362.0,99.16914367675781
83.0,251.0,362.0,99.16914367675781
84.0,251.0,362.0,99.16914367675781
85.0,251.0,362.0,99.16914367675781
86.0,251.0,362.0,99.16914367675781
87.0,251.0,362.0,99.16914367675781
88.0,251.0,362.0,99.16914367675781
89.0,252.0,363.0,96.10133361816406
90.0,252.0,363.0,96.10133361816406
91.0,252.0,363.0,96.10133361816406
92.0,252.0,363.0,96.10133361816406
93.0,238.0,357.0,85.40435028076172
94.0,238.0,357.0,85.40435028076172
95.0,238.0,357.0,85.40435028076172
96.0,238.0,357.0,85.40435028076172
97.0,238.0,357.0,85.40435028076172
98.0,238.0,357.0,85.40435028076172
99.0,238.0,357.0,85.40435028076172
100.0,239.0,359.0,87.139404296875
101.0,239.0,359.0,87.139404296875
102.0,239.0,359.0,87.139404296875
103.0,239.0,359.0,87.139404296875
104.0,242.0,359.0,93.82105255126953
105.0,242.0,359.0,93.82105255126953
106.0,242.0,359.0,93.82105255126953
107.0,242.0,359.0,93.82105255126953
108.0,242.0,359.0,93.82105255126953
109.0,242.0,359.0,93.82105255126953
110.0,256.0,362.0,98.60311126708984
111.0,256.0,362.0,98.60311126708984
112.0,256.0,362.0,98.60311126708984
113.0,256.0,362.0,98.60311126708984
114.0,256.0,362.0,98.60311126708984
115.0,255.0,362.0,96.78285217285156
116.0,255.0,362.0,96.78285217285156
117.0,255.0,362.0,96.78285217285156
118.0,255.0,362.0,96.78285217285156
119.0,255.0,362.0,96.78285217285156
120.0,255.0,362.0,96.78285217285156
121.0,240.0,357.0,83.47643280029297
122.0,240.0,357.0,83.47643280029297
123.0,240.0,357.0,83.47643280029297
124.0,240.0,357.0,83.47643280029297
125.0,263.0,358.0,94.08123779296875
126.0,263.0,358.0,94.08123779296875
127.0,263.0,358.0,94.08123779296875
128.0,263.0,358.0,94.08123779296875
129.0,263.0,358.0,94.08123779296875
130.0,263.0,358.0,94.08123779296875
131.0,270.0,354.0,93.0496826171875
132.0,270.0,354.0,93.0496826171875
133.0,270.0,354.0,93.0496826171875
134.0,270.0,354.0,93.0496826171875
135.0,277.0,355.0,85.41387176513672
136.0,277.0,355.0,85.41387176513672
137.0,277.0,355.0,85.41387176513672
138.0,277.0,355.0,85.41387176513672
139.0,277.0,355.0,85.41387176513672
140.0,277.0,355.0,85.41387176513672
141.0,277.0,355.0,85.41387176513672
142.0,304.0,363.0,94.87078857421875
143.0,304.0,363.0,94.87078857421875
144.0,304.0,363.0,94.87078857421875
145.0,304.0,363.0,94.87078857421875
146.0,323.0,358.0,93.20918273925781
147.0,323.0,358.0,93.20918273925781
148.0,323.0,358.0,93.20918273925781
149.0,323.0,358.0,93.20918273925781
150.0,323.0,358.0,93.20918273925781
151.0,323.0,358.0,93.20918273925781
152.0,323.0,358.0,93.20918273925781
153.0,323.0,358.0,93.20918273925781
154.0,346.0,355.0,90.62127685546875
155.0,346.0,355.0,90.62127685546875
156.0,346.0,355.0,90.62127685546875
157.0,346.0,355.0,90.62127685546875
158.0,367.0,349.0,90.76753234863281
159.0,367.0,349.0,90.76753234863281
160.0,367.0,349.0,90.76753234863281
161.0,367.0,349.0,90.76753234863281
162.0,367.0,349.0,90.76753234863281
163.0,367.0,349.0,90.76753234863281
164.0,367.0,349.0,90.76753234863281
165.0,388.0,341.0,91.42926025390625
166.0,388.0,341.0,91.42926025390625
167.0,388.0,341.0,91.42926025390625
168.0,388.0,341.0,91.42926025390625
169.0,404.0,327.0,89.97618865966797
170.0,404.0,327.0,89.97618865966797
171.0,404.0,327.0,89.97618865966797
