framenumber,X Coord,Y Coord,Diameter
1.0,155.0,172.0,10.688879013061523
2.0,154.0,172.0,11.14767837524414
3.0,152.0,172.0,10.79361629486084
4.0,154.0,172.0,10.688879013061523
5.0,153.0,172.0,10.440406799316406
6.0,153.0,172.0,11.068072319030762
7.0,154.0,172.0,10.30786418914795
8.0,153.0,172.0,11.280613899230957
9.0,153.0,171.0,10.552018165588379
10.0,153.0,171.0,10.552018165588379
11.0,154.0,173.0,10.920265197753906
12.0,153.0,171.0,10.198139190673828
13.0,154.0,172.0,12.010512351989746
14.0,152.0,171.0,10.111974716186523
15.0,153.0,171.0,11.277121543884277
16.0,153.0,171.0,11.277121543884277
17.0,156.0,173.0,9.34087085723877
18.0,154.0,171.0,10.688879013061523
19.0,155.0,172.0,10.818513870239258
20.0,155.0,171.0,10.920265197753906
21.0,155.0,171.0,10.920265197753906
22.0,158.0,172.0,10.203117370605469
23.0,156.0,172.0,10.688879013061523
24.0,156.0,172.0,10.688879013061523
25.0,158.0,172.0,10.594910621643066
26.0,157.0,172.0,11.0910062789917
27.0,157.0,172.0,10.79361629486084
28.0,157.0,172.0,10.79361629486084
29.0,158.0,172.0,10.79361629486084
30.0,158.0,172.0,10.30786418914795
31.0,158.0,172.0,10.52391529083252
32.0,159.0,172.0,10.700998306274414
33.0,159.0,172.0,10.700998306274414
34.0,158.0,172.0,10.688879013061523
35.0,158.0,172.0,10.618722915649414
36.0,158.0,172.0,10.606701850891113
37.0,157.0,172.0,10.707357406616211
38.0,159.0,172.0,10.65470027923584
39.0,156.0,172.0,10.79361629486084
40.0,156.0,172.0,10.79361629486084
41.0,159.0,172.0,10.30786418914795
42.0,157.0,172.0,10.688879013061523
43.0,156.0,172.0,10.688879013061523
44.0,158.0,172.0,11.056864738464355
45.0,155.0,172.0,10.688879013061523
46.0,155.0,172.0,10.688879013061523
47.0,157.0,172.0,10.606701850891113
48.0,156.0,172.0,10.12432861328125
49.0,156.0,172.0,10.119166374206543
50.0,156.0,172.0,10.119166374206543
51.0,158.0,172.0,10.700984001159668
52.0,156.0,172.0,10.79361629486084
53.0,159.0,172.0,10.700998306274414
54.0,157.0,172.0,10.198139190673828
55.0,157.0,172.0,10.198139190673828
56.0,157.0,172.0,11.10190200805664
57.0,158.0,172.0,11.04546070098877
58.0,157.0,172.0,10.79361629486084
59.0,158.0,172.0,10.511998176574707
60.0,158.0,172.0,10.79361629486084
61.0,156.0,172.0,10.618722915649414
62.0,158.0,172.0,10.79361629486084
63.0,156.0,172.0,10.111974716186523
64.0,157.0,172.0,9.826193809509277
65.0,157.0,172.0,9.826193809509277
66.0,156.0,172.0,10.198139190673828
67.0,157.0,172.0,9.486932754516602
68.0,157.0,172.0,10.30786418914795
69.0,155.0,172.0,10.688879013061523
70.0,157.0,172.0,10.310929298400879
71.0,156.0,172.0,8.860122680664062
72.0,156.0,173.0,9.617792129516602
73.0,155.0,172.0,9.300731658935547
74.0,155.0,172.0,9.300731658935547
75.0,155.0,172.0,9.962529182434082
76.0,157.0,173.0,11.147686958312988
77.0,154.0,172.0,11.180439949035645
78.0,158.0,172.0,9.962529182434082
79.0,155.0,173.0,11.554408073425293
80.0,155.0,173.0,11.554408073425293
81.0,157.0,172.0,10.688879013061523
82.0,157.0,173.0,10.30786418914795
83.0,156.0,172.0,10.594910621643066
84.0,158.0,173.0,11.768702507019043
85.0,158.0,173.0,11.768702507019043
86.0,155.0,172.0,10.6083402633667
87.0,157.0,172.0,11.2233247756958
88.0,155.0,173.0,12.257750511169434
89.0,157.0,174.0,10.79361629486084
90.0,157.0,174.0,10.79361629486084
91.0,159.0,172.0,9.823541641235352
92.0,155.0,171.0,10.920265197753906
93.0,158.0,172.0,11.733211517333984
94.0,156.0,173.0,12.020915031433105
95.0,156.0,173.0,12.020915031433105
96.0,158.0,173.0,11.672718048095703
97.0,158.0,172.0,10.124608993530273
98.0,158.0,172.0,10.795289993286133
99.0,156.0,173.0,11.633563995361328
100.0,158.0,173.0,11.810633659362793
101.0,158.0,173.0,11.810633659362793
102.0,156.0,172.0,11.774447441101074
103.0,158.0,172.0,11.095447540283203
104.0,156.0,172.0,10.198139190673828
105.0,155.0,173.0,10.30786418914795
106.0,155.0,173.0,10.30786418914795
107.0,155.0,173.0,11.413622856140137
108.0,156.0,174.0,13.038504600524902
109.0,157.0,173.0,12.188464164733887
110.0,156.0,173.0,11.180439949035645
111.0,156.0,172.0,10.198139190673828
112.0,156.0,172.0,10.198139190673828
113.0,156.0,172.0,11.672718048095703
114.0,155.0,173.0,11.672718048095703
115.0,157.0,172.0,10.310654640197754
116.0,155.0,173.0,11.779827117919922
117.0,155.0,173.0,11.779827117919922
118.0,155.0,172.0,10.618722915649414
119.0,155.0,173.0,10.79361629486084
120.0,155.0,173.0,10.79361629486084
121.0,155.0,172.0,10.79361629486084
122.0,154.0,173.0,11.113359451293945
123.0,153.0,172.0,11.180439949035645
124.0,153.0,172.0,11.180439949035645
125.0,155.0,174.0,11.672718048095703
126.0,155.0,172.0,10.30786418914795
127.0,154.0,173.0,11.707207679748535
128.0,155.0,174.0,12.165996551513672
129.0,154.0,173.0,11.695755958557129
130.0,154.0,173.0,11.695755958557129
131.0,154.0,173.0,10.356185913085938
132.0,155.0,172.0,11.04546070098877
133.0,156.0,173.0,11.672718048095703
134.0,155.0,173.0,12.855060577392578
135.0,155.0,173.0,12.855060577392578
136.0,158.0,174.0,10.547611236572266
137.0,156.0,172.0,10.79361629486084
138.0,156.0,173.0,11.180439949035645
139.0,157.0,172.0,11.102869033813477
140.0,158.0,173.0,10.547611236572266
141.0,158.0,172.0,10.440406799316406
142.0,158.0,173.0,12.093486785888672
143.0,156.0,172.0,10.606701850891113
144.0,156.0,172.0,10.606701850891113
145.0,158.0,172.0,11.095447540283203
146.0,155.0,173.0,12.258780479431152
147.0,157.0,174.0,11.10190200805664
148.0,157.0,172.0,10.12432861328125
149.0,157.0,172.0,10.12432861328125
150.0,154.0,172.0,11.401854515075684
151.0,156.0,173.0,12.257750511169434
152.0,153.0,173.0,11.597513198852539
153.0,153.0,173.0,10.606701850891113
154.0,153.0,173.0,10.606701850891113
155.0,153.0,172.0,10.174604415893555
156.0,153.0,172.0,10.24899959564209
157.0,154.0,173.0,11.134697914123535
158.0,154.0,173.0,12.165996551513672
159.0,154.0,173.0,12.165996551513672
160.0,154.0,173.0,11.597513198852539
161.0,155.0,172.0,10.440406799316406
162.0,155.0,174.0,10.690062522888184
163.0,155.0,174.0,10.690062522888184
164.0,153.0,173.0,11.773000717163086
165.0,153.0,172.0,10.606701850891113
166.0,153.0,173.0,11.768702507019043
167.0,154.0,173.0,12.243124961853027
168.0,154.0,173.0,12.243124961853027
169.0,152.0,173.0,11.60517406463623
170.0,153.0,172.0,11.680054664611816
171.0,152.0,172.0,11.280613899230957
172.0,152.0,172.0,11.280613899230957
173.0,153.0,172.0,11.280613899230957
174.0,154.0,172.0,11.307236671447754
175.0,154.0,173.0,12.093486785888672
176.0,154.0,173.0,12.093486785888672
177.0,156.0,173.0,12.257750511169434
178.0,155.0,173.0,10.79361629486084
179.0,155.0,173.0,10.79361629486084
180.0,157.0,171.0,11.10190200805664
181.0,156.0,172.0,12.257750511169434
182.0,157.0,173.0,11.180439949035645
183.0,158.0,172.0,10.30786418914795
184.0,157.0,172.0,12.083438873291016
185.0,157.0,172.0,12.083438873291016
186.0,156.0,172.0,10.688879013061523
187.0,156.0,172.0,12.041694641113281
