Time,X Coord,Y Coord,Radius,Framenumber,FPS
1578662112.8763072,4.5,4.0,43.48860168457031,2669,64.13325183676648
1578662112.889298,2.5,6.0,39.55388259887695,2669,64.13325183676648
1578662112.9032826,2.5,4.0,39.62332534790039,2669,64.13325183676648
1578662112.9192734,2.5,4.0,39.62332534790039,2669,64.13325183676648
1578662112.9352643,2.5,4.0,41.436798095703125,2669,64.13325183676648
1578662112.9502559,3.5,5.0,41.80022048950195,2669,64.13325183676648
1578662112.9660747,3.5,4.0,42.7376708984375,2669,64.13325183676648
1578662112.984064,4.5,5.0,42.68791961669922,2669,64.13325183676648
1578662112.9980574,3.5,4.0,42.14567947387695,2669,64.13325183676648
1578662113.0140471,3.5,2.0,43.98305130004883,2669,64.13325183676648
1578662113.032037,2.5,6.0,43.151214599609375,2669,64.13325183676648
1578662113.0490277,1.5,2.0,40.577186584472656,2669,64.13325183676648
1578662113.0650184,1.5,3.0,39.818485260009766,2669,64.13325183676648
1578662113.0800097,1.5,4.0,41.194759368896484,2669,64.13325183676648
1578662113.0960016,1.5,3.0,39.57913589477539,2669,64.13325183676648
1578662113.111992,1.5,3.0,39.57913589477539,2669,64.13325183676648
1578662113.1279836,0.5,2.0,39.7556037902832,2669,64.13325183676648
1578662113.1439734,1.5,2.0,39.88117218017578,2669,64.13325183676648
1578662113.1589653,1.5,2.0,39.88117218017578,2669,64.13325183676648
1578662113.1779547,1.5,2.0,41.36735534667969,2669,64.13325183676648
1578662113.1909492,1.5,3.0,41.862972259521484,2669,64.13325183676648
1578662113.2059488,1.5,3.0,41.862972259521484,2669,64.13325183676648
1578662113.2229292,0.5,3.0,40.749332427978516,2669,64.13325183676648
1578662113.2409198,1.5,4.0,41.379669189453125,2669,64.13325183676648
1578662113.2549112,0.5,5.0,40.078147888183594,2669,64.13325183676648
1578662113.2739003,0.5,5.0,40.078147888183594,2669,64.13325183676648
1578662113.287893,0.5,5.0,39.75877380371094,2669,64.13325183676648
1578662113.3038836,1.5,7.0,42.19014358520508,2669,64.13325183676648
1578662113.3198745,1.5,7.0,42.19014358520508,2669,64.13325183676648
1578662113.336865,3.5,5.0,42.60008239746094,2669,64.13325183676648
1578662113.3488593,2.5,6.0,42.19014358520508,2669,64.13325183676648
1578662113.3688471,2.5,6.0,42.19014358520508,2669,64.13325183676648
1578662113.383838,1.5,5.0,42.55007553100586,2669,64.13325183676648
1578662113.4028287,1.5,4.0,40.749332427978516,2669,64.13325183676648
1578662113.4178414,0.5,4.0,39.95319747924805,2669,64.13325183676648
1578662113.4328249,0.5,5.0,39.64241027832031,2669,64.13325183676648
1578662113.4438045,0.5,3.0,40.749332427978516,2669,64.13325183676648
1578662113.4587958,0.5,3.0,40.749332427978516,2669,64.13325183676648
1578662113.4767933,1.5,2.0,41.51214599609375,2669,64.13325183676648
1578662113.4927778,2.5,5.0,43.35041809082031,2669,64.13325183676648
1578662113.5087671,2.5,3.0,44.181541442871094,2669,64.13325183676648
1578662113.5287564,2.5,3.0,41.74336242675781,2669,64.13325183676648
1578662113.5407515,0.5,4.0,39.70211410522461,2669,64.13325183676648
1578662113.5557408,0.5,4.0,39.70211410522461,2669,64.13325183676648
1578662113.5727308,0.5,4.0,41.51214599609375,2669,64.13325183676648
1578662113.5887234,1.5,0.0,43.649269104003906,2669,64.13325183676648
1578662113.6057153,1.5,1.0,41.74336242675781,2669,64.13325183676648
1578662113.620704,1.5,4.0,42.20209503173828,2669,64.13325183676648
1578662113.634697,0.5,3.0,41.67461395263672,2669,64.13325183676648
1578662113.649688,0.5,2.0,39.88117218017578,2669,64.13325183676648
1578662113.6626806,1.5,2.0,42.7376708984375,2669,64.13325183676648
1578662113.672675,2.5,4.0,42.148677825927734,2669,64.13325183676648
1578662113.686667,2.5,6.0,42.240482330322266,2669,64.13325183676648
1578662113.7016606,2.5,6.0,42.240482330322266,2669,64.13325183676648
1578662113.7186487,1.5,5.0,40.69715118408203,2669,64.13325183676648
1578662113.7336426,1.5,5.0,40.65105056762695,2669,64.13325183676648
1578662113.7486315,2.5,3.0,43.78651428222656,2669,64.13325183676648
1578662113.7676225,2.5,4.0,42.240482330322266,2669,64.13325183676648
1578662113.7816138,2.5,4.0,43.23492431640625,2669,64.13325183676648
1578662113.7956052,2.5,4.0,43.23492431640625,2669,64.13325183676648
1578662113.8135982,1.5,4.0,42.60585021972656,2669,64.13325183676648
1578662113.8315847,0.5,3.0,39.95319747924805,2669,64.13325183676648
1578662113.8465765,1.5,2.0,43.35041809082031,2669,64.13325183676648
1578662113.8615677,2.5,3.0,42.19014358520508,2669,64.13325183676648
1578662113.8775587,1.5,3.0,39.88117218017578,2669,64.13325183676648
1578662113.89555,2.5,2.0,42.79320526123047,2669,64.13325183676648
1578662113.9095423,2.5,2.0,42.19014358520508,2669,64.13325183676648
1578662113.9275305,1.5,2.0,39.95319747924805,2669,64.13325183676648
1578662113.9435217,2.5,2.0,43.15679168701172,2669,64.13325183676648
1578662113.9565148,2.5,2.0,42.240482330322266,2669,64.13325183676648
1578662113.9715066,0.5,2.0,39.95319747924805,2669,64.13325183676648
1578662113.990495,1.5,2.0,43.48860168457031,2669,64.13325183676648
1578662114.0044882,1.5,3.0,42.29667282104492,2669,64.13325183676648
1578662114.023486,0.5,3.0,39.95319747924805,2669,64.13325183676648
1578662114.0394673,2.5,5.0,42.240482330322266,2669,64.13325183676648
1578662114.0584567,1.5,4.0,39.81848907470703,2669,64.13325183676648
1578662114.0724487,3.5,4.0,42.57651901245117,2669,64.13325183676648
1578662114.0884397,3.5,4.0,42.57651901245117,2669,64.13325183676648
1578662114.104431,2.5,4.0,42.42650604248047,2669,64.13325183676648
1578662114.1194258,2.5,4.0,42.42650604248047,2669,64.13325183676648
