Time,X Coord,Y Coord,Z Coord,Radius,Framenumber,FPS
1582204782.8402715,-6.790922093946744e-16,-74.78951003528783,28.197870922601528,29.34716033935547,88,14.438123208052536
1582204782.9852343,-6.790922093946744e-16,-74.78951003528783,28.197870922601528,28.77943229675293,88,14.438123208052536
1582204783.0762446,-6.337364622512262e-16,-74.70268594645438,26.805142441961493,30.413911819458008,88,14.438123208052536
1582204783.3582628,-6.337364622512262e-16,-74.70268594645438,26.805142441961493,30.830278396606445,88,14.438123208052536
1582204783.4052355,-2.168138505486687e-16,-75.19508982296048,26.559566834023542,30.413911819458008,88,14.438123208052536
1582204783.476221,-2.168138505486687e-16,-75.19508982296048,26.559566834023542,30.335721969604492,88,14.438123208052536
1582204783.5192008,-2.6216959769211697e-16,-75.19508982296048,27.952295314663576,29.920827865600586,88,14.438123208052536
1582204783.5961685,-2.6216959769211697e-16,-75.19508982296048,27.952295314663576,29.920827865600586,88,14.438123208052536
1582204783.6911283,-2.6216959769211697e-16,-75.19508982296048,27.952295314663576,30.413911819458008,88,14.438123208052536
1582204783.7331445,-6.790922093946744e-16,-74.6158618576209,28.197870922601528,30.830278396606445,88,14.438123208052536
1582204783.7971072,-6.790922093946744e-16,-74.6158618576209,28.197870922601528,31.40073585510254,88,14.438123208052536
1582204783.8471,7.471342324494569e-16,-74.70268594645438,29.59059940324157,31.325010299682617,88,14.438123208052536
1582204783.9290774,-6.790922093946744e-16,-74.6158618576209,28.197870922601528,30.335721969604492,88,14.438123208052536
1582204783.9670556,7.471342324494569e-16,-74.61586185762091,29.59059940324157,30.70026206970215,88,14.438123208052536
1582204784.0220382,7.471342324494569e-16,-74.61586185762091,29.59059940324157,31.257099151611328,88,14.438123208052536
1582204784.0789912,7.471342324494569e-16,-74.1234579811148,29.59059940324157,31.257099151611328,88,14.438123208052536
1582204784.1499503,-5.544907619077125e-17,-73.54423001577524,28.44344653053947,30.761276245117188,88,14.438123208052536
1582204784.2209094,-4.055794737468904e-16,-73.71787819344217,29.836175011179517,31.257099151611328,88,14.438123208052536
1582204784.2718825,-5.544907619077125e-17,-73.6310541046087,28.44344653053947,30.761276245117188,88,14.438123208052536
1582204784.3328447,-4.055794737468904e-16,-73.71787819344217,29.836175011179517,31.257219314575195,88,14.438123208052536
1582204784.3798175,-4.055794737468904e-16,-73.71787819344217,29.836175011179517,31.257099151611328,88,14.438123208052536
1582204784.4357853,-4.055794737468904e-16,-73.71787819344217,29.836175011179517,31.257099151611328,88,14.438123208052536
1582204784.505745,-4.055794737468904e-16,-73.71787819344217,29.836175011179517,31.257099151611328,88,14.438123208052536
1582204784.5697083,-4.055794737468904e-16,-73.71787819344217,29.836175011179517,30.761276245117188,88,14.438123208052536
1582204784.699633,-5.544907619077125e-17,-73.71787819344217,28.44344653053947,31.325010299682617,88,14.438123208052536
1582204784.7556007,-5.544907619077125e-17,-73.71787819344217,28.44344653053947,31.76675796508789,88,14.438123208052536
1582204784.792593,-5.544907619077125e-17,-73.22547431693607,28.44344653053947,32.24913024902344,88,14.438123208052536
1582204784.8565428,-5.544907619077125e-17,-73.71787819344217,28.44344653053947,32.19093704223633,88,14.438123208052536
1582204784.932499,-5.544907619077125e-17,-73.22547431693607,28.44344653053947,32.19093704223633,88,14.438123208052536
1582204785.0034578,-5.544907619077125e-17,-73.22547431693607,28.44344653053947,31.272891998291016,88,14.438123208052536
1582204785.091407,-5.544907619077125e-17,-73.71787819344217,28.44344653053947,30.761756896972656,88,14.438123208052536
1582204785.1923487,-5.544907619077125e-17,-73.22547431693607,28.44344653053947,31.25815200805664,88,14.438123208052536
1582204785.2373233,-4.055794737468904e-16,-73.31229840576952,29.836175011179517,31.257219314575195,88,14.438123208052536
1582204785.2832968,-4.055794737468904e-16,-73.31229840576952,29.836175011179517,31.257099151611328,88,14.438123208052536
1582204785.3572538,-4.055794737468904e-16,-73.80470228227563,29.836175011179517,30.14972686767578,88,14.438123208052536
1582204785.4002464,-4.055794737468904e-16,-73.80470228227563,29.836175011179517,29.841346740722656,88,14.438123208052536
1582204785.511165,-4.055794737468904e-16,-73.80470228227563,29.836175011179517,29.274662017822266,88,14.438123208052536
1582204785.5641344,-4.055794737468904e-16,-73.80470228227563,29.836175011179517,29.274662017822266,88,14.438123208052536
1582204785.6181033,-4.055794737468904e-16,-73.80470228227563,29.836175011179517,31.7530517578125,88,14.438123208052536
1582204785.7260585,-4.055794737468904e-16,-73.89152637110911,29.836175011179517,30.761276245117188,88,14.438123208052536
1582204785.8309972,-5.544907619077125e-17,-73.80470228227563,28.44344653053947,28.85317611694336,88,14.438123208052536
1582204785.8809776,-5.544907619077125e-17,-73.80470228227563,28.44344653053947,29.34716033935547,88,14.438123208052536
1582204785.9199457,-5.544907619077125e-17,-73.80470228227563,28.44344653053947,31.325010299682617,88,14.438123208052536
1582204785.9799113,-5.544907619077125e-17,-73.80470228227563,28.44344653053947,32.333091735839844,88,14.438123208052536
1582204786.0338802,-5.544907619077125e-17,-73.8915263711091,28.44344653053947,28.232101440429688,88,14.438123208052536
