Time,Z-Coordinate,PID Output
1580716502.7768292,151.0,nan
1580716502.7898211,151.0,nan
1580716502.7998157,151.0,nan
1580716502.8078113,151.0,nan
1580716502.818805,151.0,nan
1580716502.8287992,151.0,nan
1580716502.840793,151.0,nan
1580716502.8497906,151.0,nan
1580716502.8577828,151.0,nan
1580716502.8667777,151.0,nan
1580716502.8747735,151.0,nan
1580716502.8867662,151.0,nan
1580716502.892763,151.0,nan
1580716502.9027576,151.0,nan
1580716502.9107525,151.0,nan
1580716502.9227457,152.0,nan
1580716502.9307418,152.0,nan
1580716502.9377372,151.0,nan
1580716502.9477313,151.0,nan
1580716502.956726,152.0,nan
1580716502.9667206,152.0,nan
1580716502.976715,152.0,nan
1580716502.9847102,151.0,nan
1580716502.9957037,151.0,nan
1580716503.0066974,152.0,nan
1580716503.0176914,152.0,nan
1580716503.0276859,152.0,nan
1580716503.0346816,151.0,nan
1580716503.0446758,151.0,nan
1580716503.0556703,152.0,nan
1580716503.063665,151.0,nan
1580716503.0716608,151.0,nan
1580716503.080655,152.0,nan
1580716503.0886655,152.0,nan
1580716503.0966458,151.0,nan
1580716503.1036422,151.0,nan
1580716503.1146357,151.0,nan
1580716503.1236305,151.0,nan
1580716503.1326268,151.0,nan
1580716503.1436193,151.0,nan
1580716503.1506162,151.0,nan
1580716503.1596098,151.0,nan
1580716503.1676052,152.0,nan
1580716503.1766007,151.0,nan
1580716503.186595,151.0,nan
1580716503.1935918,152.0,nan
1580716503.202586,152.0,nan
1580716503.2095816,152.0,nan
1580716503.2175772,152.0,nan
1580716503.2255726,152.0,nan
1580716503.2345676,152.0,nan
1580716503.2415633,152.0,nan
1580716503.250558,152.0,nan
1580716503.2575655,152.0,nan
1580716503.2665496,152.0,nan
1580716503.2735488,152.0,nan
1580716503.28354,152.0,nan
1580716503.2895381,152.0,nan
1580716503.2985313,152.0,nan
1580716503.305528,152.0,nan
1580716503.3155212,152.0,nan
1580716503.3225172,152.0,nan
1580716503.3325114,152.0,nan
1580716503.3385105,152.0,nan
1580716503.3485062,152.0,nan
1580716503.355498,152.0,nan
1580716503.3644931,152.0,nan
1580716503.3714893,152.0,nan
1580716503.3814833,152.0,nan
1580716503.3874822,152.0,nan
1580716503.3974764,152.0,nan
1580716503.4044724,152.0,nan
1580716503.4144669,152.0,nan
1580716503.4224598,152.0,nan
1580716503.431457,151.0,nan
1580716503.4394507,151.0,nan
1580716503.448445,151.0,nan
1580716503.4554412,151.0,nan
1580716503.4634364,151.0,nan
1580716503.471432,151.0,nan
1580716503.4804304,151.0,nan
1580716503.489426,151.0,nan
1580716503.4974172,150.0,nan
1580716503.5044131,150.0,nan
1580716503.511409,150.0,nan
1580716503.5204046,150.0,nan
1580716503.5284016,150.0,nan
1580716503.5363975,150.0,nan
1580716503.5443904,151.0,nan
1580716503.552386,151.0,nan
1580716503.5603836,150.0,nan
1580716503.5683782,150.0,nan
1580716503.5773716,150.0,nan
1580716503.586367,150.0,nan
1580716503.5943618,150.0,nan
1580716503.6023574,150.0,nan
1580716503.6093554,151.0,nan
1580716503.617349,151.0,nan
1580716503.6243467,151.0,nan
1580716503.6313405,151.0,nan
1580716503.6393375,150.0,nan
1580716503.6473315,150.0,nan
1580716503.6563258,151.0,nan
1580716503.665321,151.0,nan
1580716503.6733172,150.0,nan
1580716503.681312,150.0,nan
1580716503.6883104,150.0,nan
1580716503.695304,150.0,nan
1580716503.7042992,150.0,nan
1580716503.7102954,150.0,nan
1580716503.7192929,150.0,nan
1580716503.7282858,150.0,nan
1580716503.7362828,150.0,nan
1580716503.743277,150.0,nan
1580716503.7532713,150.0,nan
1580716503.7602673,150.0,nan
1580716503.7682624,151.0,nan
1580716503.7752588,151.0,nan
1580716503.7842555,150.0,nan
1580716503.7922492,150.0,nan
1580716503.8002462,151.0,nan
1580716503.8082397,151.0,nan
1580716503.8152375,151.0,nan
1580716503.8232312,151.0,nan
1580716503.8332267,150.0,nan
1580716503.8432226,151.0,nan
1580716503.8502162,151.0,nan
1580716503.8592107,151.0,nan
1580716503.8672059,152.0,nan
1580716503.8752015,152.0,nan
1580716503.8821976,151.0,nan
1580716503.891193,151.0,nan
1580716503.8981888,152.0,nan
1580716503.907183,152.0,nan
1580716503.914179,151.0,nan
1580716503.9231749,151.0,nan
1580716503.9291704,151.0,nan
1580716503.9381654,151.0,nan
1580716503.9451616,151.0,nan
1580716503.9541564,151.0,nan
1580716503.9611526,150.0,nan
1580716503.970149,150.0,nan
1580716503.9781427,150.0,nan
1580716503.9861386,150.0,nan
1580716503.9931338,150.0,nan
1580716504.0021293,150.0,nan
1580716504.0091248,150.0,nan
1580716504.016122,150.0,nan
1580716504.025116,150.0,nan
1580716504.0321121,150.0,nan
1580716504.0401108,149.0,nan
1580716504.0491023,149.0,nan
1580716504.0561001,149.0,nan
1580716504.065093,149.0,nan
1580716504.073089,150.0,nan
1580716504.0800846,150.0,nan
1580716504.0870824,149.0,nan
1580716504.095076,149.0,nan
1580716504.1040707,149.0,nan
1580716504.1120663,149.0,nan
1580716504.1200635,149.0,nan
1580716504.128057,149.0,nan
1580716504.135055,148.0,nan
1580716504.1430485,148.0,nan
1580716504.1510468,149.0,nan
1580716504.1590393,149.0,nan
1580716504.1680348,148.0,nan
1580716504.1740305,148.0,nan
1580716504.1830254,148.0,nan
1580716504.1910226,148.0,nan
1580716504.2010157,148.0,nan
1580716504.2090106,148.0,nan
