Time,X Coord,Y Coord,Radius
1574420145.5994256,-27.0,8.0,19.725250244140625
1574420145.6384017,-27.0,8.0,20.931838989257812
1574420145.648396,-28.0,8.0,20.731714248657227
1574420145.6563916,-28.0,8.0,20.731714248657227
1574420145.665388,-28.0,8.0,20.731714248657227
1574420145.674382,-27.0,10.0,20.14418601989746
1574420145.6833775,-27.0,10.0,20.14418601989746
1574420145.691373,-27.0,10.0,20.14418601989746
1574420145.7003682,-28.0,11.0,20.162721633911133
1574420145.7093623,-28.0,11.0,20.162721633911133
1574420145.7183578,-28.0,11.0,20.162721633911133
1574420145.7263525,-28.0,11.0,20.162721633911133
1574420145.7353485,-28.0,11.0,20.790599822998047
1574420145.7433436,-28.0,11.0,20.790599822998047
1574420145.7513387,-28.0,11.0,20.790599822998047
1574420145.7593336,-28.0,11.0,20.790599822998047
1574420145.767329,-28.0,10.0,19.293880462646484
1574420145.7753243,-28.0,10.0,19.293880462646484
1574420145.7833211,-28.0,10.0,19.293880462646484
1574420145.7923157,-28.0,10.0,19.293880462646484
1574420145.800311,-28.0,12.0,22.171070098876953
1574420145.809306,-28.0,12.0,22.171070098876953
1574420145.817301,-28.0,12.0,22.171070098876953
1574420145.8252962,-28.0,12.0,19.54391860961914
1574420145.834293,-28.0,12.0,19.54391860961914
1574420145.8412871,-28.0,12.0,19.54391860961914
1574420145.849283,-28.0,12.0,19.54391860961914
1574420145.857279,-28.0,12.0,21.783119201660156
1574420145.8652742,-28.0,12.0,21.783119201660156
1574420145.8732693,-28.0,12.0,21.783119201660156
1574420145.8812654,-28.0,12.0,21.783119201660156
1574420145.8902602,-28.0,14.0,19.19466781616211
1574420145.8972561,-28.0,14.0,19.19466781616211
1574420145.9062512,-28.0,14.0,19.19466781616211
1574420145.9142473,-28.0,14.0,19.19466781616211
1574420145.9212427,-27.0,14.0,21.800329208374023
1574420145.9362345,-27.0,14.0,21.800329208374023
1574420145.9442298,-27.0,14.0,21.800329208374023
1574420145.952225,-27.0,14.0,21.800329208374023
1574420145.9602206,-27.0,14.0,21.800329208374023
1574420145.9692156,-27.0,14.0,21.800329208374023
1574420145.9772177,-28.0,13.0,21.633407592773438
1574420145.9842067,-28.0,13.0,21.633407592773438
1574420145.992202,-28.0,13.0,21.633407592773438
1574420146.0011983,-28.0,13.0,21.633407592773438
1574420146.0091927,-28.0,13.0,19.707395553588867
1574420146.0171888,-28.0,13.0,19.707395553588867
1574420146.0261848,-28.0,13.0,19.707395553588867
1574420146.03518,-27.0,12.0,22.393184661865234
1574420146.042174,-27.0,12.0,22.393184661865234
1574420146.05017,-27.0,12.0,22.393184661865234
1574420146.058165,-27.0,12.0,22.393184661865234
1574420146.067162,-27.0,13.0,22.47230339050293
1574420146.0741558,-27.0,13.0,22.47230339050293
1574420146.0821528,-27.0,13.0,22.47230339050293
1574420146.0901468,-27.0,13.0,22.47230339050293
1574420146.0981424,-28.0,12.0,20.120197296142578
1574420146.1061378,-28.0,12.0,20.120197296142578
1574420146.1141338,-28.0,12.0,20.120197296142578
1574420146.1231284,-28.0,12.0,20.120197296142578
1574420146.1301272,-28.0,11.0,19.91240692138672
1574420146.1381202,-28.0,11.0,19.91240692138672
1574420146.1461153,-28.0,11.0,19.91240692138672
1574420146.154113,-28.0,11.0,19.91240692138672
1574420146.1621063,-27.0,11.0,21.731412887573242
1574420146.1701028,-27.0,11.0,21.731412887573242
1574420146.1790981,-27.0,11.0,21.731412887573242
1574420146.188092,-27.0,11.0,21.731412887573242
1574420146.198088,-28.0,11.0,18.78084945678711
1574420146.2060845,-28.0,11.0,18.78084945678711
1574420146.215079,-28.0,11.0,18.78084945678711
1574420146.2230732,-28.0,11.0,18.78084945678711
1574420146.2310708,-28.0,11.0,20.93124771118164
1574420146.240063,-28.0,11.0,20.93124771118164
1574420146.2490606,-28.0,11.0,20.93124771118164
1574420146.2570548,-28.0,11.0,20.93124771118164
1574420146.2640488,-28.0,11.0,20.676063537597656
1574420146.2730467,-28.0,11.0,20.676063537597656
1574420146.2810402,-28.0,11.0,20.676063537597656
