Time,X Coord,Y Coord,Radius
1574696938.1490922,110.0,18.0,303.7032470703125
1574696938.178075,110.0,18.0,303.6252136230469
1574696938.1910677,110.0,18.0,303.6252136230469
1574696938.2010634,109.0,18.0,303.73150634765625
1574696938.2110574,109.0,18.0,303.73150634765625
1574696938.2220502,110.0,18.0,303.6534729003906
1574696938.2310448,110.0,18.0,303.6534729003906
1574696938.2400405,110.0,18.0,303.6534729003906
1574696938.2500353,110.0,18.0,303.6534729003906
1574696938.2590303,111.0,18.0,303.73150634765625
1574696938.2690246,111.0,18.0,303.73150634765625
1574696938.2780182,111.0,18.0,303.73150634765625
1574696938.2870135,111.0,18.0,303.6534729003906
1574696938.2970078,111.0,18.0,303.6534729003906
1574696938.3070023,111.0,18.0,303.6534729003906
1574696938.3149974,110.0,18.0,303.7032470703125
1574696938.3249927,110.0,18.0,303.7032470703125
1574696938.334986,110.0,18.0,303.7032470703125
1574696938.3449805,110.0,18.0,303.7032470703125
1574696938.36397,110.0,18.0,303.6053161621094
1574696938.3739648,110.0,18.0,303.6053161621094
1574696938.3829591,110.0,18.0,303.7032470703125
1574696938.3919535,110.0,18.0,303.7032470703125
1574696938.401948,110.0,18.0,303.7032470703125
1574696938.4109435,110.0,18.0,303.7032470703125
1574696938.4209378,110.0,18.0,303.7032470703125
1574696938.4309323,110.0,18.0,303.7032470703125
1574696938.4409256,110.0,18.0,303.7032470703125
1574696938.4479225,110.0,18.0,303.7032470703125
1574696938.4589162,110.0,18.0,303.7032470703125
1574696938.4679103,110.0,18.0,303.6534729003906
1574696938.4779055,110.0,18.0,303.6534729003906
1574696938.4878988,110.0,18.0,303.6534729003906
1574696938.4968948,110.0,18.0,303.7032470703125
1574696938.5068889,110.0,18.0,303.7032470703125
1574696938.5178828,110.0,18.0,303.7032470703125
1574696938.528876,110.0,18.0,303.6534729003906
1574696938.5398705,110.0,18.0,303.6534729003906
1574696938.549864,110.0,18.0,303.6534729003906
1574696938.5598578,110.0,18.0,303.7032470703125
1574696938.568854,110.0,18.0,303.7032470703125
1574696938.579847,110.0,18.0,303.7032470703125
1574696938.5898418,110.0,18.0,303.6053161621094
1574696938.5994294,110.0,18.0,303.6053161621094
1574696938.6094236,110.0,18.0,303.6053161621094
1574696938.6194181,110.0,18.0,303.6534729003906
1574696938.6294124,110.0,18.0,303.6534729003906
1574696938.6394067,110.0,18.0,303.6534729003906
1574696938.6494017,110.0,18.0,303.6534729003906
1574696938.659395,110.0,18.0,303.5762023925781
1574696938.6683905,110.0,18.0,303.5762023925781
1574696938.675387,110.0,18.0,303.5762023925781
1574696938.6853807,110.0,18.0,303.73150634765625
1574696938.695375,110.0,18.0,303.73150634765625
1574696938.70437,110.0,18.0,303.73150634765625
1574696938.7143638,110.0,18.0,303.73150634765625
1574696938.7233586,110.0,18.0,303.73150634765625
1574696938.7323549,110.0,18.0,303.73150634765625
1574696938.7413507,110.0,18.0,303.73150634765625
1574696938.7513437,110.0,18.0,303.6825866699219
1574696938.760338,110.0,18.0,303.6825866699219
1574696938.7683332,110.0,18.0,303.6825866699219
1574696938.777328,110.0,18.0,303.6825866699219
1574696938.7873225,110.0,18.0,303.5762023925781
1574696938.796318,110.0,18.0,303.5762023925781
1574696938.8063126,110.0,18.0,303.5762023925781
1574696938.8193052,110.0,18.0,303.5762023925781
1574696938.829299,111.0,18.0,303.73150634765625
1574696938.8392932,111.0,18.0,303.73150634765625
1574696938.850287,111.0,18.0,303.73150634765625
1574696938.860281,110.0,18.0,303.6534729003906
1574696938.8702755,110.0,18.0,303.6534729003906
1574696938.8792703,110.0,18.0,303.6534729003906
1574696938.8892648,110.0,18.0,303.6534729003906
1574696938.8992593,110.0,18.0,303.7032470703125
1574696938.9082544,110.0,18.0,303.7032470703125
1574696938.919248,110.0,18.0,303.7032470703125
1574696938.9282436,110.0,18.0,303.6534729003906
1574696938.9372375,110.0,18.0,303.6534729003906
1574696938.9472325,110.0,18.0,303.6534729003906
1574696938.959225,110.0,18.0,303.6534729003906
