Time,Z-Coordinate,PID Output
1580999553.171516,nan,nan
1580999553.186507,nan,nan
1580999553.198501,nan,nan
1580999553.2064955,nan,nan
1580999553.21649,nan,nan
1580999553.2204876,nan,nan
1580999553.23348,nan,nan
1580999553.2394764,nan,nan
1580999553.2494712,nan,nan
1580999553.2594655,nan,nan
1580999553.265462,nan,nan
1580999553.2694592,nan,nan
1580999553.2844512,nan,nan
1580999553.2944448,nan,nan
1580999553.2994425,nan,nan
1580999553.311435,nan,nan
1580999553.3184307,nan,nan
1580999553.328426,nan,nan
1580999553.3364205,nan,nan
1580999553.342418,nan,nan
1580999553.3474152,nan,nan
1580999553.3584085,nan,nan
1580999553.3624058,nan,nan
1580999553.368404,nan,nan
1580999553.375398,nan,nan
1580999553.3823943,nan,nan
1580999553.39039,nan,nan
1580999553.396386,nan,nan
1580999553.4063814,nan,nan
1580999553.4093807,nan,nan
1580999553.4193728,nan,nan
1580999553.4243708,nan,nan
1580999553.4273689,nan,nan
1580999553.4383624,nan,nan
1580999553.4433599,nan,nan
1580999553.448356,nan,nan
1580999553.4583523,nan,nan
1580999553.465346,nan,nan
1580999553.4723427,nan,nan
1580999553.4793377,nan,nan
1580999553.4873345,nan,nan
1580999553.491332,nan,nan
1580999553.4993267,nan,nan
1580999553.503325,nan,nan
1580999553.508322,nan,nan
1580999553.5203164,nan,nan
1580999553.5243127,nan,nan
1580999553.5333073,nan,nan
1580999553.5383048,nan,nan
1580999553.5443003,nan,nan
1580999553.5542955,nan,nan
1580999553.5642889,nan,nan
1580999553.5682874,nan,nan
1580999553.572286,nan,nan
1580999553.5842795,nan,nan
1580999553.5902739,nan,nan
1580999553.5992692,nan,nan
1580999553.6042662,nan,nan
1580999553.6152604,nan,nan
1580999553.6192582,nan,nan
1580999553.6282525,nan,nan
1580999553.6322505,nan,nan
1580999553.6372466,nan,nan
1580999553.647241,nan,nan
1580999553.6512392,nan,nan
1580999553.6612337,nan,nan
1580999553.666233,nan,nan
1580999553.6732259,nan,nan
1580999553.6802227,nan,nan
1580999553.6862185,nan,nan
1580999553.695214,nan,nan
1580999553.6992118,nan,nan
1580999553.7112045,nan,nan
1580999553.7162013,nan,nan
1580999553.7251961,nan,nan
1580999553.731195,nan,nan
1580999553.7391908,nan,nan
1580999553.744186,nan,nan
1580999553.7511814,nan,nan
1580999553.7591772,nan,nan
1580999553.7631748,nan,nan
1580999553.7731683,nan,nan
1580999553.7781665,nan,nan
1580999553.7861612,nan,nan
1580999553.7941587,nan,nan
1580999553.8021517,nan,nan
1580999553.80715,nan,nan
1580999553.8151448,nan,nan
1580999553.8231404,nan,nan
1580999553.8271377,nan,nan
1580999553.840133,nan,nan
1580999553.8441288,-53.0,nan
1580999553.856121,-53.0,nan
1580999553.8661149,-63.0,nan
1580999553.8731115,-72.0,nan
1580999553.8771086,-72.0,nan
1580999553.889102,-72.0,nan
1580999553.8960972,-93.0,nan
1580999553.9050932,-103.0,nan
1580999553.9150863,-103.0,nan
1580999553.921085,-111.0,nan
1580999553.928079,-111.0,nan
1580999553.9370759,-120.0,nan
1580999553.9420707,-120.0,nan
1580999553.9520664,-120.0,nan
1580999553.9610603,5.0,nan
1580999553.968057,6.0,nan
1580999553.973053,6.0,nan
1580999553.9850469,6.0,nan
1580999553.9940407,3.0,nan
1580999554.0010383,5.0,nan
1580999554.0130298,5.0,nan
1580999554.0200262,3.0,nan
1580999554.0320196,3.0,nan
1580999554.0400157,5.0,nan
1580999554.0480096,5.0,nan
1580999554.0540063,5.0,nan
1580999554.0650015,5.0,nan
1580999554.0719962,6.0,nan
1580999554.080991,4.0,nan
1580999554.0929837,4.0,nan
1580999554.0989816,6.0,nan
1580999554.1089768,6.0,nan
1580999554.11697,4.0,nan
1580999554.1279643,4.0,nan
1580999554.1349597,7.0,nan
1580999554.1459534,6.0,nan
1580999554.1539483,6.0,nan
1580999554.159946,8.0,nan
1580999554.1709387,8.0,nan
1580999554.1769376,9.0,nan
1580999554.1809335,9.0,nan
1580999554.1929293,9.0,nan
1580999554.1989226,7.0,nan
1580999554.2099164,7.0,nan
1580999554.2209105,6.0,nan
1580999554.2259078,5.0,nan
1580999554.2339027,5.0,nan
1580999554.2419014,5.0,nan
1580999554.248894,5.0,nan
1580999554.2568903,5.0,nan
1580999554.2678828,5.0,nan
1580999554.2728808,2.0,nan
1580999554.2798758,2.0,nan
1580999554.2898736,5.0,nan
1580999554.2998745,5.0,nan
1580999554.305862,3.0,nan
1580999554.3168545,3.0,nan
1580999554.3228517,5.0,nan
1580999554.3318465,5.0,nan
1580999554.3398414,3.0,nan
1580999554.3518343,3.0,nan
1580999554.3568318,5.0,nan
1580999554.3678274,5.0,nan
1580999554.3758204,4.0,nan
1580999554.3838165,6.0,nan
1580999554.3918111,6.0,nan
1580999554.3998082,3.0,nan
1580999554.4068027,3.0,nan
1580999554.4177988,6.0,nan
1580999554.426793,6.0,nan
1580999554.4327898,5.0,nan
1580999554.439785,5.0,nan
1580999554.4467833,3.0,nan
1580999554.4517777,3.0,nan
1580999554.4647727,3.0,nan
1580999554.4697661,3.0,nan
1580999554.48176,3.0,nan
1580999554.4917684,3.0,nan
1580999554.496751,5.0,nan
1580999554.5017476,5.0,nan
1580999554.513741,5.0,nan
1580999554.5227358,3.0,nan
1580999554.5287335,4.0,nan
1580999554.5377269,4.0,nan
1580999554.5437243,6.0,nan
1580999554.5487206,6.0,nan
1580999554.560716,6.0,nan
1580999554.5677097,4.0,nan
1580999554.5767047,3.0,nan
1580999554.5866995,3.0,nan
1580999554.6026957,6.0,nan
1580999554.608688,5.0,nan
1580999554.6156833,5.0,nan
1580999554.6236784,2.0,nan
1580999554.6316729,2.0,nan
1580999554.6416671,5.0,nan
1580999554.6486635,5.0,nan
1580999554.6566596,5.0,nan
1580999554.6686516,5.0,nan
1580999554.67365,6.0,nan
1580999554.6806445,6.0,nan
1580999554.6896417,6.0,nan
1580999554.6996336,6.0,nan
1580999554.7056305,3.0,nan
1580999554.7156248,3.0,nan
1580999554.7226224,5.0,nan
1580999554.7306159,5.0,nan
1580999554.7386146,5.0,nan
1580999554.7496057,5.0,nan
1580999554.754603,5.0,nan
1580999554.7675967,5.0,nan
1580999554.772592,4.0,nan
1580999554.7825868,4.0,nan
1580999554.791581,2.0,nan
1580999554.7995777,4.0,nan
1580999554.8055725,4.0,nan
1580999554.8165684,4.0,nan
1580999554.823562,4.0,nan
1580999554.8305588,6.0,nan
1580999554.8395529,6.0,nan
1580999554.848549,5.0,nan
1580999554.8545442,5.0,nan
1580999554.8645418,5.0,nan
1580999554.870535,4.0,nan
1580999554.8795304,4.0,nan
1580999554.8885245,4.0,nan
1580999554.895521,3.0,nan
1580999554.9005184,3.0,nan
1580999554.9125123,3.0,nan
1580999554.920506,6.0,nan
1580999554.928502,5.0,nan
1580999554.938496,5.0,nan
1580999554.9464922,1.0,nan
1580999554.9534976,1.0,nan
1580999554.963484,6.0,nan
