Time,Z-Coordinate,PID Output
1580717110.1089587,9.0,nan
1580717110.1259472,8.0,nan
1580717110.1389403,8.0,nan
1580717110.1509316,9.0,nan
1580717110.1619256,5.0,nan
1580717110.1739192,29.0,nan
1580717110.1889105,29.0,nan
1580717110.202904,29.0,nan
1580717110.2128968,74.0,nan
1580717110.2198923,61.0,nan
1580717110.2328854,61.0,nan
1580717110.2418802,13.0,nan
1580717110.2528732,6.0,nan
1580717110.2638671,6.0,nan
1580717110.270863,3.0,nan
1580717110.2818568,3.0,nan
1580717110.2928507,16.0,nan
1580717110.300847,65.0,nan
1580717110.314839,65.0,nan
1580717110.3238332,72.0,nan
1580717110.331829,35.0,nan
1580717110.3428223,35.0,nan
1580717110.353816,2.0,nan
1580717110.3658094,2.0,nan
1580717110.380801,2.0,nan
1580717110.3977914,0.0,nan
1580717110.4107864,37.0,nan
1580717110.419778,73.0,nan
1580717110.4327745,55.0,nan
1580717110.4437642,15.0,nan
1580717110.4557579,15.0,nan
1580717110.4647524,17.0,nan
1580717110.4737473,17.0,nan
1580717110.4837422,3.0,nan
1580717110.4907382,12.0,nan
1580717110.5017316,12.0,nan
1580717110.5097268,56.0,nan
1580717110.5217206,56.0,nan
1580717110.5307145,68.0,nan
1580717110.5387106,39.0,nan
1580717110.5487046,39.0,nan
1580717110.555702,45.0,nan
1580717110.5676937,45.0,nan
1580717110.5776908,9.0,nan
1580717110.5876827,6.0,nan
1580717110.5976765,6.0,nan
1580717110.6056724,19.0,nan
1580717110.619667,19.0,nan
1580717110.629659,61.0,nan
1580717110.6356566,53.0,nan
1580717110.64665,53.0,nan
1580717110.656643,67.0,nan
1580717110.669637,44.0,nan
1580717110.68163,44.0,nan
1580717110.691623,8.0,nan
1580717110.6996207,4.0,nan
1580717110.7096128,4.0,nan
1580717110.718608,21.0,nan
1580717110.7325997,21.0,nan
1580717110.7465925,12.0,nan
1580717110.757585,53.0,nan
1580717110.7655816,66.0,nan
1580717110.778575,66.0,nan
1580717110.7875679,42.0,nan
1580717110.7955651,12.0,nan
1580717110.8055594,12.0,nan
1580717110.812554,3.0,nan
1580717110.8255482,3.0,nan
1580717110.8355408,0.0,nan
1580717110.8435373,10.0,nan
1580717110.852531,10.0,nan
1580717110.8595293,50.0,nan
1580717110.8705215,50.0,nan
1580717110.877519,67.0,nan
1580717110.8915093,67.0,nan
1580717110.901504,45.0,nan
1580717110.9095004,10.0,nan
1580717110.9214916,10.0,nan
1580717110.929487,17.0,nan
1580717110.9384823,1.0,nan
1580717110.9474795,1.0,nan
1580717110.954475,11.0,nan
1580717110.964467,11.0,nan
1580717110.971465,48.0,nan
1580717110.9824567,48.0,nan
1580717110.989456,68.0,nan
1580717111.001448,68.0,nan
1580717111.0094414,64.0,nan
1580717111.0194364,58.0,nan
1580717111.0294306,58.0,nan
1580717111.0354288,25.0,nan
1580717111.0464208,25.0,nan
1580717111.0524192,1.0,nan
1580717111.0624146,1.0,nan
1580717111.070407,5.0,nan
1580717111.0824018,5.0,nan
1580717111.0923936,30.0,nan
1580717111.0983906,18.0,nan
1580717111.106386,18.0,nan
1580717111.1143823,52.0,nan
1580717111.1253757,52.0,nan
1580717111.1323717,67.0,nan
1580717111.1433654,67.0,nan
1580717111.1493638,47.0,nan
1580717111.161355,47.0,nan
1580717111.1693501,17.0,nan
1580717111.1803443,1.0,nan
1580717111.190339,1.0,nan
1580717111.196337,5.0,nan
1580717111.2073305,5.0,nan
1580717111.2153237,2.0,nan
1580717111.2263196,2.0,nan
1580717111.2363126,27.0,nan
1580717111.2423103,58.0,nan
1580717111.2523026,58.0,nan
1580717111.2603014,65.0,nan
1580717111.2692935,65.0,nan
1580717111.2762911,66.0,nan
1580717111.288282,66.0,nan
1580717111.2952778,53.0,nan
1580717111.3062737,53.0,nan
1580717111.3132677,25.0,nan
1580717111.321263,2.0,nan
1580717111.329259,2.0,nan
1580717111.3382547,1.0,nan
1580717111.3492472,1.0,nan
1580717111.3562436,23.0,nan
1580717111.367237,23.0,nan
1580717111.375233,10.0,nan
1580717111.3892248,10.0,nan
1580717111.4032168,39.0,nan
1580717111.4142106,62.0,nan
1580717111.4222069,56.0,nan
1580717111.4332008,56.0,nan
1580717111.4411974,34.0,nan
1580717111.4521897,10.0,nan
1580717111.4641833,10.0,nan
1580717111.4721897,23.0,nan
1580717111.482172,5.0,nan
1580717111.4931657,5.0,nan
1580717111.5031593,2.0,nan
1580717111.5161524,2.0,nan
1580717111.5271468,25.0,nan
1580717111.5341418,55.0,nan
1580717111.545136,55.0,nan
1580717111.5531309,63.0,nan
1580717111.563126,65.0,nan
1580717111.5721197,65.0,nan
1580717111.5801165,54.0,nan
1580717111.5891109,54.0,nan
1580717111.5961094,27.0,nan
1580717111.6071012,27.0,nan
1580717111.6130989,4.0,nan
1580717111.6260912,4.0,nan
1580717111.63609,5.0,nan
1580717111.6440794,2.0,nan
1580717111.6530747,2.0,nan
1580717111.6590724,19.0,nan
1580717111.670065,19.0,nan
1580717111.6760607,49.0,nan
1580717111.6860557,49.0,nan
1580717111.6930513,66.0,nan
1580717111.7030475,66.0,nan
1580717111.7110407,52.0,nan
1580717111.7220356,52.0,nan
1580717111.733028,26.0,nan
1580717111.7390244,38.0,nan
1580717111.7500196,38.0,nan
1580717111.758015,12.0,nan
1580717111.770009,12.0,nan
1580717111.7810013,4.0,nan
1580717111.7889967,14.0,nan
1580717111.7989914,14.0,nan
1580717111.8069863,42.0,nan
1580717111.81798,42.0,nan
1580717111.8259747,61.0,nan
1580717111.83497,51.0,nan
1580717111.8459656,51.0,nan
1580717111.8519604,63.0,nan
1580717111.8639545,63.0,nan
1580717111.8709493,51.0,nan
1580717111.8809438,51.0,nan
1580717111.8879397,27.0,nan
1580717111.8999343,27.0,nan
1580717111.9089277,10.0,nan
1580717111.9169242,4.0,nan
1580717111.9279182,4.0,nan
1580717111.9369116,4.0,nan
1580717111.9459066,8.0,nan
1580717111.9549024,8.0,nan
1580717111.9628966,26.0,nan
1580717111.9728918,26.0,nan
1580717111.979887,53.0,nan
1580717111.9908826,53.0,nan
1580717111.9988875,62.0,nan
1580717112.01087,62.0,nan
1580717112.0208642,59.0,nan
1580717112.0288594,61.0,nan
1580717112.0408528,61.0,nan
1580717112.0498471,44.0,nan
1580717112.058843,23.0,nan
1580717112.0678372,23.0,nan
1580717112.0748336,10.0,nan
1580717112.0828283,10.0,nan
1580717112.0938234,10.0,nan
1580717112.1068156,7.0,nan
1580717112.1148102,6.0,nan
1580717112.1238065,11.0,nan
1580717112.1328027,11.0,nan
1580717112.1397963,29.0,nan
1580717112.1507907,29.0,nan
1580717112.1567864,52.0,nan
1580717112.1667812,52.0,nan
1580717112.1767766,61.0,nan
1580717112.1867692,51.0,nan
1580717112.1967633,51.0,nan
1580717112.2047603,59.0,nan
1580717112.2147543,59.0,nan
1580717112.2207499,42.0,nan
1580717112.2317445,42.0,nan
1580717112.2417378,21.0,nan
1580717112.2507339,5.0,nan
1580717112.2607267,5.0,nan
1580717112.2677245,5.0,nan
1580717112.2777166,5.0,nan
1580717112.2867124,6.0,nan
1580717112.296715,6.0,nan
1580717112.305701,6.0,nan
1580717112.3146966,24.0,nan
1580717112.3226914,24.0,nan
1580717112.330689,46.0,nan
1580717112.3416815,46.0,nan
1580717112.3476791,59.0,nan
1580717112.3576717,59.0,nan
1580717112.3646672,54.0,nan
1580717112.3766613,54.0,nan
1580717112.3856554,60.0,nan
1580717112.395651,49.0,nan
1580717112.4046445,49.0,nan
1580717112.4126403,29.0,nan
1580717112.4226348,29.0,nan
1580717112.4286325,10.0,nan
1580717112.440626,10.0,nan
1580717112.44862,6.0,nan
1580717112.459613,18.0,nan
1580717112.4696083,18.0,nan
1580717112.4766052,8.0,nan
1580717112.4855988,8.0,nan
1580717112.4925952,19.0,nan
1580717112.501589,19.0,nan
1580717112.5085874,41.0,nan
1580717112.5195816,41.0,nan
1580717112.5285738,58.0,nan
1580717112.5395684,58.0,nan
1580717112.5485623,59.0,nan
1580717112.5565586,50.0,nan
1580717112.5655563,50.0,nan
1580717112.5725484,60.0,nan
1580717112.585541,60.0,nan
1580717112.5955386,50.0,nan
1580717112.6025336,31.0,nan
1580717112.6135259,31.0,nan
1580717112.6195238,14.0,nan
1580717112.6315157,14.0,nan
1580717112.6375136,9.0,nan
1580717112.650505,9.0,nan
1580717112.6604984,16.0,nan
1580717112.6674964,7.0,nan
1580717112.6774888,7.0,nan
1580717112.684485,15.0,nan
1580717112.6974814,15.0,nan
1580717112.7064722,35.0,nan
1580717112.71447,56.0,nan
1580717112.7254612,56.0,nan
1580717112.7334576,62.0,nan
1580717112.7444527,62.0,nan
1580717112.7534451,60.0,nan
1580717112.762441,57.0,nan
1580717112.7694364,57.0,nan
1580717112.7784333,43.0,nan
1580717112.7884252,43.0,nan
1580717112.796422,22.0,nan
1580717112.8064156,22.0,nan
1580717112.8134131,8.0,nan
1580717112.8254051,8.0,nan
1580717112.8334012,11.0,nan
1580717112.8413973,8.0,nan
1580717112.8503962,8.0,nan
1580717112.859385,17.0,nan
1580717112.8683796,17.0,nan
1580717112.8773746,42.0,nan
1580717112.889369,42.0,nan
1580717112.8963637,59.0,nan
1580717112.9073582,57.0,nan
1580717112.9153535,57.0,nan
1580717112.9223495,38.0,nan
1580717112.9323447,38.0,nan
1580717112.94034,48.0,nan
1580717112.9503343,48.0,nan
1580717112.9563303,26.0,nan
1580717112.9683232,26.0,nan
1580717112.976318,11.0,nan
1580717112.986314,12.0,nan
1580717112.9943078,12.0,nan
1580717113.003304,26.0,nan
1580717113.0132973,26.0,nan
1580717113.0212934,17.0,nan
1580717113.033288,17.0,nan
1580717113.0412824,40.0,nan
1580717113.050278,58.0,nan
1580717113.0592706,58.0,nan
1580717113.066269,57.0,nan
1580717113.0762608,57.0,nan
1580717113.083259,40.0,nan
1580717113.094251,40.0,nan
1580717113.1002493,21.0,nan
1580717113.11424,21.0,nan
1580717113.124234,31.0,nan
1580717113.1312292,11.0,nan
1580717113.1412237,11.0,nan
1580717113.148222,8.0,nan
1580717113.1602135,8.0,nan
1580717113.1682084,23.0,nan
1580717113.1772056,43.0,nan
1580717113.184199,43.0,nan
