framenumber,X Coord,Y Coord,Diameter
1.0,406.0,196.0,35.60908508300781
2.0,391.0,206.0,16.620868682861328
3.0,391.0,206.0,16.620868682861328
4.0,392.0,199.0,29.10765838623047
5.0,407.0,186.0,35.22908401489258
6.0,408.0,186.0,36.223304748535156
7.0,408.0,186.0,36.223304748535156
8.0,401.0,185.0,34.83131408691406
9.0,401.0,185.0,34.83131408691406
10.0,390.0,204.0,18.47968292236328
11.0,390.0,204.0,18.47968292236328
12.0,403.0,185.0,37.77851486206055
13.0,404.0,184.0,35.67912673950195
14.0,404.0,184.0,35.67912673950195
15.0,422.0,184.0,34.607643127441406
16.0,422.0,184.0,34.607643127441406
17.0,408.0,189.0,34.65260696411133
18.0,398.0,184.0,38.63945770263672
19.0,398.0,184.0,38.63945770263672
20.0,413.0,201.0,35.93406677246094
21.0,413.0,201.0,35.93406677246094
22.0,408.0,182.0,35.328800201416016
23.0,408.0,182.0,35.328800201416016
24.0,409.0,188.0,35.85020446777344
25.0,409.0,188.0,35.85020446777344
26.0,394.0,197.0,6.708303928375244
27.0,394.0,197.0,6.708303928375244
28.0,409.0,163.0,17.270015716552734
29.0,409.0,163.0,17.270015716552734
30.0,406.0,183.0,37.270015716552734
31.0,406.0,183.0,37.270015716552734
32.0,421.0,201.0,25.480484008789062
33.0,421.0,201.0,25.480484008789062
34.0,404.0,185.0,34.29780578613281
35.0,404.0,185.0,34.29780578613281
36.0,402.0,192.0,33.7676887512207
37.0,402.0,192.0,33.7676887512207
38.0,397.0,197.0,11.443320274353027
39.0,409.0,182.0,34.622764587402344
40.0,409.0,182.0,34.622764587402344
41.0,409.0,182.0,34.622764587402344
42.0,406.0,182.0,33.766056060791016
43.0,407.0,196.0,30.830278396606445
44.0,407.0,196.0,30.830278396606445
45.0,399.0,197.0,30.500099182128906
46.0,399.0,197.0,30.500099182128906
47.0,405.0,182.0,38.97795867919922
48.0,405.0,182.0,38.97795867919922
49.0,412.0,186.0,36.91592025756836
50.0,412.0,186.0,36.91592025756836
51.0,412.0,186.0,36.91592025756836
52.0,408.0,183.0,33.55974578857422
53.0,402.0,183.0,36.530906677246094
54.0,402.0,183.0,36.530906677246094
55.0,402.0,183.0,36.530906677246094
56.0,430.0,186.0,18.560810089111328
57.0,407.0,182.0,35.974918365478516
58.0,407.0,182.0,35.974918365478516
59.0,407.0,182.0,35.974918365478516
60.0,409.0,181.0,36.169837951660156
61.0,410.0,175.0,35.29277038574219
62.0,410.0,175.0,35.29277038574219
63.0,402.0,183.0,36.36322021484375
64.0,402.0,183.0,36.36322021484375
65.0,411.0,189.0,33.44696807861328
66.0,411.0,189.0,33.44696807861328
67.0,437.0,191.0,12.103818893432617
68.0,437.0,191.0,12.103818893432617
69.0,404.0,184.0,36.11587142944336
70.0,404.0,184.0,36.11587142944336
71.0,399.0,182.0,35.66350555419922
72.0,399.0,182.0,35.66350555419922
73.0,410.0,186.0,33.794715881347656
74.0,410.0,186.0,33.794715881347656
