Time,X Coord,Y Coord,Z Coord,Radius,Framenumber,FPS
1581945689.7691984,-9.253326416601169,-5.7664460853858674,-14.202846915634296,30.359649658203125,482,21.533357314881478
1581945689.9690826,-6.140111303882656,-11.162350395497578,12.775234099384475,29.275339126586914,482,21.533357314881478
1581945690.1449807,nan,nan,nan,nan,482,21.533357314881478
1581945690.31339,nan,nan,nan,nan,482,21.533357314881478
1581945690.4343333,nan,nan,nan,nan,482,21.533357314881478
1581945690.5512547,nan,nan,nan,nan,482,21.533357314881478
1581945690.6122172,nan,nan,nan,nan,482,21.533357314881478
1581945690.7111604,nan,nan,nan,nan,482,21.533357314881478
1581945690.792233,nan,nan,nan,nan,482,21.533357314881478
1581945690.8452756,nan,nan,nan,nan,482,21.533357314881478
1581945691.0894592,nan,nan,nan,nan,482,21.533357314881478
1581945691.2474408,nan,nan,nan,nan,482,21.533357314881478
1581945691.3514779,nan,nan,nan,nan,482,21.533357314881478
1581945691.4414256,nan,nan,nan,nan,482,21.533357314881478
1581945691.5644546,nan,nan,nan,nan,482,21.533357314881478
1581945691.6384308,nan,nan,nan,nan,482,21.533357314881478
1581945691.7163858,nan,nan,nan,nan,482,21.533357314881478
1581945691.7833676,nan,nan,nan,nan,482,21.533357314881478
1581945691.8723168,nan,nan,nan,nan,482,21.533357314881478
1581945691.9052978,nan,nan,nan,nan,482,21.533357314881478
1581945691.9502883,nan,nan,nan,nan,482,21.533357314881478
1581945691.9887717,nan,nan,nan,nan,482,21.533357314881478
1581945692.0867145,nan,nan,nan,nan,482,21.533357314881478
1581945692.1626709,nan,nan,nan,nan,482,21.533357314881478
1581945692.2136412,nan,nan,nan,nan,482,21.533357314881478
1581945692.2506201,nan,nan,nan,nan,482,21.533357314881478
1581945692.3085868,nan,nan,nan,nan,482,21.533357314881478
1581945692.3515632,nan,nan,nan,nan,482,21.533357314881478
1581945692.3925383,nan,nan,nan,nan,482,21.533357314881478
1581945692.4355247,nan,nan,nan,nan,482,21.533357314881478
1581945692.4774895,nan,nan,nan,nan,482,21.533357314881478
1581945692.503477,nan,nan,nan,nan,482,21.533357314881478
1581945692.5544443,nan,nan,nan,nan,482,21.533357314881478
1581945692.5944219,nan,nan,nan,nan,482,21.533357314881478
1581945692.6274028,nan,nan,nan,nan,482,21.533357314881478
1581945692.6463916,nan,nan,nan,nan,482,21.533357314881478
1581945692.6903663,nan,nan,nan,nan,482,21.533357314881478
1581945692.7823193,nan,nan,nan,nan,482,21.533357314881478
1581945692.8242888,nan,nan,nan,nan,482,21.533357314881478
1581945692.8562708,nan,nan,nan,nan,482,21.533357314881478
1581945692.8902504,nan,nan,nan,nan,482,21.533357314881478
1581945692.9432197,nan,nan,nan,nan,482,21.533357314881478
1581945693.051158,nan,nan,nan,nan,482,21.533357314881478
1581945693.092134,nan,nan,nan,nan,482,21.533357314881478
1581945693.1151273,nan,nan,nan,nan,482,21.533357314881478
1581945693.1371086,nan,nan,nan,nan,482,21.533357314881478
1581945693.1710885,nan,nan,nan,nan,482,21.533357314881478
1581945693.2070675,nan,nan,nan,nan,482,21.533357314881478
1581945693.24905,nan,nan,nan,nan,482,21.533357314881478
1581945693.3060114,nan,nan,nan,nan,482,21.533357314881478
1581945693.3489864,nan,nan,nan,nan,482,21.533357314881478
1581945693.4109497,nan,nan,nan,nan,482,21.533357314881478
1581945693.4749138,nan,nan,nan,nan,482,21.533357314881478
1581945693.510893,nan,nan,nan,nan,482,21.533357314881478
1581945693.5428753,nan,nan,nan,nan,482,21.533357314881478
1581945693.5948443,nan,nan,nan,nan,482,21.533357314881478
1581945693.617349,nan,nan,nan,nan,482,21.533357314881478
1581945693.6503317,nan,nan,nan,nan,482,21.533357314881478
1581945693.7022998,nan,nan,nan,nan,482,21.533357314881478
1581945693.8132367,nan,nan,nan,nan,482,21.533357314881478
1581945693.8592093,nan,nan,nan,nan,482,21.533357314881478
1581945693.8851955,nan,nan,nan,nan,482,21.533357314881478
1581945693.9381638,nan,nan,nan,nan,482,21.533357314881478
1581945694.018118,nan,nan,nan,nan,482,21.533357314881478
1581945694.0510986,nan,nan,nan,nan,482,21.533357314881478
1581945694.0800817,nan,nan,nan,nan,482,21.533357314881478
1581945694.1010711,nan,nan,nan,nan,482,21.533357314881478
1581945694.1210828,nan,nan,nan,nan,482,21.533357314881478
1581945694.1490664,nan,nan,nan,nan,482,21.533357314881478
1581945694.202037,nan,nan,nan,nan,482,21.533357314881478
1581945694.246012,nan,nan,nan,nan,482,21.533357314881478
1581945694.2874928,nan,nan,nan,nan,482,21.533357314881478
1581945694.323472,nan,nan,nan,nan,482,21.533357314881478
1581945694.3764417,nan,nan,nan,nan,482,21.533357314881478
1581945694.396439,nan,nan,nan,nan,482,21.533357314881478
1581945694.4294114,nan,nan,nan,nan,482,21.533357314881478
1581945694.467389,nan,nan,nan,nan,482,21.533357314881478
1581945694.5533392,nan,nan,nan,nan,482,21.533357314881478
1581945694.623299,nan,nan,nan,nan,482,21.533357314881478
1581945694.7122474,nan,nan,nan,nan,482,21.533357314881478
1581945694.7752109,nan,nan,nan,nan,482,21.533357314881478
1581945694.801213,nan,nan,nan,nan,482,21.533357314881478
1581945694.855218,nan,nan,nan,nan,482,21.533357314881478
1581945694.9032154,nan,nan,nan,nan,482,21.533357314881478
1581945694.959218,nan,nan,nan,nan,482,21.533357314881478
1581945695.002193,nan,nan,nan,nan,482,21.533357314881478
1581945695.0271785,nan,nan,nan,nan,482,21.533357314881478
1581945695.051182,nan,nan,nan,nan,482,21.533357314881478
1581945695.0891821,nan,nan,nan,nan,482,21.533357314881478
1581945695.1322117,nan,nan,nan,nan,482,21.533357314881478
1581945695.1892748,nan,nan,nan,nan,482,21.533357314881478
1581945695.217258,nan,nan,nan,nan,482,21.533357314881478
1581945695.2522798,nan,nan,nan,nan,482,21.533357314881478
1581945695.301301,nan,nan,nan,nan,482,21.533357314881478
1581945695.359346,nan,nan,nan,nan,482,21.533357314881478
1581945695.405361,nan,nan,nan,nan,482,21.533357314881478
1581945695.4303453,nan,nan,nan,nan,482,21.533357314881478
1581945695.4513714,nan,nan,nan,nan,482,21.533357314881478
1581945695.4833536,nan,nan,nan,nan,482,21.533357314881478
1581945695.5203671,nan,nan,nan,nan,482,21.533357314881478
1581945695.5883834,nan,nan,nan,nan,482,21.533357314881478
1581945695.650377,nan,nan,nan,nan,482,21.533357314881478
1581945695.674361,nan,nan,nan,nan,482,21.533357314881478
1581945695.711361,nan,nan,nan,nan,482,21.533357314881478
1581945695.7743232,nan,nan,nan,nan,482,21.533357314881478
1581945695.8263028,nan,nan,nan,nan,482,21.533357314881478
1581945695.8512788,nan,nan,nan,nan,482,21.533357314881478
1581945695.8762648,nan,nan,nan,nan,482,21.533357314881478
1581945695.8992517,nan,nan,nan,nan,482,21.533357314881478
1581945695.9372292,nan,nan,nan,nan,482,21.533357314881478
1581945695.959216,nan,nan,nan,nan,482,21.533357314881478
1581945695.9872003,nan,nan,nan,nan,482,21.533357314881478
1581945696.0101879,nan,nan,nan,nan,482,21.533357314881478
1581945696.053162,nan,nan,nan,nan,482,21.533357314881478
1581945696.102135,nan,nan,nan,nan,482,21.533357314881478
1581945696.1471083,nan,nan,nan,nan,482,21.533357314881478
1581945696.1800888,nan,nan,nan,nan,482,21.533357314881478
1581945696.2165747,nan,nan,nan,nan,482,21.533357314881478
1581945696.2395625,nan,nan,nan,nan,482,21.533357314881478
1581945696.2945294,nan,nan,nan,nan,482,21.533357314881478
1581945696.3305094,nan,nan,nan,nan,482,21.533357314881478
1581945696.366488,nan,nan,nan,nan,482,21.533357314881478
1581945696.390475,nan,nan,nan,nan,482,21.533357314881478
1581945696.4114618,nan,nan,nan,nan,482,21.533357314881478
