Time,X Coord,Y Coord,Radius,Framenumber,Pixe Diameter
1578303867.8726106,29.5,3.0,19.504446029663086,617,25.5855655670166
1578303867.9045947,35.5,7.0,23.3753662109375,617,25.5855655670166
1578303867.913587,35.5,26.0,28.97315788269043,617,25.5855655670166
1578303867.9265802,26.5,7.0,17.03326988220215,617,25.5855655670166
1578303867.9385738,26.5,7.0,17.03326988220215,617,25.5855655670166
1578303867.9545643,30.5,9.0,25.695695877075195,617,25.5855655670166
1578303867.969557,36.5,29.0,28.334941864013672,617,25.5855655670166
1578303867.9805493,36.5,21.0,23.814838409423828,617,25.5855655670166
1578303867.988545,26.5,4.0,18.554075241088867,617,25.5855655670166
1578303868.0015378,26.5,4.0,18.554075241088867,617,25.5855655670166
1578303868.0115318,35.5,19.0,26.683427810668945,617,25.5855655670166
1578303868.0205278,37.5,29.0,23.744062423706055,617,25.5855655670166
1578303868.0355186,37.5,29.0,23.744062423706055,617,25.5855655670166
1578303868.0505095,33.5,15.0,26.31084442138672,617,25.5855655670166
1578303868.0595047,32.5,6.0,26.074613571166992,617,25.5855655670166
1578303868.0684998,34.5,21.0,26.383777618408203,617,25.5855655670166
1578303868.0804927,34.5,21.0,26.383777618408203,617,25.5855655670166
1578303868.0904891,33.5,23.0,25.401870727539062,617,25.5855655670166
1578303868.0994825,35.5,7.0,26.279359817504883,617,25.5855655670166
1578303868.1164732,35.5,7.0,26.279359817504883,617,25.5855655670166
1578303868.1304648,25.5,13.0,11.04546070098877,617,25.5855655670166
1578303868.1394591,30.5,29.0,22.772624969482422,617,25.5855655670166
1578303868.1464555,37.5,32.0,14.545355796813965,617,25.5855655670166
1578303868.154456,37.5,32.0,14.545355796813965,617,25.5855655670166
1578303868.1634464,32.5,2.0,25.700361251831055,617,25.5855655670166
1578303868.1774385,32.5,2.0,25.700361251831055,617,25.5855655670166
1578303868.185434,34.5,22.0,25.224096298217773,617,25.5855655670166
1578303868.194429,34.5,26.0,24.866714477539062,617,25.5855655670166
1578303868.205422,34.5,26.0,24.866714477539062,617,25.5855655670166
1578303868.2134182,32.5,8.0,21.800329208374023,617,25.5855655670166
1578303868.2244122,32.5,8.0,21.800329208374023,617,25.5855655670166
1578303868.2334063,34.5,11.0,26.683427810668945,617,25.5855655670166
1578303868.242403,27.5,32.0,20.61562728881836,617,25.5855655670166
1578303868.252396,27.5,32.0,20.61562728881836,617,25.5855655670166
1578303868.2603946,34.5,18.0,27.352113723754883,617,25.5855655670166
1578303868.2733834,34.5,18.0,27.352113723754883,617,25.5855655670166
1578303868.2833776,26.5,7.0,18.172880172729492,617,25.5855655670166
1578303868.2903738,34.5,17.0,29.26244354248047,617,25.5855655670166
1578303868.2993686,34.5,17.0,29.26244354248047,617,25.5855655670166
1578303868.3063653,35.5,21.0,26.234619140625,617,25.5855655670166
1578303868.3153596,35.5,21.0,26.234619140625,617,25.5855655670166
1578303868.3243544,34.5,3.0,22.005781173706055,617,25.5855655670166
1578303868.3373477,34.5,3.0,22.005781173706055,617,25.5855655670166
1578303868.3463418,34.5,19.0,26.672876358032227,617,25.5855655670166
1578303868.3543377,36.5,22.0,27.298545837402344,617,25.5855655670166
1578303868.3663306,36.5,22.0,27.298545837402344,617,25.5855655670166
1578303868.3728986,35.5,13.0,27.15284538269043,617,25.5855655670166
1578303868.384884,35.5,13.0,27.15284538269043,617,25.5855655670166
1578303868.392881,25.5,28.0,5.831051826477051,617,25.5855655670166
1578303868.401874,25.5,28.0,5.831051826477051,617,25.5855655670166
1578303868.4108694,35.5,25.0,27.189250946044922,617,25.5855655670166
1578303868.418866,27.5,20.0,21.37474822998047,617,25.5855655670166
1578303868.432857,27.5,20.0,21.37474822998047,617,25.5855655670166
1578303868.4408548,32.5,9.0,25.62235450744629,617,25.5855655670166
