Time,X Coord,Y Coord,Radius,Framenumber,FPS
1578490094.8430836,2.5,10.0,21.377656936645508,307,100.29703604289969
1578490094.8750684,2.5,10.0,19.319778442382812,307,100.29703604289969
1578490094.8870606,2.5,10.0,19.52572250366211,307,100.29703604289969
1578490094.901052,2.5,10.0,19.52572250366211,307,100.29703604289969
1578490094.9160414,2.5,10.0,20.61562728881836,307,100.29703604289969
1578490094.9280353,2.5,11.0,21.783119201660156,307,100.29703604289969
1578490094.9350307,2.5,11.0,22.203702926635742,307,100.29703604289969
1578490094.949023,2.5,11.0,22.203702926635742,307,100.29703604289969
1578490094.9610171,2.5,11.0,21.708393096923828,307,100.29703604289969
1578490094.9690115,2.5,12.0,22.14168930053711,307,100.29703604289969
1578490094.9810054,2.5,12.0,22.14168930053711,307,100.29703604289969
1578490094.9959972,2.5,10.0,22.203702926635742,307,100.29703604289969
1578490095.0069904,2.5,10.0,21.377656936645508,307,100.29703604289969
1578490095.0159855,2.5,10.0,19.52572250366211,307,100.29703604289969
1578490095.0289779,2.5,10.0,19.52572250366211,307,100.29703604289969
1578490095.038972,2.5,9.0,17.720144271850586,307,100.29703604289969
1578490095.0469675,3.5,9.0,15.299232482910156,307,100.29703604289969
1578490095.0609605,3.5,9.0,15.299232482910156,307,100.29703604289969
1578490095.0709538,3.5,9.0,15.33112621307373,307,100.29703604289969
1578490095.0799499,2.5,8.0,18.614696502685547,307,100.29703604289969
1578490095.0929425,2.5,8.0,18.614696502685547,307,100.29703604289969
1578490095.1029358,2.5,9.0,22.164562225341797,307,100.29703604289969
1578490095.1099336,2.5,10.0,19.319778442382812,307,100.29703604289969
1578490095.1209276,2.5,10.0,19.319778442382812,307,100.29703604289969
1578490095.128921,3.5,6.0,15.890348434448242,307,100.29703604289969
1578490095.139915,3.5,6.0,15.890348434448242,307,100.29703604289969
1578490095.1489105,3.5,7.0,14.916534423828125,307,100.29703604289969
1578490095.1589046,2.5,8.0,16.124614715576172,307,100.29703604289969
1578490095.169898,2.5,8.0,16.124614715576172,307,100.29703604289969
1578490095.176895,2.5,7.0,17.846668243408203,307,100.29703604289969
1578490095.187888,2.5,7.0,17.846668243408203,307,100.29703604289969
1578490095.1968832,1.5,9.0,21.708393096923828,307,100.29703604289969
1578490095.205879,1.5,9.0,21.28976821899414,307,100.29703604289969
1578490095.213873,1.5,9.0,21.28976821899414,307,100.29703604289969
1578490095.222869,2.5,8.0,18.741764068603516,307,100.29703604289969
1578490095.2358615,2.5,8.0,18.741764068603516,307,100.29703604289969
1578490095.2448559,2.5,10.0,18.828269958496094,307,100.29703604289969
1578490095.2528524,2.5,9.0,21.148386001586914,307,100.29703604289969
1578490095.2598474,2.5,9.0,21.148386001586914,307,100.29703604289969
1578490095.2698429,2.5,8.0,21.783119201660156,307,100.29703604289969
1578490095.2788372,2.5,8.0,21.783119201660156,307,100.29703604289969
1578490095.2888317,2.5,9.0,17.182939529418945,307,100.29703604289969
1578490095.299826,2.5,9.0,17.182939529418945,307,100.29703604289969
1578490095.3078215,3.5,11.0,16.37843894958496,307,100.29703604289969
1578490095.3168156,2.5,14.0,22.0908203125,307,100.29703604289969
1578490095.3258104,2.5,14.0,22.0908203125,307,100.29703604289969
1578490095.3338063,2.5,10.0,16.86722755432129,307,100.29703604289969
1578490095.3408017,2.5,10.0,16.86722755432129,307,100.29703604289969
1578490095.3507974,3.5,13.0,16.492521286010742,307,100.29703604289969
1578490095.3627896,3.5,13.0,16.492521286010742,307,100.29703604289969
1578490095.3717852,2.5,14.0,21.86902618408203,307,100.29703604289969
1578490095.3807797,3.5,9.0,15.305648803710938,307,100.29703604289969
1578490095.3937724,3.5,9.0,15.305648803710938,307,100.29703604289969
1578490095.4017687,2.5,14.0,20.304039001464844,307,100.29703604289969
1578490095.4127629,2.5,14.0,20.304039001464844,307,100.29703604289969
1578490095.4227567,3.5,13.0,17.846668243408203,307,100.29703604289969
1578490095.4307525,3.5,9.0,18.554075241088867,307,100.29703604289969
1578490095.4427447,3.5,9.0,18.554075241088867,307,100.29703604289969
1578490095.450741,3.5,12.0,17.742597579956055,307,100.29703604289969
1578490095.461734,3.5,12.0,17.742597579956055,307,100.29703604289969
1578490095.4777255,3.5,12.0,20.597429275512695,307,100.29703604289969
1578490095.4867277,3.5,9.0,15.890348434448242,307,100.29703604289969
1578490095.4987142,2.5,12.0,21.783119201660156,307,100.29703604289969
1578490095.5107079,3.5,10.0,17.356653213500977,307,100.29703604289969
1578490095.5227005,3.5,10.0,17.356653213500977,307,100.29703604289969
1578490095.5306966,3.5,9.0,16.38643455505371,307,100.29703604289969
1578490095.54169,3.5,9.0,16.38643455505371,307,100.29703604289969
1578490095.5516834,3.5,11.0,18.607892990112305,307,100.29703604289969
1578490095.55868,3.5,8.0,22.051176071166992,307,100.29703604289969
1578490095.5696733,3.5,8.0,22.051176071166992,307,100.29703604289969
1578490095.5776694,2.5,11.0,20.88669776916504,307,100.29703604289969
1578490095.588663,2.5,11.0,20.88669776916504,307,100.29703604289969
1578490095.5956595,3.5,12.0,19.73601531982422,307,100.29703604289969
1578490095.604654,3.5,8.0,19.319778442382812,307,100.29703604289969
1578490095.6126494,3.5,8.0,19.319778442382812,307,100.29703604289969
1578490095.621646,3.5,13.0,19.81171226501465,307,100.29703604289969
1578490095.6306388,3.5,13.0,19.81171226501465,307,100.29703604289969
1578490095.6386344,2.5,10.0,20.796733856201172,307,100.29703604289969
1578490095.6496284,2.5,10.0,20.796733856201172,307,100.29703604289969
1578490095.6576245,3.5,10.0,21.59292221069336,307,100.29703604289969
1578490095.669618,3.5,10.0,21.59292221069336,307,100.29703604289969
1578490095.677615,2.5,12.0,21.59292221069336,307,100.29703604289969
1578490095.6856081,3.5,10.0,20.718448638916016,307,100.29703604289969
1578490095.6936035,3.5,10.0,20.718448638916016,307,100.29703604289969
1578490095.704598,3.5,9.0,18.17990493774414,307,100.29703604289969
1578490095.7145927,3.5,9.0,18.17990493774414,307,100.29703604289969
1578490095.7235875,3.5,11.0,16.140111923217773,307,100.29703604289969
1578490095.7325816,3.5,10.0,15.297158241271973,307,100.29703604289969
1578490095.7415764,3.5,10.0,15.297158241271973,307,100.29703604289969
1578490095.7535706,3.5,9.0,15.403833389282227,307,100.29703604289969
1578490095.7645648,3.5,9.0,15.403833389282227,307,100.29703604289969
1578490095.7725596,2.5,12.0,20.554903030395508,307,100.29703604289969
1578490095.7815542,2.5,9.0,19.52572250366211,307,100.29703604289969
1578490095.7915485,2.5,9.0,19.52572250366211,307,100.29703604289969
1578490095.7995443,2.5,11.0,19.81171226501465,307,100.29703604289969
1578490095.8115382,2.5,11.0,19.81171226501465,307,100.29703604289969
1578490095.8185341,2.5,10.0,18.828269958496094,307,100.29703604289969
1578490095.8285286,2.5,10.0,17.9514217376709,307,100.29703604289969
1578490095.8385224,2.5,10.0,17.9514217376709,307,100.29703604289969
1578490095.845518,3.5,10.0,16.140111923217773,307,100.29703604289969
1578490095.855514,3.5,10.0,16.140111923217773,307,100.29703604289969
1578490095.8625093,3.5,11.0,14.916534423828125,307,100.29703604289969
1578490095.8735056,3.5,11.0,14.916534423828125,307,100.29703604289969
1578490095.882499,3.5,8.0,17.270248413085938,307,100.29703604289969
1578490095.8924918,2.5,12.0,20.651975631713867,307,100.29703604289969
1578490095.9004896,2.5,12.0,20.651975631713867,307,100.29703604289969
1578490095.9094832,2.5,13.0,21.714258193969727,307,100.29703604289969
1578490095.9174778,2.5,13.0,21.714258193969727,307,100.29703604289969
1578490095.926474,2.5,10.0,19.039531707763672,307,100.29703604289969
1578490095.934468,2.5,10.0,19.039531707763672,307,100.29703604289969
1578490095.9424644,3.5,13.0,15.890348434448242,307,100.29703604289969
1578490095.9524596,3.5,13.0,15.890348434448242,307,100.29703604289969
1578490095.9604554,3.5,9.0,15.524274826049805,307,100.29703604289969
1578490095.9714477,3.5,9.0,15.524274826049805,307,100.29703604289969
1578490095.979444,2.5,10.0,17.212648391723633,307,100.29703604289969
1578490095.9894383,2.5,10.0,18.927593231201172,307,100.29703604289969
1578490096.0004313,2.5,10.0,18.927593231201172,307,100.29703604289969
1578490096.008427,2.5,11.0,15.7959623336792,307,100.29703604289969
1578490096.0204206,2.5,11.0,15.7959623336792,307,100.29703604289969
1578490096.0294206,2.5,10.0,16.620868682861328,307,100.29703604289969
1578490096.0384104,2.5,11.0,17.846668243408203,307,100.29703604289969
1578490096.0464053,2.5,11.0,17.846668243408203,307,100.29703604289969
1578490096.0554006,2.5,10.0,19.319778442382812,307,100.29703604289969
1578490096.068394,2.5,10.0,19.319778442382812,307,100.29703604289969
1578490096.084385,2.5,11.0,20.304039001464844,307,100.29703604289969
1578490096.0913813,2.5,11.0,20.396177291870117,307,100.29703604289969
1578490096.1023755,2.5,10.0,19.9061279296875,307,100.29703604289969
1578490096.1113687,2.5,10.0,19.9061279296875,307,100.29703604289969
1578490096.1193657,2.5,10.0,19.235483169555664,307,100.29703604289969
1578490096.1323578,2.5,10.0,19.235483169555664,307,100.29703604289969
1578490096.1443508,2.5,11.0,18.110870361328125,307,100.29703604289969
1578490096.1523466,3.5,10.0,16.978025436401367,307,100.29703604289969
1578490096.1643398,3.5,10.0,16.978025436401367,307,100.29703604289969
1578490096.1723359,2.5,11.0,16.278919219970703,307,100.29703604289969
1578490096.1833286,2.5,10.0,15.525177955627441,307,100.29703604289969
1578490096.1963222,2.5,10.0,15.525177955627441,307,100.29703604289969
1578490096.2033184,2.5,11.0,15.700418472290039,307,100.29703604289969
1578490096.213312,2.5,10.0,17.46434783935547,307,100.29703604289969
1578490096.2253056,2.5,10.0,17.46434783935547,307,100.29703604289969
1578490096.2382987,2.5,10.0,18.67506980895996,307,100.29703604289969
1578490096.2492921,2.5,11.0,15.411574363708496,307,100.29703604289969
1578490096.2622852,2.5,11.0,15.411574363708496,307,100.29703604289969
1578490096.2742774,2.5,9.0,19.9061279296875,307,100.29703604289969
1578490096.2832723,2.5,10.0,20.304039001464844,307,100.29703604289969
1578490096.2942667,2.5,10.0,15.733064651489258,307,100.29703604289969
1578490096.3042603,2.5,10.0,15.733064651489258,307,100.29703604289969
1578490096.3112576,2.5,10.0,19.319778442382812,307,100.29703604289969
1578490096.320252,2.5,10.0,19.319778442382812,307,100.29703604289969
1578490096.330247,2.5,10.0,20.249116897583008,307,100.29703604289969
1578490096.3402414,3.5,10.0,15.628600120544434,307,100.29703604289969
1578490096.3492365,3.5,10.0,15.628600120544434,307,100.29703604289969
1578490096.3572316,2.5,11.0,20.304039001464844,307,100.29703604289969
1578490096.3682246,2.5,11.0,20.304039001464844,307,100.29703604289969
1578490096.37622,2.5,10.0,18.828269958496094,307,100.29703604289969
1578490096.389215,2.5,10.0,18.828269958496094,307,100.29703604289969
1578490096.3972082,3.5,12.0,16.37843894958496,307,100.29703604289969
1578490096.4052043,2.5,11.0,21.59292221069336,307,100.29703604289969
1578490096.4131992,2.5,11.0,21.59292221069336,307,100.29703604289969
1578490096.4221945,3.5,12.0,16.19423484802246,307,100.29703604289969
1578490096.4301906,3.5,12.0,16.19423484802246,307,100.29703604289969
1578490096.4391856,2.5,13.0,20.099849700927734,307,100.29703604289969
1578490096.44718,2.5,13.0,20.099849700927734,307,100.29703604289969
1578490096.456176,2.5,11.0,17.846668243408203,307,100.29703604289969
1578490096.4671695,2.5,11.0,17.846668243408203,307,100.29703604289969
1578490096.475165,2.5,12.0,20.88669776916504,307,100.29703604289969
1578490096.4851596,3.5,10.0,15.787753105163574,307,100.29703604289969
1578490096.4921556,3.5,10.0,15.787753105163574,307,100.29703604289969
1578490096.5021496,2.5,11.0,21.101112365722656,307,100.29703604289969
1578490096.510145,2.5,11.0,21.101112365722656,307,100.29703604289969
1578490096.5191398,2.5,10.0,15.403021812438965,307,100.29703604289969
1578490096.5281348,2.5,10.0,15.403021812438965,307,100.29703604289969
1578490096.5351315,2.5,10.0,20.88669776916504,307,100.29703604289969
1578490096.5471246,2.5,10.0,20.88669776916504,307,100.29703604289969
1578490096.5551205,3.5,10.0,15.700418472290039,307,100.29703604289969
1578490096.5661142,2.5,10.0,21.059560775756836,307,100.29703604289969
1578490096.5741088,2.5,10.0,21.059560775756836,307,100.29703604289969
1578490096.583105,2.5,9.0,15.787753105163574,307,100.29703604289969
1578490096.5950975,2.5,9.0,15.787753105163574,307,100.29703604289969
1578490096.6030924,2.5,10.0,20.88669776916504,307,100.29703604289969
1578490096.613089,2.5,9.0,15.898602485656738,307,100.29703604289969
1578490096.6210825,2.5,9.0,15.898602485656738,307,100.29703604289969
1578490096.630079,2.5,10.0,21.15439224243164,307,100.29703604289969
1578490096.6380734,2.5,10.0,21.15439224243164,307,100.29703604289969
1578490096.646069,2.5,9.0,17.182939529418945,307,100.29703604289969
1578490096.6562755,2.5,9.0,17.182939529418945,307,100.29703604289969
1578490096.6642709,2.5,9.0,17.684968948364258,307,100.29703604289969
1578490096.676265,2.5,9.0,17.684968948364258,307,100.29703604289969
1578490096.6842597,1.5,8.0,21.28976821899414,307,100.29703604289969
1578490096.6942544,2.5,9.0,16.86722755432129,307,100.29703604289969
1578490096.702717,2.5,9.0,16.86722755432129,307,100.29703604289969
1578490096.7097137,2.5,10.0,19.416587829589844,307,100.29703604289969
1578490096.720708,2.5,10.0,19.416587829589844,307,100.29703604289969
1578490096.727704,2.5,9.0,15.891457557678223,307,100.29703604289969
1578490096.739698,2.5,9.0,15.891457557678223,307,100.29703604289969
1578490096.7476923,2.5,10.0,18.110870361328125,307,100.29703604289969
1578490096.7576869,1.5,10.0,20.88669776916504,307,100.29703604289969
1578490096.765682,1.5,10.0,20.88669776916504,307,100.29703604289969
1578490096.7736783,2.5,11.0,19.039531707763672,307,100.29703604289969
1578490096.7826724,2.5,11.0,19.039531707763672,307,100.29703604289969
1578490096.7906685,2.5,11.0,16.13248634338379,307,100.29703604289969
1578490096.8006632,2.5,11.0,16.13248634338379,307,100.29703604289969
1578490096.8086586,2.5,10.0,18.24838638305664,307,100.29703604289969
1578490096.8206515,2.5,10.0,18.24838638305664,307,100.29703604289969
1578490096.828647,1.5,11.0,20.724599838256836,307,100.29703604289969
1578490096.8366425,1.5,11.0,17.642749786376953,307,100.29703604289969
1578490096.8456368,1.5,11.0,17.642749786376953,307,100.29703604289969
1578490096.8546326,2.5,9.0,15.890348434448242,307,100.29703604289969
1578490096.8656301,2.5,9.0,15.890348434448242,307,100.29703604289969
1578490096.8726234,2.5,10.0,20.718448638916016,307,100.29703604289969
1578490096.8846166,2.5,10.0,20.718448638916016,307,100.29703604289969
1578490096.8946123,2.5,12.0,18.748611450195312,307,100.29703604289969
1578490096.903605,2.5,10.0,16.77060890197754,307,100.29703604289969
1578490096.9135993,2.5,10.0,16.77060890197754,307,100.29703604289969
1578490096.9225943,1.5,12.0,20.396177291870117,307,100.29703604289969
1578490096.9335887,1.5,12.0,19.416587829589844,307,100.29703604289969
1578490096.943583,1.5,12.0,19.416587829589844,307,100.29703604289969
1578490096.9535773,1.5,10.0,17.755380630493164,307,100.29703604289969
1578490096.9695678,1.5,10.0,17.755380630493164,307,100.29703604289969
1578490096.9805624,2.5,12.0,18.66825294494629,307,100.29703604289969
1578490096.991556,2.5,10.0,20.396177291870117,307,100.29703604289969
1578490096.999551,3.5,10.0,15.207006454467773,307,100.29703604289969
1578490097.012544,3.5,10.0,15.207006454467773,307,100.29703604289969
1578490097.0225377,1.5,10.0,20.796733856201172,307,100.29703604289969
1578490097.0305338,2.5,8.0,20.74256706237793,307,100.29703604289969
1578490097.041527,2.5,8.0,20.74256706237793,307,100.29703604289969
1578490097.0485237,2.5,9.0,16.19423484802246,307,100.29703604289969
1578490097.0605168,2.5,9.0,16.19423484802246,307,100.29703604289969
1578490097.071511,2.5,12.0,16.620868682861328,307,100.29703604289969
1578490097.0785074,2.5,12.0,20.651975631713867,307,100.29703604289969
1578490097.0905006,2.5,12.0,20.651975631713867,307,100.29703604289969
1578490097.0984957,2.5,11.0,21.840429306030273,307,100.29703604289969
1578490097.1104894,1.5,10.0,18.828269958496094,307,100.29703604289969
1578490097.1184843,1.5,10.0,18.828269958496094,307,100.29703604289969
1578490097.1284792,2.5,11.0,16.688419342041016,307,100.29703604289969
1578490097.1394715,2.5,11.0,16.688419342041016,307,100.29703604289969
1578490097.1484668,2.5,14.0,15.33112621307373,307,100.29703604289969
1578490097.1584618,2.5,10.0,16.007909774780273,307,100.29703604289969
1578490097.1694553,2.5,10.0,16.007909774780273,307,100.29703604289969
1578490097.1774516,2.5,13.0,21.377656936645508,307,100.29703604289969
1578490097.1894436,1.5,15.0,20.012596130371094,307,100.29703604289969
1578490097.1964405,1.5,15.0,20.012596130371094,307,100.29703604289969
1578490097.205435,2.5,7.0,16.278919219970703,307,100.29703604289969
1578490097.2134302,2.5,7.0,16.278919219970703,307,100.29703604289969
1578490097.2214267,2.5,11.0,15.890348434448242,307,100.29703604289969
1578490097.2304413,2.5,11.0,15.890348434448242,307,100.29703604289969
1578490097.2404153,1.5,15.0,20.796733856201172,307,100.29703604289969
1578490097.2524195,1.5,15.0,20.796733856201172,307,100.29703604289969
1578490097.2604036,2.5,9.0,19.52572250366211,307,100.29703604289969
1578490097.2693994,2.5,11.0,15.547066688537598,307,100.29703604289969
1578490097.2793932,2.5,11.0,15.547066688537598,307,100.29703604289969
1578490097.2873886,1.5,13.0,20.61562728881836,307,100.29703604289969
1578490097.3003817,1.5,13.0,20.61562728881836,307,100.29703604289969
1578490097.3083775,2.5,9.0,19.602394104003906,307,100.29703604289969
1578490097.317373,2.5,15.0,15.524274826049805,307,100.29703604289969
1578490097.3273673,2.5,15.0,15.524274826049805,307,100.29703604289969
1578490097.3353627,3.5,11.0,16.492521286010742,307,100.29703604289969
1578490097.3483548,3.5,11.0,16.492521286010742,307,100.29703604289969
1578490097.3563502,2.5,9.0,20.012596130371094,307,100.29703604289969
1578490097.3663442,2.5,16.0,21.708393096923828,307,100.29703604289969
1578490097.3743398,2.5,16.0,21.708393096923828,307,100.29703604289969
1578490097.383335,2.5,10.0,19.72951889038086,307,100.29703604289969
1578490097.3953285,2.5,10.0,19.72951889038086,307,100.29703604289969
1578490097.404323,2.5,7.0,15.787753105163574,307,100.29703604289969
1578490097.4133182,2.5,16.0,21.295812606811523,307,100.29703604289969
1578490097.4243126,2.5,16.0,21.295812606811523,307,100.29703604289969
1578490097.431308,2.5,9.0,21.644960403442383,307,100.29703604289969
1578490097.4423018,2.5,9.0,21.644960403442383,307,100.29703604289969
1578490097.450298,1.5,10.0,19.416587829589844,307,100.29703604289969
1578490097.460293,2.5,15.0,18.33721923828125,307,100.29703604289969
1578490097.4692864,2.5,15.0,18.33721923828125,307,100.29703604289969
1578490097.479282,2.5,9.0,17.292604446411133,307,100.29703604289969
1578490097.4902754,2.5,9.0,17.292604446411133,307,100.29703604289969
1578490097.4992702,2.5,9.0,17.292604446411133,307,100.29703604289969
1578490097.511263,2.5,9.0,17.356653213500977,307,100.29703604289969
1578490097.5252557,2.5,16.0,18.255435943603516,307,100.29703604289969
1578490097.5372486,2.5,7.0,19.81171226501465,307,100.29703604289969
1578490097.5462437,2.5,12.0,21.86902618408203,307,100.29703604289969
1578490097.557238,2.5,12.0,21.86902618408203,307,100.29703604289969
1578490097.5672317,2.5,15.0,21.28976821899414,307,100.29703604289969
1578490097.5762277,2.5,6.0,17.46434783935547,307,100.29703604289969
1578490097.5872207,2.5,6.0,17.46434783935547,307,100.29703604289969
1578490097.5962152,3.5,13.0,15.215442657470703,307,100.29703604289969
1578490097.6052105,2.5,10.0,18.828269958496094,307,100.29703604289969
1578490097.622202,2.5,10.0,18.828269958496094,307,100.29703604289969
1578490097.633195,2.5,6.0,21.644960403442383,307,100.29703604289969
1578490097.6421895,2.5,13.0,20.796733856201172,307,100.29703604289969
1578490097.654183,3.5,5.0,15.166435241699219,307,100.29703604289969
1578490097.6631777,3.5,5.0,15.166435241699219,307,100.29703604289969
1578490097.6711733,2.5,9.0,20.796733856201172,307,100.29703604289969
1578490097.684167,2.5,9.0,20.796733856201172,307,100.29703604289969
1578490097.6941602,2.5,9.0,18.828269958496094,307,100.29703604289969
1578490097.7031562,3.5,4.0,17.762636184692383,307,100.29703604289969
1578490097.716149,3.5,4.0,17.762636184692383,307,100.29703604289969
1578490097.726143,2.5,11.0,20.396177291870117,307,100.29703604289969
1578490097.7341387,2.5,6.0,16.77060890197754,307,100.29703604289969
1578490097.7441325,2.5,6.0,16.77060890197754,307,100.29703604289969
1578490097.754127,2.5,6.0,20.597429275512695,307,100.29703604289969
1578490097.7651217,2.5,12.0,18.24838638305664,307,100.29703604289969
1578490097.7761147,2.5,12.0,18.24838638305664,307,100.29703604289969
1578490097.7861094,2.5,6.0,17.356653213500977,307,100.29703604289969
1578490097.8031,2.5,5.0,21.28976821899414,307,100.29703604289969
1578490097.8140936,2.5,5.0,21.28976821899414,307,100.29703604289969
1578490097.8310845,3.5,10.0,14.919902801513672,307,100.29703604289969
1578490097.8460753,2.5,4.0,20.396177291870117,307,100.29703604289969
1578490097.8610673,2.5,8.0,21.59876251220703,307,100.29703604289969
1578490097.8730597,3.5,9.0,16.919023513793945,307,100.29703604289969
1578490097.8810556,3.5,3.0,14.932005882263184,307,100.29703604289969
1578490097.8950474,2.5,11.0,19.52572250366211,307,100.29703604289969
