framenumber,X Coord,Y Coord,Radius
1.0,257.0,220.0,80.74197387695312
2.0,257.0,219.0,79.81565856933594
3.0,257.0,219.0,79.81565856933594
4.0,257.0,217.0,79.7277603149414
5.0,257.0,217.0,79.7277603149414
6.0,257.0,217.0,79.7277603149414
7.0,257.0,217.0,79.7277603149414
8.0,257.0,217.0,79.7277603149414
9.0,257.0,217.0,79.7277603149414
10.0,256.0,212.0,78.8073959350586
11.0,256.0,212.0,78.8073959350586
12.0,256.0,212.0,78.8073959350586
13.0,256.0,212.0,78.8073959350586
14.0,254.0,206.0,80.03915405273438
15.0,254.0,206.0,80.03915405273438
16.0,254.0,206.0,80.03915405273438
17.0,254.0,206.0,80.03915405273438
18.0,254.0,206.0,80.03915405273438
19.0,254.0,206.0,80.03915405273438
20.0,252.0,202.0,80.91455841064453
21.0,252.0,202.0,80.91455841064453
22.0,252.0,202.0,80.91455841064453
23.0,252.0,202.0,80.91455841064453
24.0,249.0,194.0,80.10335540771484
25.0,249.0,194.0,80.10335540771484
26.0,249.0,194.0,80.10335540771484
27.0,249.0,194.0,80.10335540771484
28.0,249.0,194.0,80.10335540771484
29.0,249.0,194.0,80.10335540771484
30.0,251.0,188.0,80.21365356445312
31.0,251.0,188.0,80.21365356445312
32.0,251.0,188.0,80.21365356445312
33.0,251.0,188.0,80.21365356445312
34.0,251.0,188.0,80.21365356445312
35.0,249.0,182.0,80.51407623291016
36.0,249.0,182.0,80.51407623291016
37.0,249.0,182.0,80.51407623291016
38.0,249.0,182.0,80.51407623291016
39.0,249.0,182.0,80.51407623291016
40.0,249.0,182.0,80.51407623291016
41.0,249.0,182.0,80.51407623291016
42.0,249.0,183.0,80.2076416015625
43.0,249.0,183.0,80.2076416015625
44.0,249.0,183.0,80.2076416015625
45.0,249.0,183.0,80.2076416015625
46.0,251.0,182.0,77.3386459350586
47.0,251.0,182.0,77.3386459350586
48.0,251.0,182.0,77.3386459350586
49.0,251.0,182.0,77.3386459350586
50.0,251.0,182.0,77.3386459350586
51.0,251.0,182.0,77.3386459350586
52.0,251.0,182.0,77.3386459350586
53.0,255.0,181.0,79.2607421875
54.0,255.0,181.0,79.2607421875
55.0,255.0,181.0,79.2607421875
56.0,255.0,181.0,79.2607421875
57.0,255.0,181.0,79.2607421875
58.0,258.0,180.0,81.30354309082031
59.0,258.0,180.0,81.30354309082031
60.0,258.0,180.0,81.30354309082031
61.0,258.0,180.0,81.30354309082031
62.0,258.0,180.0,81.30354309082031
63.0,258.0,180.0,81.30354309082031
64.0,258.0,180.0,81.30354309082031
65.0,261.0,181.0,81.30354309082031
66.0,261.0,181.0,81.30354309082031
67.0,261.0,181.0,81.30354309082031
68.0,261.0,181.0,81.30354309082031
69.0,265.0,181.0,79.54691314697266
70.0,265.0,181.0,79.54691314697266
71.0,265.0,181.0,79.54691314697266
72.0,265.0,181.0,79.54691314697266
73.0,265.0,181.0,79.54691314697266
