framenumber,X Coord,Y Coord,Radius
1.0,541.0,190.0,213.4623565673828
2.0,541.0,190.0,213.4623565673828
3.0,542.0,190.0,214.60850524902344
4.0,542.0,190.0,214.60850524902344
5.0,541.0,190.0,213.56683349609375
6.0,541.0,190.0,213.56683349609375
7.0,541.0,190.0,213.56683349609375
8.0,541.0,190.0,213.56683349609375
9.0,541.0,190.0,214.9401397705078
10.0,541.0,190.0,214.9401397705078
11.0,541.0,190.0,214.9401397705078
12.0,541.0,190.0,214.9401397705078
13.0,541.0,190.0,214.19369506835938
14.0,541.0,190.0,214.19369506835938
15.0,541.0,190.0,214.19369506835938
16.0,541.0,190.0,214.19369506835938
17.0,542.0,189.0,213.82713317871094
18.0,542.0,189.0,213.82713317871094
19.0,542.0,189.0,213.82713317871094
20.0,541.0,190.0,213.06214904785156
21.0,541.0,190.0,213.06214904785156
22.0,541.0,190.0,213.06214904785156
23.0,541.0,190.0,213.06214904785156
24.0,541.0,190.0,213.06214904785156
25.0,541.0,189.0,213.36123657226562
26.0,541.0,189.0,213.36123657226562
27.0,541.0,189.0,213.36123657226562
28.0,542.0,190.0,213.50051879882812
29.0,542.0,190.0,213.50051879882812
30.0,542.0,190.0,213.50051879882812
31.0,542.0,190.0,213.50051879882812
32.0,541.0,190.0,214.11151123046875
33.0,541.0,190.0,214.11151123046875
34.0,541.0,190.0,214.11151123046875
35.0,541.0,190.0,213.7784423828125
36.0,541.0,190.0,213.7784423828125
37.0,541.0,190.0,213.7784423828125
38.0,541.0,190.0,213.7784423828125
39.0,541.0,190.0,213.7784423828125
40.0,541.0,190.0,214.81292724609375
41.0,541.0,190.0,214.81292724609375
42.0,541.0,190.0,214.81292724609375
43.0,541.0,190.0,213.2070770263672
44.0,541.0,190.0,213.2070770263672
45.0,541.0,190.0,213.2070770263672
46.0,541.0,190.0,213.2070770263672
47.0,541.0,190.0,213.2070770263672
48.0,540.0,191.0,214.56163024902344
49.0,540.0,191.0,214.56163024902344
50.0,540.0,191.0,214.56163024902344
51.0,542.0,189.0,213.86302185058594
52.0,542.0,189.0,213.86302185058594
53.0,542.0,189.0,213.86302185058594
