Time,Z-Coordinate,PID Output
1578651611.1096208,2.5,nan
1578651611.122614,2.5,nan
1578651611.1316073,2.5,nan
1578651611.1386049,2.5,nan
1578651611.1485984,2.5,nan
1578651611.1565936,2.5,nan
1578651611.1645887,2.5,nan
1578651611.1705856,2.5,nan
1578651611.177582,2.5,nan
1578651611.1865766,2.5,nan
1578651611.1935732,2.5,nan
1578651611.201569,2.5,nan
1578651611.208565,2.5,nan
1578651611.2175603,2.5,nan
1578651611.2265537,2.5,nan
1578651611.2355502,2.5,nan
1578651611.2465432,2.5,nan
1578651611.254539,2.5,nan
1578651611.2635329,2.5,nan
1578651611.2705312,2.5,nan
1578651611.278527,2.5,nan
1578651611.2865224,2.5,nan
1578651611.294518,2.5,nan
1578651611.3015122,2.5,nan
1578651611.3105068,2.5,nan
1578651611.3175142,2.5,nan
1578651611.3255005,2.5,nan
1578651611.3324966,2.5,nan
1578651611.339491,2.5,nan
1578651611.346487,2.5,nan
1578651611.3534834,2.5,nan
1578651611.3614805,2.5,nan
1578651611.3684764,2.5,nan
1578651611.3764718,2.5,nan
1578651611.383466,2.5,nan
1578651611.3914638,2.5,nan
1578651611.3984578,2.5,nan
1578651611.4064558,2.5,nan
1578651611.4134493,2.5,nan
1578651611.4204452,2.5,nan
1578651611.427445,2.5,nan
1578651611.4334388,2.5,nan
1578651611.4414356,2.5,nan
1578651611.4494295,2.5,nan
1578651611.4574273,2.5,nan
1578651611.4644227,2.5,nan
1578651611.4734159,2.5,nan
1578651611.4814112,2.5,nan
1578651611.489408,2.5,nan
1578651611.4964452,2.5,nan
1578651611.5054405,2.5,nan
1578651611.5124364,2.5,nan
1578651611.5204344,2.5,nan
1578651611.5283864,2.5,nan
1578651611.5373797,2.5,nan
1578651611.5443766,3.5,nan
1578651611.553414,3.5,nan
1578651611.561366,2.5,nan
1578651611.570404,2.5,nan
1578651611.578357,2.5,nan
1578651611.586395,2.5,nan
1578651611.5933619,2.5,nan
1578651611.6013865,2.5,nan
1578651611.6093397,2.5,nan
1578651611.6173358,2.5,nan
1578651611.624385,2.5,nan
1578651611.6333687,2.5,nan
1578651611.6403651,2.5,nan
1578651611.6493306,2.5,nan
1578651611.6563559,2.5,nan
1578651611.6643517,2.5,nan
1578651611.6713476,2.5,nan
1578651611.679335,2.5,nan
1578651611.6863396,3.5,nan
1578651611.6933353,3.5,nan
1578651611.7003312,2.5,nan
1578651611.7082841,2.5,nan
1578651611.7142808,3.5,nan
1578651611.721277,3.5,nan
1578651611.7292902,3.5,nan
1578651611.7372816,3.5,nan
1578651611.7462637,3.5,nan
1578651611.7532775,3.5,nan
1578651611.7632535,3.5,nan
1578651611.7692504,3.5,nan
1578651611.7772882,3.5,nan
1578651611.785242,3.5,nan
1578651611.7932503,3.5,nan
1578651611.8002512,3.5,nan
1578651611.8092287,3.5,nan
1578651611.8172238,3.5,nan
1578651611.8262186,3.5,nan
1578651611.8332148,3.5,nan
1578651611.8412108,3.5,nan
1578651611.8502061,3.5,nan
1578651611.8582008,3.5,nan
1578651611.866197,3.5,nan
1578651611.876193,3.5,nan
1578651611.8841863,3.5,nan
1578651611.8951807,3.5,nan
1578651611.9041762,3.5,nan
1578651611.9111717,3.5,nan
1578651611.9191666,3.5,nan
1578651611.9261627,3.5,nan
1578651611.9341578,3.5,nan
1578651611.941155,3.5,nan
1578651611.9501493,3.5,nan
1578651611.9571457,3.5,nan
1578651611.9661415,3.5,nan
1578651611.9721372,3.5,nan
1578651611.9811323,3.5,nan
1578651611.9881284,3.5,nan
1578651611.996125,3.5,nan
1578651612.0031202,3.5,nan
1578651612.011115,3.5,nan
1578651612.018112,3.5,nan
1578651612.026106,3.5,nan
1578651612.034104,3.5,nan
1578651612.0410979,3.5,nan
1578651612.0490935,3.5,nan
1578651612.0560915,3.5,nan
1578651612.0650873,3.5,nan
1578651612.0710845,3.5,nan
1578651612.079079,3.5,nan
1578651612.087072,2.5,nan
1578651612.095068,2.5,nan
1578651612.1020675,3.5,nan
1578651612.1090634,3.5,nan
1578651612.1160557,3.5,nan
1578651612.1220531,3.5,nan
1578651612.1300483,3.5,nan
1578651612.136047,3.5,nan
1578651612.1440434,3.5,nan
1578651612.151039,3.5,nan
1578651612.1590362,3.5,nan
1578651612.1660302,2.5,nan
1578651612.174028,2.5,nan
1578651612.18102,2.5,nan
1578651612.1880157,2.5,nan
