framenumber,X Coord,Y Coord,Diameter
1.0,155.0,173.0,7.017934322357178
2.0,157.0,173.0,7.516748428344727
3.0,158.0,172.0,7.516748428344727
4.0,158.0,173.0,7.071167945861816
5.0,157.0,173.0,7.566473007202148
6.0,157.0,172.0,8.000100135803223
7.0,158.0,173.0,8.514793395996094
8.0,158.0,173.0,8.514793395996094
9.0,157.0,172.0,7.516748428344727
10.0,158.0,173.0,9.013978004455566
11.0,158.0,173.0,8.514793395996094
12.0,158.0,173.0,8.062357902526855
13.0,158.0,173.0,8.062357902526855
14.0,157.0,172.0,8.631438255310059
15.0,157.0,172.0,8.558721542358398
16.0,156.0,172.0,8.558721542358398
17.0,156.0,172.0,8.558721542358398
18.0,156.0,173.0,9.055485725402832
19.0,157.0,172.0,8.558721542358398
20.0,155.0,172.0,8.558721542358398
21.0,155.0,172.0,8.558721542358398
22.0,156.0,172.0,8.558721542358398
23.0,156.0,172.0,8.631438255310059
24.0,158.0,173.0,8.139510154724121
25.0,158.0,173.0,8.139510154724121
26.0,158.0,173.0,9.565812110900879
27.0,157.0,173.0,8.514793395996094
28.0,157.0,173.0,9.055485725402832
29.0,158.0,172.0,8.514793395996094
30.0,158.0,172.0,8.514793395996094
31.0,155.0,172.0,9.552586555480957
32.0,159.0,173.0,8.558721542358398
33.0,155.0,172.0,9.526421546936035
34.0,155.0,172.0,9.526421546936035
35.0,158.0,173.0,9.055485725402832
36.0,156.0,172.0,9.552586555480957
37.0,157.0,173.0,9.12424373626709
38.0,156.0,173.0,9.617792129516602
39.0,156.0,173.0,9.617792129516602
40.0,156.0,173.0,9.552586555480957
41.0,158.0,172.0,9.526421546936035
42.0,155.0,172.0,9.552586555480957
43.0,157.0,173.0,9.12424373626709
44.0,156.0,172.0,9.708344459533691
45.0,157.0,173.0,9.552586555480957
46.0,157.0,173.0,9.552586555480957
47.0,157.0,172.0,10.111974716186523
48.0,156.0,172.0,10.000100135803223
49.0,158.0,172.0,9.013978004455566
50.0,155.0,172.0,9.708344459533691
51.0,156.0,172.0,10.124603271484375
52.0,156.0,172.0,10.124603271484375
53.0,157.0,172.0,8.631438255310059
54.0,157.0,173.0,10.79361629486084
55.0,155.0,172.0,10.111974716186523
56.0,155.0,172.0,10.111974716186523
57.0,158.0,173.0,9.12424373626709
58.0,156.0,172.0,10.511998176574707
59.0,157.0,172.0,10.049975395202637
60.0,155.0,172.0,10.688879013061523
61.0,155.0,172.0,10.688879013061523
62.0,158.0,173.0,9.617792129516602
63.0,156.0,172.0,10.511998176574707
64.0,157.0,173.0,10.65470027923584
65.0,157.0,172.0,9.552586555480957
66.0,156.0,172.0,11.180439949035645
67.0,156.0,173.0,11.180439949035645
68.0,156.0,173.0,11.180439949035645
69.0,158.0,173.0,10.198139190673828
70.0,159.0,172.0,8.747321128845215
71.0,157.0,171.0,9.823541641235352
72.0,156.0,171.0,10.606701850891113
73.0,157.0,172.0,11.04546070098877
74.0,157.0,172.0,11.04546070098877
75.0,157.0,173.0,11.672718048095703
