framenumber,X Coord,Y Coord,Diameter
1.0,488.0,325.0,66.21942901611328
2.0,488.0,323.0,74.95341491699219
3.0,488.0,323.0,74.95341491699219
4.0,488.0,323.0,74.95341491699219
5.0,488.0,323.0,74.95341491699219
6.0,489.0,323.0,72.89214324951172
7.0,489.0,323.0,72.89214324951172
8.0,489.0,323.0,72.89214324951172
9.0,489.0,323.0,72.89214324951172
10.0,489.0,323.0,72.89214324951172
11.0,489.0,323.0,72.89214324951172
12.0,488.0,325.0,69.14668273925781
13.0,488.0,325.0,69.14668273925781
14.0,488.0,325.0,69.14668273925781
15.0,488.0,325.0,69.14668273925781
16.0,488.0,325.0,69.14668273925781
17.0,488.0,325.0,69.14668273925781
18.0,488.0,325.0,69.14668273925781
19.0,489.0,323.0,68.51651763916016
20.0,489.0,323.0,68.51651763916016
21.0,489.0,323.0,68.51651763916016
22.0,489.0,323.0,68.51651763916016
23.0,489.0,323.0,68.51651763916016
24.0,489.0,323.0,68.51651763916016
25.0,489.0,323.0,68.51651763916016
26.0,488.0,323.0,70.3438949584961
27.0,488.0,323.0,70.3438949584961
28.0,488.0,323.0,70.3438949584961
29.0,488.0,323.0,70.3438949584961
30.0,488.0,323.0,70.3438949584961
31.0,488.0,323.0,70.3438949584961
32.0,488.0,323.0,70.3438949584961
33.0,488.0,323.0,70.3438949584961
34.0,488.0,323.0,70.3438949584961
35.0,490.0,320.0,72.40521240234375
36.0,490.0,320.0,72.40521240234375
37.0,490.0,320.0,72.40521240234375
38.0,490.0,320.0,72.40521240234375
39.0,490.0,320.0,72.40521240234375
40.0,490.0,320.0,72.40521240234375
41.0,489.0,323.0,64.647216796875
42.0,489.0,323.0,64.647216796875
43.0,489.0,323.0,64.647216796875
44.0,489.0,323.0,64.647216796875
45.0,489.0,323.0,64.647216796875
46.0,489.0,323.0,64.647216796875
47.0,488.0,325.0,67.32000732421875
48.0,488.0,325.0,67.32000732421875
49.0,488.0,325.0,67.32000732421875
50.0,488.0,325.0,67.32000732421875
51.0,488.0,325.0,67.32000732421875
52.0,488.0,325.0,67.32000732421875
53.0,489.0,320.0,68.44715881347656
54.0,489.0,320.0,68.44715881347656
55.0,489.0,320.0,68.44715881347656
56.0,489.0,320.0,68.44715881347656
57.0,489.0,320.0,68.44715881347656
58.0,489.0,320.0,68.44715881347656
59.0,489.0,320.0,68.44715881347656
60.0,489.0,320.0,68.44715881347656
61.0,489.0,322.0,76.68777465820312
62.0,489.0,322.0,76.68777465820312
63.0,489.0,322.0,76.68777465820312
64.0,489.0,322.0,76.68777465820312
65.0,489.0,322.0,76.68777465820312
66.0,489.0,322.0,76.68777465820312
67.0,489.0,322.0,76.68777465820312
68.0,489.0,325.0,61.500099182128906
69.0,489.0,325.0,61.500099182128906
70.0,489.0,325.0,61.500099182128906
71.0,489.0,325.0,61.500099182128906
72.0,489.0,325.0,61.500099182128906
73.0,489.0,325.0,61.500099182128906
74.0,489.0,325.0,61.500099182128906
75.0,489.0,322.0,76.41508483886719
76.0,489.0,322.0,76.41508483886719
77.0,489.0,322.0,76.41508483886719
78.0,489.0,322.0,76.41508483886719
79.0,489.0,322.0,76.41508483886719
80.0,489.0,322.0,76.41508483886719
81.0,489.0,322.0,76.41508483886719
82.0,489.0,322.0,76.41508483886719
83.0,489.0,322.0,76.41508483886719
84.0,488.0,323.0,63.94147872924805
85.0,488.0,323.0,63.94147872924805
86.0,488.0,323.0,63.94147872924805
87.0,488.0,323.0,63.94147872924805
88.0,488.0,323.0,63.94147872924805
89.0,488.0,323.0,63.94147872924805
90.0,489.0,323.0,69.0399398803711
91.0,489.0,323.0,69.0399398803711
92.0,489.0,323.0,69.0399398803711
93.0,489.0,323.0,69.0399398803711
94.0,489.0,323.0,69.0399398803711
95.0,489.0,323.0,69.0399398803711
96.0,489.0,323.0,69.0399398803711
97.0,488.0,322.0,72.89214324951172
98.0,488.0,322.0,72.89214324951172
99.0,488.0,322.0,72.89214324951172
100.0,488.0,322.0,72.89214324951172
101.0,488.0,322.0,72.89214324951172
102.0,488.0,322.0,72.89214324951172
103.0,488.0,322.0,72.89214324951172
104.0,488.0,326.0,72.18389129638672
105.0,488.0,326.0,72.18389129638672
106.0,488.0,326.0,72.18389129638672
107.0,488.0,326.0,72.18389129638672
108.0,488.0,326.0,72.18389129638672
109.0,488.0,326.0,72.18389129638672
110.0,488.0,326.0,72.18389129638672
111.0,489.0,322.0,73.97982788085938
112.0,489.0,322.0,73.97982788085938
113.0,489.0,322.0,73.97982788085938
114.0,489.0,322.0,73.97982788085938
115.0,489.0,322.0,73.97982788085938
116.0,489.0,322.0,73.97982788085938
117.0,489.0,321.0,77.39034271240234
118.0,489.0,321.0,77.39034271240234
119.0,489.0,321.0,77.39034271240234
120.0,489.0,321.0,77.39034271240234
121.0,489.0,321.0,77.39034271240234
122.0,489.0,321.0,77.39034271240234
123.0,489.0,321.0,77.39034271240234
124.0,489.0,321.0,77.39034271240234
125.0,488.0,323.0,75.06840515136719
126.0,488.0,323.0,75.06840515136719
127.0,488.0,323.0,75.06840515136719
128.0,488.0,323.0,75.06840515136719
129.0,488.0,323.0,75.06840515136719
130.0,488.0,323.0,75.06840515136719
131.0,488.0,323.0,65.02509307861328
132.0,488.0,323.0,65.02509307861328
133.0,488.0,323.0,65.02509307861328
134.0,488.0,323.0,65.02509307861328
135.0,488.0,323.0,65.02509307861328
136.0,488.0,323.0,65.02509307861328
137.0,488.0,323.0,65.02509307861328
138.0,488.0,323.0,65.02509307861328
139.0,488.0,323.0,65.02509307861328
140.0,488.0,323.0,65.02509307861328
141.0,489.0,324.0,68.51651763916016
142.0,489.0,324.0,68.51651763916016
143.0,489.0,324.0,68.51651763916016
144.0,489.0,324.0,68.51651763916016
145.0,489.0,324.0,68.51651763916016
146.0,489.0,324.0,68.51651763916016
147.0,488.0,323.0,74.09632110595703
148.0,488.0,323.0,74.09632110595703
149.0,488.0,323.0,74.09632110595703
150.0,488.0,323.0,74.09632110595703
151.0,488.0,323.0,74.09632110595703
152.0,488.0,323.0,74.09632110595703
153.0,488.0,323.0,74.09632110595703
154.0,488.0,323.0,73.97982788085938
155.0,488.0,323.0,73.97982788085938
156.0,488.0,323.0,73.97982788085938
157.0,488.0,323.0,73.97982788085938
158.0,488.0,323.0,73.97982788085938
159.0,488.0,323.0,73.97982788085938
160.0,488.0,323.0,73.97982788085938
161.0,488.0,324.0,73.3792495727539
162.0,488.0,324.0,73.3792495727539
163.0,488.0,324.0,73.3792495727539
164.0,488.0,324.0,73.3792495727539
165.0,488.0,324.0,73.3792495727539
166.0,488.0,324.0,73.3792495727539
167.0,489.0,322.0,69.14668273925781
168.0,489.0,322.0,69.14668273925781
169.0,489.0,322.0,69.14668273925781
170.0,489.0,322.0,69.14668273925781
171.0,489.0,322.0,69.14668273925781
172.0,489.0,322.0,69.14668273925781
173.0,489.0,322.0,69.14668273925781
174.0,489.0,322.0,69.14668273925781
175.0,488.0,322.0,68.76419067382812
176.0,488.0,322.0,68.76419067382812
177.0,488.0,322.0,68.76419067382812
178.0,488.0,322.0,68.76419067382812
179.0,488.0,322.0,68.76419067382812
180.0,488.0,322.0,68.76419067382812
181.0,489.0,322.0,72.0348129272461
182.0,489.0,322.0,72.0348129272461
183.0,489.0,322.0,72.0348129272461
184.0,489.0,322.0,72.0348129272461
185.0,489.0,322.0,72.0348129272461
186.0,489.0,322.0,72.0348129272461
187.0,489.0,322.0,72.0348129272461
188.0,489.0,322.0,71.58920288085938
189.0,489.0,322.0,71.58920288085938
190.0,489.0,322.0,71.58920288085938
191.0,489.0,322.0,71.58920288085938
192.0,489.0,322.0,71.58920288085938
193.0,489.0,322.0,71.58920288085938
194.0,489.0,322.0,71.58920288085938
195.0,489.0,322.0,71.58920288085938
196.0,489.0,322.0,71.58920288085938
197.0,489.0,322.0,62.16922378540039
198.0,489.0,322.0,62.16922378540039
199.0,489.0,322.0,62.16922378540039
200.0,489.0,322.0,62.16922378540039
201.0,489.0,322.0,62.16922378540039
202.0,489.0,322.0,62.16922378540039
203.0,489.0,322.0,62.16922378540039
204.0,488.0,327.0,63.561092376708984
205.0,488.0,327.0,63.561092376708984
206.0,488.0,327.0,63.561092376708984
207.0,488.0,327.0,63.561092376708984
208.0,488.0,327.0,63.561092376708984
209.0,488.0,327.0,63.561092376708984
210.0,488.0,327.0,63.561092376708984
211.0,489.0,322.0,67.54637908935547
212.0,489.0,322.0,67.54637908935547
213.0,489.0,322.0,67.54637908935547
214.0,489.0,322.0,67.54637908935547
215.0,489.0,322.0,67.54637908935547
216.0,489.0,322.0,67.54637908935547
217.0,489.0,322.0,67.54637908935547
218.0,489.0,323.0,63.45283889770508
219.0,489.0,323.0,63.45283889770508
220.0,489.0,323.0,63.45283889770508
221.0,489.0,323.0,63.45283889770508
222.0,489.0,323.0,63.45283889770508
223.0,489.0,323.0,63.45283889770508
224.0,489.0,323.0,63.45283889770508
225.0,488.0,322.0,74.62751007080078
226.0,488.0,322.0,74.62751007080078
227.0,488.0,322.0,74.62751007080078
228.0,488.0,322.0,74.62751007080078
229.0,488.0,322.0,74.62751007080078
230.0,488.0,322.0,74.62751007080078
231.0,488.0,322.0,74.62751007080078
232.0,488.0,322.0,74.09632110595703
233.0,488.0,322.0,74.09632110595703
234.0,488.0,322.0,74.09632110595703
