Time,X Coord,Y Coord,Radius,Framenumber
1578310080.549009,36.5,11.0,26.80028533935547,914
1578310080.5560055,36.5,11.0,26.80028533935547,914
1578310080.5630028,35.5,11.0,27.79407501220703,914
1578310080.5679998,35.5,11.0,27.79407501220703,914
1578310080.5759954,35.5,11.0,27.79407501220703,914
1578310080.5819914,36.5,13.0,25.894113540649414,914
1578310080.5869894,36.5,13.0,25.894113540649414,914
1578310080.5949848,36.5,14.0,26.669370651245117,914
1578310080.5999799,36.5,14.0,26.669370651245117,914
1578310080.6079767,36.5,14.0,26.669370651245117,914
1578310080.613974,35.5,11.0,27.95094871520996,914
1578310080.61997,35.5,11.0,27.95094871520996,914
1578310080.6269662,36.5,11.0,26.819364547729492,914
1578310080.632964,36.5,11.0,26.819364547729492,914
1578310080.641957,36.5,11.0,26.819364547729492,914
1578310080.6479547,35.5,15.0,28.28437042236328,914
1578310080.6549494,35.5,15.0,28.28437042236328,914
1578310080.6619484,35.5,10.0,25.40694808959961,914
1578310080.666944,35.5,10.0,25.40694808959961,914
1578310080.6739397,35.5,8.0,28.178312301635742,914
1578310080.6799362,35.5,8.0,28.178312301635742,914
1578310080.6879306,35.5,8.0,28.178312301635742,914
1578310080.6939287,37.5,15.0,26.71207046508789,914
1578310080.699924,37.5,15.0,26.71207046508789,914
1578310080.7069206,36.5,15.0,26.12485694885254,914
1578310080.7129176,36.5,15.0,26.12485694885254,914
1578310080.7199135,36.5,15.0,26.12485694885254,914
1578310080.7259092,35.5,9.0,28.115970611572266,914
1578310080.7329056,35.5,9.0,28.115970611572266,914
1578310080.7389038,37.5,12.0,26.476503372192383,914
1578310080.7439,36.5,15.0,28.69722557067871,914
1578310080.7518957,36.5,15.0,28.69722557067871,914
1578310080.7578914,36.5,16.0,26.310867309570312,914
1578310080.763887,36.5,16.0,26.310867309570312,914
1578310080.7698834,35.5,12.0,28.235992431640625,914
1578310080.7768807,35.5,12.0,28.235992431640625,914
1578310080.7838767,35.5,12.0,28.235992431640625,914
1578310080.7898734,37.5,10.0,25.681900024414062,914
1578310080.794871,37.5,10.0,25.681900024414062,914
1578310080.8018665,37.5,10.0,25.681900024414062,914
1578310080.807862,36.5,13.0,28.443023681640625,914
1578310080.814858,36.5,13.0,28.443023681640625,914
1578310080.8238533,36.5,15.0,26.305992126464844,914
1578310080.8318503,36.5,15.0,26.305992126464844,914
1578310080.840845,37.5,11.0,25.894113540649414,914
1578310080.8478396,37.5,11.0,25.894113540649414,914
1578310080.8548355,35.5,10.0,28.443023681640625,914
1578310080.8638313,35.5,10.0,28.443023681640625,914
1578310080.8738253,36.5,13.0,26.305992126464844,914
1578310080.8818207,36.5,13.0,26.305992126464844,914
1578310080.8898165,36.5,15.0,26.8059139251709,914
1578310080.8988113,36.5,15.0,26.8059139251709,914
1578310080.9048069,36.5,8.0,28.35940170288086,914
1578310080.9138036,36.5,8.0,28.35940170288086,914
1578310080.9197984,36.5,9.0,26.305992126464844,914
1578310080.927794,36.5,9.0,26.305992126464844,914
1578310080.9337914,35.5,16.0,28.218000411987305,914
1578310080.9397883,35.5,16.0,28.218000411987305,914
1578310080.9467835,36.5,14.0,25.744115829467773,914
1578310080.9527805,36.5,14.0,25.744115829467773,914
1578310080.960775,36.5,14.0,25.744115829467773,914
1578310080.9667723,35.5,6.0,26.819364547729492,914
1578310080.9737701,35.5,6.0,26.819364547729492,914
1578310080.979765,36.5,13.0,27.372529983520508,914
1578310080.9857616,36.5,13.0,27.372529983520508,914
1578310080.9937572,36.5,13.0,27.372529983520508,914
1578310080.998755,36.5,18.0,26.30673599243164,914
1578310081.0057497,36.5,18.0,26.30673599243164,914
1578310081.012746,35.5,8.0,28.65755844116211,914
1578310081.018742,35.5,8.0,28.65755844116211,914
1578310081.0257387,35.5,5.0,26.172603607177734,914
1578310081.0317357,35.5,5.0,26.172603607177734,914
1578310081.0387373,35.5,5.0,26.172603607177734,914
1578310081.044728,35.5,19.0,27.7402400970459,914
1578310081.0507247,35.5,19.0,27.7402400970459,914
1578310081.0587204,36.5,15.0,25.83176040649414,914
1578310081.0637188,36.5,12.0,26.19647216796875,914
1578310081.070713,36.5,12.0,26.19647216796875,914
1578310081.0767105,35.5,2.0,28.783876419067383,914
1578310081.0827074,35.5,2.0,28.783876419067383,914
1578310081.0907018,35.5,9.0,25.422191619873047,914
1578310081.0966985,35.5,9.0,25.422191619873047,914
1578310081.1046944,35.5,9.0,25.422191619873047,914
1578310081.1096914,35.5,19.0,28.218000411987305,914
1578310081.1166863,35.5,19.0,28.218000411987305,914
1578310081.123684,36.5,7.0,26.80028533935547,914
1578310081.1296802,36.5,7.0,26.80028533935547,914
1578310081.1376755,36.5,7.0,26.80028533935547,914
1578310081.143672,35.5,4.0,26.80028533935547,914
1578310081.1516669,35.5,4.0,26.80028533935547,914
1578310081.1576636,35.5,18.0,27.726520538330078,914
1578310081.1636608,35.5,18.0,27.726520538330078,914
1578310081.170657,37.5,16.0,27.763132095336914,914
1578310081.1766598,37.5,16.0,27.763132095336914,914
1578310081.1846485,37.5,16.0,27.763132095336914,914
1578310081.1906455,35.5,3.0,28.11148452758789,914
1578310081.1976407,35.5,3.0,28.11148452758789,914
1578310081.203637,34.5,8.0,25.500301361083984,914
1578310081.2106333,34.5,8.0,25.500301361083984,914
1578310081.2176306,34.5,8.0,25.500301361083984,914
1578310081.2236269,35.5,19.0,28.35940170288086,914
1578310081.2316227,35.5,19.0,28.35940170288086,914
1578310081.2376187,37.5,9.0,26.819364547729492,914
1578310081.2446175,37.5,9.0,26.819364547729492,914
1578310081.2516105,35.5,4.0,27.794082641601562,914
1578310081.257607,35.5,7.0,25.500301361083984,914
1578310081.2646027,35.5,7.0,25.500301361083984,914
1578310081.2706,35.5,12.0,25.739173889160156,914
1578310081.277595,35.5,12.0,25.739173889160156,914
1578310081.2835927,36.5,18.0,27.372529983520508,914
1578310081.290589,36.5,18.0,27.372529983520508,914
1578310081.2975855,36.5,18.0,27.372529983520508,914
1578310081.3025823,35.5,9.0,28.93537139892578,914
1578310081.3105764,35.5,9.0,28.93537139892578,914
1578310081.3175724,34.5,6.0,25.248966217041016,914
1578310081.3225694,34.5,6.0,25.248966217041016,914
1578310081.330568,34.5,6.0,25.248966217041016,914
1578310081.3365643,34.5,16.0,28.164831161499023,914
1578310081.3445592,34.5,16.0,28.164831161499023,914
1578310081.3505535,35.5,8.0,28.753944396972656,914
1578310081.3565505,35.5,8.0,28.753944396972656,914
1578310081.3635514,34.5,6.0,25.83176040649414,914
1578310081.369546,34.5,6.0,25.83176040649414,914
1578310081.37754,34.5,6.0,25.83176040649414,914
1578310081.3845363,34.5,12.0,27.372529983520508,914
1578310081.3905313,34.5,12.0,27.372529983520508,914
1578310081.3975286,37.5,18.0,26.575464248657227,914
1578310081.4025257,37.5,18.0,26.575464248657227,914
1578310081.4095225,37.5,18.0,26.575464248657227,914
1578310081.4155188,35.5,10.0,29.274662017822266,914
1578310081.4235125,35.5,10.0,29.274662017822266,914
1578310081.4295106,35.5,7.0,24.914674758911133,914
1578310081.4365053,35.5,7.0,24.914674758911133,914
1578310081.4425013,35.5,7.0,24.914674758911133,914
1578310081.4485,36.5,17.0,27.166362762451172,914
1578310081.4564939,36.5,17.0,27.166362762451172,914
1578310081.46349,35.5,12.0,29.427976608276367,914
1578310081.4714868,35.5,12.0,29.427976608276367,914
1578310081.477483,35.5,7.0,27.1662540435791,914
1578310081.4844787,35.5,7.0,27.1662540435791,914
1578310081.4904768,34.5,8.0,24.938190460205078,914
1578310081.4974706,34.5,8.0,24.938190460205078,914
1578310081.5064669,34.5,8.0,24.938190460205078,914
1578310081.512462,35.5,19.0,28.302406311035156,914
1578310081.5214581,35.5,19.0,28.302406311035156,914
1578310081.530453,37.5,17.0,27.064836502075195,914
1578310081.538448,37.5,17.0,27.064836502075195,914
1578310081.547442,34.5,4.0,27.66781234741211,914
1578310081.556437,35.5,8.0,25.005098342895508,914
1578310081.5624347,35.5,15.0,27.663251876831055,914
1578310081.5704298,35.5,15.0,27.663251876831055,914
1578310081.5764253,36.5,21.0,29.34716033935547,914
1578310081.5844216,36.5,21.0,29.34716033935547,914
1578310081.5894191,37.5,13.0,25.90331268310547,914
1578310081.5954158,37.5,13.0,25.90331268310547,914
1578310081.6024115,34.5,1.0,27.372529983520508,914
1578310081.6084082,34.5,1.0,27.372529983520508,914
1578310081.6164029,34.5,1.0,27.372529983520508,914
1578310081.6224005,36.5,10.0,26.08649444580078,914
1578310081.6293952,36.5,10.0,26.08649444580078,914
1578310081.6353917,36.5,18.0,28.443023681640625,914
1578310081.6423888,36.5,18.0,28.443023681640625,914
1578310081.650384,36.5,18.0,28.443023681640625,914
1578310081.6563818,36.5,9.0,26.172603607177734,914
1578310081.6623766,36.5,9.0,26.172603607177734,914
1578310081.6683736,35.5,2.0,27.22600555419922,914
1578310081.674371,35.5,2.0,27.22600555419922,914
1578310081.6823657,35.5,2.0,27.22600555419922,914
1578310081.6883628,36.5,11.0,27.1662540435791,914
1578310081.6963575,36.5,11.0,27.1662540435791,914
1578310081.7023556,36.5,21.0,26.316410064697266,914
1578310081.7083507,36.5,21.0,26.316410064697266,914
1578310081.716348,34.5,7.0,27.22600555419922,914
1578310081.7213438,34.5,7.0,27.22600555419922,914
1578310081.7293391,34.5,7.0,27.22600555419922,914
1578310081.7343369,36.5,2.0,25.78367805480957,914
1578310081.7413318,36.5,2.0,25.78367805480957,914
1578310081.7483306,36.5,19.0,28.731882095336914,914
1578310081.7553256,36.5,19.0,28.731882095336914,914
1578310081.7613213,36.5,19.0,28.731882095336914,914
1578310081.7683191,36.5,18.0,25.894113540649414,914
1578310081.775314,36.5,18.0,25.894113540649414,914
1578310081.7813103,36.5,2.0,25.005098342895508,914
1578310081.7873068,36.5,2.0,25.005098342895508,914
1578310081.7943017,35.5,2.0,28.675201416015625,914
1578310081.8003004,35.5,2.0,28.675201416015625,914
1578310081.808295,35.5,2.0,28.675201416015625,914
1578310081.8152924,37.5,19.0,27.11559295654297,914
1578310081.8212876,37.5,19.0,27.11559295654297,914
1578310081.8272827,35.5,8.0,27.45915985107422,914
1578310081.8322825,35.5,8.0,27.45915985107422,914
1578310081.840276,35.5,8.0,27.45915985107422,914
1578310081.8452754,36.5,1.0,26.674110412597656,914
1578310081.8512704,36.5,1.0,26.674110412597656,914
1578310081.858266,37.5,14.0,26.305992126464844,914
1578310081.8642628,37.5,20.0,27.29945945739746,914
1578310081.8712587,37.5,20.0,27.29945945739746,914
