framenumber,X Coord,Y Coord,Radius
1.0,85.0,292.0,61.05949783325195
2.0,85.0,292.0,61.05949783325195
3.0,91.0,293.0,58.600440979003906
4.0,91.0,293.0,58.600440979003906
5.0,91.0,293.0,58.600440979003906
6.0,91.0,293.0,58.600440979003906
7.0,93.0,293.0,59.09324645996094
8.0,93.0,293.0,59.09324645996094
9.0,93.0,293.0,59.09324645996094
10.0,93.0,293.0,59.09324645996094
11.0,92.0,291.0,58.148616790771484
12.0,92.0,291.0,58.148616790771484
13.0,92.0,291.0,58.148616790771484
14.0,92.0,291.0,58.148616790771484
15.0,92.0,291.0,58.38888168334961
16.0,92.0,291.0,58.38888168334961
17.0,92.0,291.0,58.38888168334961
18.0,92.0,291.0,58.38888168334961
19.0,92.0,291.0,58.38888168334961
20.0,89.0,293.0,56.63102340698242
21.0,89.0,293.0,56.63102340698242
22.0,89.0,293.0,56.63102340698242
23.0,89.0,293.0,56.63102340698242
24.0,86.0,295.0,57.472286224365234
25.0,86.0,295.0,57.472286224365234
26.0,86.0,295.0,57.472286224365234
27.0,86.0,295.0,57.472286224365234
28.0,86.0,295.0,57.472286224365234
29.0,86.0,295.0,57.472286224365234
30.0,86.0,295.0,57.472286224365234
31.0,86.0,295.0,57.472286224365234
32.0,86.0,295.0,57.472286224365234
33.0,81.0,299.0,58.60211944580078
34.0,81.0,299.0,58.60211944580078
35.0,81.0,299.0,58.60211944580078
36.0,81.0,299.0,58.60211944580078
37.0,82.0,303.0,59.92713928222656
38.0,82.0,303.0,59.92713928222656
39.0,82.0,303.0,59.92713928222656
40.0,82.0,303.0,59.92713928222656
41.0,82.0,303.0,59.92713928222656
42.0,85.0,306.0,60.21621322631836
43.0,85.0,306.0,60.21621322631836
44.0,85.0,306.0,60.21621322631836
45.0,85.0,306.0,60.21621322631836
46.0,85.0,306.0,60.21621322631836
47.0,90.0,307.0,59.92713928222656
48.0,90.0,307.0,59.92713928222656
49.0,90.0,307.0,59.92713928222656
50.0,90.0,307.0,59.92713928222656
51.0,91.0,310.0,59.42441940307617
52.0,91.0,310.0,59.42441940307617
53.0,91.0,310.0,59.42441940307617
54.0,91.0,310.0,59.42441940307617
55.0,91.0,310.0,59.42441940307617
56.0,91.0,310.0,59.42441940307617
57.0,91.0,310.0,59.42441940307617
58.0,92.0,315.0,57.885894775390625
59.0,92.0,315.0,57.885894775390625
60.0,92.0,315.0,57.885894775390625
61.0,92.0,315.0,57.885894775390625
62.0,93.0,318.0,58.41606521606445
63.0,93.0,318.0,58.41606521606445
64.0,93.0,318.0,58.41606521606445
65.0,93.0,318.0,58.41606521606445
66.0,93.0,318.0,58.41606521606445
67.0,95.0,319.0,58.41730499267578
68.0,95.0,319.0,58.41730499267578
69.0,95.0,319.0,58.41730499267578
70.0,95.0,319.0,58.41730499267578
71.0,95.0,319.0,58.41730499267578
